aaaa,jj,mm,jjmm,heure,PAR_corrige,Rd:PAR
2010,6,6,06/06,12:30,762.5,NA
2010,6,6,06/06,13:00,821.5,NA
2010,6,6,06/06,13:30,499.85,NA
2010,6,6,06/06,14:00,413.2,NA
2010,6,6,06/06,14:30,986.5,0.935875317
2010,6,6,06/06,15:00,1096.5,0.697282262
2010,6,6,06/06,15:30,737.4,0.89083808
2010,6,6,06/06,16:00,743,0.692726783
2010,6,6,06/06,16:30,798.5,0.527324984
2010,6,6,06/06,17:00,699.45,0.391899349
2010,6,6,06/06,17:30,485.85,0.602445199
2010,6,6,06/06,18:00,496.2,0.482609835
2010,6,6,06/06,18:30,346.4,0.586348152
2010,6,6,06/06,19:00,197.85,0.657048774
2010,6,6,06/06,19:30,72.43,0.967190391
2010,6,6,06/06,20:00,NA,NA
2010,6,6,06/06,20:30,NA,NA
2010,6,6,06/06,21:00,NA,NA
2010,6,6,06/06,21:30,NA,NA
2010,6,6,06/06,22:00,NA,NA
2010,6,6,06/06,22:30,NA,NA
2010,6,6,06/06,23:00,NA,NA
2010,6,6,06/06,23:30,NA,NA
2010,6,6,06/06,24:00:00,NA,NA
2010,7,6,07/06,00:30,NA,NA
2010,7,6,07/06,01:00,NA,NA
2010,7,6,07/06,01:30,NA,NA
2010,7,6,07/06,02:00,NA,NA
2010,7,6,07/06,02:30,NA,NA
2010,7,6,07/06,03:00,NA,NA
2010,7,6,07/06,03:30,NA,NA
2010,7,6,07/06,04:00,NA,NA
2010,7,6,07/06,04:30,NA,NA
2010,7,6,07/06,05:00,22.115,0.931675333
2010,7,6,07/06,05:30,59.41,NA
2010,7,6,07/06,06:00,124.65,NA
2010,7,6,07/06,06:30,228.65,NA
2010,7,6,07/06,07:00,172.7,NA
2010,7,6,07/06,07:30,398.55,0.975154937
2010,7,6,07/06,08:00,438.9,0.910817954
2010,7,6,07/06,08:30,364.45,0.967183427
2010,7,6,07/06,09:00,946.5,0.742267301
2010,7,6,07/06,09:30,509.05,NA
2010,7,6,07/06,10:00,1173,0.696667519
2010,7,6,07/06,10:30,792.3,0.948556102
2010,7,6,07/06,11:00,938.8,0.892733277
2010,7,6,07/06,11:30,1406.5,0.748398151
2010,7,6,07/06,12:00,1336,0.815786677
2010,7,6,07/06,12:30,591.45,NA
2010,7,6,07/06,13:00,454.75,NA
2010,7,6,07/06,13:30,768.5,NA
2010,7,6,07/06,14:00,811,NA
2010,7,6,07/06,14:30,727.5,0.948219931
2010,7,6,07/06,15:00,626.25,0.98282475
2010,7,6,07/06,15:30,1006,0.631199801
2010,7,6,07/06,16:00,987,0.507558257
2010,7,6,07/06,16:30,698.75,0.725899106
2010,7,6,07/06,17:00,709.8,0.488920823
2010,7,6,07/06,17:30,669.05,0.481714371
2010,7,6,07/06,18:00,355.15,0.72348022
2010,7,6,07/06,18:30,257.25,0.879063168
2010,7,6,07/06,19:00,156.25,NA
2010,7,6,07/06,19:30,120.35,NA
2010,7,6,07/06,20:00,NA,NA
2010,7,6,07/06,20:30,NA,NA
2010,7,6,07/06,21:00,NA,NA
2010,7,6,07/06,21:30,NA,NA
2010,7,6,07/06,22:00,NA,NA
2010,7,6,07/06,22:30,NA,NA
2010,7,6,07/06,23:00,NA,NA
2010,7,6,07/06,23:30,NA,NA
2010,7,6,07/06,24:00:00,NA,NA
2010,8,6,08/06,00:30,NA,NA
2010,8,6,08/06,01:00,NA,NA
2010,8,6,08/06,01:30,NA,NA
2010,8,6,08/06,02:00,NA,NA
2010,8,6,08/06,02:30,NA,NA
2010,8,6,08/06,03:00,NA,NA
2010,8,6,08/06,03:30,NA,NA
2010,8,6,08/06,04:00,NA,NA
2010,8,6,08/06,04:30,NA,NA
2010,8,6,08/06,05:00,18.38,0.784810664
2010,8,6,08/06,05:30,61.275,NA
2010,8,6,08/06,06:00,79.11,NA
2010,8,6,08/06,06:30,88,NA
2010,8,6,08/06,07:00,137.55,NA
2010,8,6,08/06,07:30,187.15,NA
2010,8,6,08/06,08:00,223.55,NA
2010,8,6,08/06,08:30,205.75,NA
2010,8,6,08/06,09:00,448.05,NA
2010,8,6,08/06,09:30,483.2,NA
2010,8,6,08/06,10:00,760.8,NA
2010,8,6,08/06,10:30,633.95,NA
2010,8,6,08/06,11:00,636.2,NA
2010,8,6,08/06,11:30,613.65,NA
2010,8,6,08/06,12:00,714,NA
2010,8,6,08/06,12:30,614.05,NA
2010,8,6,08/06,13:00,804,NA
2010,8,6,08/06,13:30,866.5,NA
2010,8,6,08/06,14:00,361.4,NA
2010,8,6,08/06,14:30,287.85,NA
2010,8,6,08/06,15:00,250.45,NA
2010,8,6,08/06,15:30,203,NA
2010,8,6,08/06,16:00,372.75,NA
2010,8,6,08/06,16:30,200.95,NA
2010,8,6,08/06,17:00,291.1,NA
2010,8,6,08/06,17:30,441.35,0.953818965
2010,8,6,08/06,18:00,276.7,NA
2010,8,6,08/06,18:30,127.9,NA
2010,8,6,08/06,19:00,49.54,0.990427937
2010,8,6,08/06,19:30,24.91,0.892335608
2010,8,6,08/06,20:00,NA,NA
2010,8,6,08/06,20:30,NA,NA
2010,8,6,08/06,21:00,NA,NA
2010,8,6,08/06,21:30,NA,NA
2010,8,6,08/06,22:00,NA,NA
2010,8,6,08/06,22:30,NA,NA
2010,8,6,08/06,23:00,NA,NA
2010,8,6,08/06,23:30,NA,NA
2010,8,6,08/06,24:00:00,NA,NA
2010,9,6,09/06,00:30,NA,NA
2010,9,6,09/06,01:00,NA,NA
2010,9,6,09/06,01:30,NA,NA
2010,9,6,09/06,02:00,NA,NA
2010,9,6,09/06,02:30,NA,NA
2010,9,6,09/06,03:00,NA,NA
2010,9,6,09/06,03:30,NA,NA
2010,9,6,09/06,04:00,NA,NA
2010,9,6,09/06,04:30,NA,NA
2010,9,6,09/06,05:00,30.835,NA
2010,9,6,09/06,05:30,68.11,NA
2010,9,6,09/06,06:00,98.65,NA
2010,9,6,09/06,06:30,57.88,NA
2010,9,6,09/06,07:00,78.85,NA
2010,9,6,09/06,07:30,178.9,NA
2010,9,6,09/06,08:00,220.8,NA
2010,9,6,09/06,08:30,318.6,NA
2010,9,6,09/06,09:00,323,NA
2010,9,6,09/06,09:30,366.45,NA
2010,9,6,09/06,10:00,286.85,NA
2010,9,6,09/06,10:30,371.65,NA
2010,9,6,09/06,11:00,261.05,NA
2010,9,6,09/06,11:30,704.15,NA
2010,9,6,09/06,12:00,730.4,NA
2010,9,6,09/06,12:30,831,0.978034898
2010,9,6,09/06,13:00,832.5,NA
2010,9,6,09/06,13:30,865.5,0.955269786
2010,9,6,09/06,14:00,454.1,NA
2010,9,6,09/06,14:30,529.7,NA
2010,9,6,09/06,15:00,816,NA
2010,9,6,09/06,15:30,1025,0.693500488
2010,9,6,09/06,16:00,691.65,0.68457746
2010,9,6,09/06,16:30,950,0.447802105
2010,9,6,09/06,17:00,615.95,0.708369186
2010,9,6,09/06,17:30,414.2,0.943186866
2010,9,6,09/06,18:00,341.2,NA
2010,9,6,09/06,18:30,211.85,NA
2010,9,6,09/06,19:00,152.05,NA
2010,9,6,09/06,19:30,41.1,0.995992701
2010,9,6,09/06,20:00,NA,NA
2010,9,6,09/06,20:30,NA,NA
2010,9,6,09/06,21:00,NA,NA
2010,9,6,09/06,21:30,NA,NA
2010,9,6,09/06,22:00,NA,NA
2010,9,6,09/06,22:30,NA,NA
2010,9,6,09/06,23:00,NA,NA
2010,9,6,09/06,23:30,NA,NA
2010,9,6,09/06,24:00:00,NA,NA
2010,10,6,10/06,00:30,NA,NA
2010,10,6,10/06,01:00,NA,NA
2010,10,6,10/06,01:30,NA,NA
2010,10,6,10/06,02:00,NA,NA
2010,10,6,10/06,02:30,NA,NA
2010,10,6,10/06,03:00,NA,NA
2010,10,6,10/06,03:30,NA,NA
2010,10,6,10/06,04:00,NA,NA
2010,10,6,10/06,04:30,NA,NA
2010,10,6,10/06,05:00,15.07,0.89847777
2010,10,6,10/06,05:30,34.525,0.97065315
2010,10,6,10/06,06:00,32.435,NA
2010,10,6,10/06,06:30,44.09,NA
2010,10,6,10/06,07:00,92.8,NA
2010,10,6,10/06,07:30,200.4,NA
2010,10,6,10/06,08:00,166.6,NA
2010,10,6,10/06,08:30,231.85,NA
2010,10,6,10/06,09:00,639.05,0.967090212
2010,10,6,10/06,09:30,727.65,0.925538377
2010,10,6,10/06,10:00,466.35,NA
2010,10,6,10/06,10:30,984,0.798351626
2010,10,6,10/06,11:00,1371,0.514282276
2010,10,6,10/06,11:30,866.5,0.927358338
2010,10,6,10/06,12:00,589.25,0.997230378
2010,10,6,10/06,12:30,784.25,0.938717246
2010,10,6,10/06,13:00,417.7,NA
2010,10,6,10/06,13:30,664.25,NA
2010,10,6,10/06,14:00,1335,0.358682397
2010,10,6,10/06,14:30,884.3,0.423051001
2010,10,6,10/06,15:00,281.83,0.889515311
2010,10,6,10/06,15:30,901.85,0.707229584
2010,10,6,10/06,16:00,268.05,NA
2010,10,6,10/06,16:30,88.575,NA
2010,10,6,10/06,17:00,103,NA
2010,10,6,10/06,17:30,88.88,NA
2010,10,6,10/06,18:00,174.15,NA
2010,10,6,10/06,18:30,17.095,NA
2010,10,6,10/06,19:00,70.155,NA
2010,10,6,10/06,19:30,48.215,NA
2010,10,6,10/06,20:00,NA,NA
2010,10,6,10/06,20:30,NA,NA
2010,10,6,10/06,21:00,NA,NA
2010,10,6,10/06,21:30,NA,NA
2010,10,6,10/06,22:00,NA,NA
2010,10,6,10/06,22:30,NA,NA
2010,10,6,10/06,23:00,NA,NA
2010,10,6,10/06,23:30,NA,NA
2010,10,6,10/06,24:00:00,NA,NA
2010,11,6,11/06,00:30,NA,NA
2010,11,6,11/06,01:00,NA,NA
2010,11,6,11/06,01:30,NA,NA
2010,11,6,11/06,02:00,NA,NA
2010,11,6,11/06,02:30,NA,NA
2010,11,6,11/06,03:00,NA,NA
2010,11,6,11/06,03:30,NA,NA
2010,11,6,11/06,04:00,NA,NA
2010,11,6,11/06,04:30,NA,NA
2010,11,6,11/06,05:00,24.87,0.978323281
2010,11,6,11/06,05:30,40.91,0.997902713
2010,11,6,11/06,06:00,144.9,0.961138026
2010,11,6,11/06,06:30,252.55,0.945012869
2010,11,6,11/06,07:00,319.6,NA
2010,11,6,11/06,07:30,304.25,NA
2010,11,6,11/06,08:00,206.35,NA
2010,11,6,11/06,08:30,488.85,NA
2010,11,6,11/06,09:00,636.3,NA
2010,11,6,11/06,09:30,769.95,NA
2010,11,6,11/06,10:00,474.1,NA
2010,11,6,11/06,10:30,942.5,0.914090186
2010,11,6,11/06,11:00,954.5,0.885033002
2010,11,6,11/06,11:30,955.5,0.787916274
2010,11,6,11/06,12:00,1217,0.577451109
2010,11,6,11/06,12:30,1652,0.216122881
2010,11,6,11/06,13:00,1620.5,0.148897871
2010,11,6,11/06,13:30,1504,0.317975399
2010,11,6,11/06,14:00,880.5,0.630432709
2010,11,6,11/06,14:30,1246.5,0.370860008
2010,11,6,11/06,15:00,1131,0.536612732
2010,11,6,11/06,15:30,1200,0.3820325
2010,11,6,11/06,16:00,1163,0.324537403
2010,11,6,11/06,16:30,998,0.374651303
2010,11,6,11/06,17:00,573.8,0.579280237
2010,11,6,11/06,17:30,363.85,0.801115844
2010,11,6,11/06,18:00,617.2,0.48683571
2010,11,6,11/06,18:30,170.295,0.942654805
2010,11,6,11/06,19:00,15.58,NA
2010,11,6,11/06,19:30,13.965,0.807855353
2010,11,6,11/06,20:00,NA,NA
2010,11,6,11/06,20:30,NA,NA
2010,11,6,11/06,21:00,NA,NA
2010,11,6,11/06,21:30,NA,NA
2010,11,6,11/06,22:00,NA,NA
2010,11,6,11/06,22:30,NA,NA
2010,11,6,11/06,23:00,NA,NA
2010,11,6,11/06,23:30,NA,NA
2010,11,6,11/06,24:00:00,NA,NA
2010,12,6,12/06,00:30,NA,NA
2010,12,6,12/06,01:00,NA,NA
2010,12,6,12/06,01:30,NA,NA
2010,12,6,12/06,02:00,NA,NA
2010,12,6,12/06,02:30,NA,NA
2010,12,6,12/06,03:00,NA,NA
2010,12,6,12/06,03:30,NA,NA
2010,12,6,12/06,04:00,NA,NA
2010,12,6,12/06,04:30,NA,NA
2010,12,6,12/06,05:00,47.88,0.955998329
2010,12,6,12/06,05:30,158.9,0.647378855
2010,12,6,12/06,06:00,300.1,0.420423859
2010,12,6,12/06,06:30,434.8,0.286762879
2010,12,6,12/06,07:00,560.85,0.240754034
2010,12,6,12/06,07:30,736.65,0.263382882
2010,12,6,12/06,08:00,799.5,0.473354597
2010,12,6,12/06,08:30,840,0.45137381
2010,12,6,12/06,09:00,929,0.415198062
2010,12,6,12/06,09:30,1177.5,0.345329936
2010,12,6,12/06,10:00,1420.5,0.261156635
2010,12,6,12/06,10:30,913.5,0.699426382
2010,12,6,12/06,11:00,879,0.843505119
2010,12,6,12/06,11:30,1179.5,0.553337855
2010,12,6,12/06,12:00,972.5,0.540362982
2010,12,6,12/06,12:30,952.95,0.620657957
2010,12,6,12/06,13:00,423.8,0.955186409
2010,12,6,12/06,13:30,379.65,NA
2010,12,6,12/06,14:00,474.05,NA
2010,12,6,12/06,14:30,1512,0.375209656
2010,12,6,12/06,15:00,740.5,0.856283592
2010,12,6,12/06,15:30,849.45,0.563588204
2010,12,6,12/06,16:00,866,0.438405312
2010,12,6,12/06,16:30,925,0.487857297
2010,12,6,12/06,17:00,528.45,0.64217996
2010,12,6,12/06,17:30,303.45,0.795152414
2010,12,6,12/06,18:00,183.35,NA
2010,12,6,12/06,18:30,166.75,0.890193103
2010,12,6,12/06,19:00,189.7,0.865927254
2010,12,6,12/06,19:30,87.72,NA
2010,12,6,12/06,20:00,NA,NA
2010,12,6,12/06,20:30,NA,NA
2010,12,6,12/06,21:00,NA,NA
2010,12,6,12/06,21:30,NA,NA
2010,12,6,12/06,22:00,NA,NA
2010,12,6,12/06,22:30,NA,NA
2010,12,6,12/06,23:00,NA,NA
2010,12,6,12/06,23:30,NA,NA
2010,12,6,12/06,24:00:00,NA,NA
2010,13,6,13/06,00:30,NA,NA
2010,13,6,13/06,01:00,NA,NA
2010,13,6,13/06,01:30,NA,NA
2010,13,6,13/06,02:00,NA,NA
2010,13,6,13/06,02:30,NA,NA
2010,13,6,13/06,03:00,NA,NA
2010,13,6,13/06,03:30,NA,NA
2010,13,6,13/06,04:00,NA,NA
2010,13,6,13/06,04:30,NA,NA
2010,13,6,13/06,05:00,50.25,NA
2010,13,6,13/06,05:30,151.55,0.950219729
2010,13,6,13/06,06:00,244.8,0.953063725
2010,13,6,13/06,06:30,295,0.902152542
2010,13,6,13/06,07:00,543.65,0.736808608
2010,13,6,13/06,07:30,687.75,0.765999273
2010,13,6,13/06,08:00,726.2,0.747138529
2010,13,6,13/06,08:30,740.5,0.922980419
2010,13,6,13/06,09:00,642.45,NA
2010,13,6,13/06,09:30,751.9,0.997641974
2010,13,6,13/06,10:00,1128,0.843546986
2010,13,6,13/06,10:30,930,0.932566667
2010,13,6,13/06,11:00,1247.5,0.889447695
2010,13,6,13/06,11:30,699.15,NA
2010,13,6,13/06,12:00,905,0.932994475
2010,13,6,13/06,12:30,852.8,0.913950516
2010,13,6,13/06,13:00,959.5,0.880315789
2010,13,6,13/06,13:30,967.4,0.83000827
2010,13,6,13/06,14:00,633.55,0.971500276
2010,13,6,13/06,14:30,836.65,0.812442479
2010,13,6,13/06,15:00,613.5,NA
2010,13,6,13/06,15:30,822.5,0.998825532
2010,13,6,13/06,16:00,771.9,0.734176707
2010,13,6,13/06,16:30,528.3,0.811938293
2010,13,6,13/06,17:00,441.7,NA
2010,13,6,13/06,17:30,736.5,0.606411405
2010,13,6,13/06,18:00,461.1,0.58812622
2010,13,6,13/06,18:30,331.3,0.760319952
2010,13,6,13/06,19:00,195.45,0.736067536
2010,13,6,13/06,19:30,62.76,NA
2010,13,6,13/06,20:00,NA,NA
2010,13,6,13/06,20:30,NA,NA
2010,13,6,13/06,21:00,NA,NA
2010,13,6,13/06,21:30,NA,NA
2010,13,6,13/06,22:00,NA,NA
2010,13,6,13/06,22:30,NA,NA
2010,13,6,13/06,23:00,NA,NA
2010,13,6,13/06,23:30,NA,NA
2010,13,6,13/06,24:00:00,NA,NA
2010,14,6,14/06,00:30,NA,NA
2010,14,6,14/06,01:00,NA,NA
2010,14,6,14/06,01:30,NA,NA
2010,14,6,14/06,02:00,NA,NA
2010,14,6,14/06,02:30,NA,NA
2010,14,6,14/06,03:00,NA,NA
2010,14,6,14/06,03:30,NA,NA
2010,14,6,14/06,04:00,NA,NA
2010,14,6,14/06,04:30,NA,NA
2010,14,6,14/06,05:00,17.64,0.955721088
2010,14,6,14/06,05:30,16.685,0.89153611
2010,14,6,14/06,06:00,103.45,NA
2010,14,6,14/06,06:30,51.115,NA
2010,14,6,14/06,07:00,140.55,NA
2010,14,6,14/06,07:30,287.25,NA
2010,14,6,14/06,08:00,375.15,0.968404638
2010,14,6,14/06,08:30,343.8,0.842401105
2010,14,6,14/06,09:00,534.5,0.784190833
2010,14,6,14/06,09:30,244.15,NA
2010,14,6,14/06,10:00,453.5,0.995523705
2010,14,6,14/06,10:30,887,0.808683202
2010,14,6,14/06,11:00,1128,0.671005319
2010,14,6,14/06,11:30,1077.55,0.55451348
2010,14,6,14/06,12:00,861.95,0.757661117
2010,14,6,14/06,12:30,859.2,0.746685289
2010,14,6,14/06,13:00,1313.5,0.451904834
2010,14,6,14/06,13:30,855.5,0.690294565
2010,14,6,14/06,14:00,711.2,0.888294432
2010,14,6,14/06,14:30,660.8,0.899798729
2010,14,6,14/06,15:00,791.5,0.869378395
2010,14,6,14/06,15:30,1273.5,0.474267766
2010,14,6,14/06,16:00,889.5,0.81208769
2010,14,6,14/06,16:30,769.6,0.753956601
2010,14,6,14/06,17:00,491.75,0.952593798
2010,14,6,14/06,17:30,331.25,NA
2010,14,6,14/06,18:00,216.95,0.879880157
2010,14,6,14/06,18:30,120,NA
2010,14,6,14/06,19:00,103.15,NA
2010,14,6,14/06,19:30,48.815,NA
2010,14,6,14/06,20:00,NA,NA
2010,14,6,14/06,20:30,NA,NA
2010,14,6,14/06,21:00,NA,NA
2010,14,6,14/06,21:30,NA,NA
2010,14,6,14/06,22:00,NA,NA
2010,14,6,14/06,22:30,NA,NA
2010,14,6,14/06,23:00,NA,NA
2010,14,6,14/06,23:30,NA,NA
2010,14,6,14/06,24:00:00,NA,NA
2010,15,6,15/06,00:30,NA,NA
2010,15,6,15/06,01:00,NA,NA
2010,15,6,15/06,01:30,NA,NA
2010,15,6,15/06,02:00,NA,NA
2010,15,6,15/06,02:30,NA,NA
2010,15,6,15/06,03:00,NA,NA
2010,15,6,15/06,03:30,NA,NA
2010,15,6,15/06,04:00,NA,NA
2010,15,6,15/06,04:30,NA,NA
2010,15,6,15/06,05:00,24.4,NA
2010,15,6,15/06,05:30,42.56,NA
2010,15,6,15/06,06:00,103.245,NA
2010,15,6,15/06,06:30,381.05,0.782448498
2010,15,6,15/06,07:00,111,NA
2010,15,6,15/06,07:30,139.25,NA
2010,15,6,15/06,08:00,136.5,NA
2010,15,6,15/06,08:30,163.25,NA
2010,15,6,15/06,09:00,197.5,NA
2010,15,6,15/06,09:30,221.65,NA
2010,15,6,15/06,10:00,297.05,NA
2010,15,6,15/06,10:30,255.75,NA
2010,15,6,15/06,11:00,523.9,NA
2010,15,6,15/06,11:30,712.4,NA
2010,15,6,15/06,12:00,650.4,NA
2010,15,6,15/06,12:30,231.85,NA
2010,15,6,15/06,13:00,279.85,NA
2010,15,6,15/06,13:30,706.7,NA
2010,15,6,15/06,14:00,641.3,NA
2010,15,6,15/06,14:30,255.8,NA
2010,15,6,15/06,15:00,119.5,NA
2010,15,6,15/06,15:30,349.5,NA
2010,15,6,15/06,16:00,318,NA
2010,15,6,15/06,16:30,264.35,NA
2010,15,6,15/06,17:00,172.75,NA
2010,15,6,15/06,17:30,143.55,NA
2010,15,6,15/06,18:00,116.55,NA
2010,15,6,15/06,18:30,81.9,NA
2010,15,6,15/06,19:00,59.45,NA
2010,15,6,15/06,19:30,18.145,NA
2010,15,6,15/06,20:00,NA,NA
2010,15,6,15/06,20:30,NA,NA
2010,15,6,15/06,21:00,NA,NA
2010,15,6,15/06,21:30,NA,NA
2010,15,6,15/06,22:00,NA,NA
2010,15,6,15/06,22:30,NA,NA
2010,15,6,15/06,23:00,NA,NA
2010,15,6,15/06,23:30,NA,NA
2010,15,6,15/06,24:00:00,NA,NA
2010,16,6,16/06,00:30,NA,NA
2010,16,6,16/06,01:00,NA,NA
2010,16,6,16/06,01:30,NA,NA
2010,16,6,16/06,02:00,NA,NA
2010,16,6,16/06,02:30,NA,NA
2010,16,6,16/06,03:00,NA,NA
2010,16,6,16/06,03:30,NA,NA
2010,16,6,16/06,04:00,NA,NA
2010,16,6,16/06,04:30,NA,NA
2010,16,6,16/06,05:00,22.36,0.941612701
2010,16,6,16/06,05:30,51.44,NA
2010,16,6,16/06,06:00,106.6,NA
2010,16,6,16/06,06:30,158.95,NA
2010,16,6,16/06,07:00,140.35,NA
2010,16,6,16/06,07:30,147.4,NA
2010,16,6,16/06,08:00,235.3,NA
2010,16,6,16/06,08:30,441.7,NA
2010,16,6,16/06,09:00,556.25,NA
2010,16,6,16/06,09:30,625,NA
2010,16,6,16/06,10:00,671.6,NA
2010,16,6,16/06,10:30,970.5,NA
2010,16,6,16/06,11:00,834.5,NA
2010,16,6,16/06,11:30,849,NA
2010,16,6,16/06,12:00,789.9,NA
2010,16,6,16/06,12:30,404.65,NA
2010,16,6,16/06,13:00,248.95,NA
2010,16,6,16/06,13:30,173.1,NA
2010,16,6,16/06,14:00,143.7,NA
2010,16,6,16/06,14:30,121.9,NA
2010,16,6,16/06,15:00,117.1,NA
2010,16,6,16/06,15:30,120.7,NA
2010,16,6,16/06,16:00,124.85,NA
2010,16,6,16/06,16:30,134.25,NA
2010,16,6,16/06,17:00,91.85,NA
2010,16,6,16/06,17:30,65.235,NA
2010,16,6,16/06,18:00,38.13,NA
2010,16,6,16/06,18:30,27.39,NA
2010,16,6,16/06,19:00,14.835,0.899774857
2010,16,6,16/06,19:30,5.722,0.663331003
2010,16,6,16/06,20:00,NA,NA
2010,16,6,16/06,20:30,NA,NA
2010,16,6,16/06,21:00,NA,NA
2010,16,6,16/06,21:30,NA,NA
2010,16,6,16/06,22:00,NA,NA
2010,16,6,16/06,22:30,NA,NA
2010,16,6,16/06,23:00,NA,NA
2010,16,6,16/06,23:30,NA,NA
2010,16,6,16/06,24:00:00,NA,NA
2010,17,6,17/06,00:30,NA,NA
2010,17,6,17/06,01:00,NA,NA
2010,17,6,17/06,01:30,NA,NA
2010,17,6,17/06,02:00,NA,NA
2010,17,6,17/06,02:30,NA,NA
2010,17,6,17/06,03:00,NA,NA
2010,17,6,17/06,03:30,NA,NA
2010,17,6,17/06,04:00,NA,NA
2010,17,6,17/06,04:30,NA,NA
2010,17,6,17/06,05:00,4.239,0.904449163
2010,17,6,17/06,05:30,15.645,0.820782359
2010,17,6,17/06,06:00,24.97,0.954181017
2010,17,6,17/06,06:30,36.08,NA
2010,17,6,17/06,07:00,48.245,NA
2010,17,6,17/06,07:30,97.6,NA
2010,17,6,17/06,08:00,154.25,NA
2010,17,6,17/06,08:30,108.6,NA
2010,17,6,17/06,09:00,251.3,NA
2010,17,6,17/06,09:30,255,NA
2010,17,6,17/06,10:00,348.35,NA
2010,17,6,17/06,10:30,315.95,NA
2010,17,6,17/06,11:00,264.45,NA
2010,17,6,17/06,11:30,589.3,NA
2010,17,6,17/06,12:00,843.5,NA
2010,17,6,17/06,12:30,1110.5,0.97034579
2010,17,6,17/06,13:00,399.15,NA
2010,17,6,17/06,13:30,254.05,NA
2010,17,6,17/06,14:00,308.7,NA
2010,17,6,17/06,14:30,300.85,NA
2010,17,6,17/06,15:00,444.35,NA
2010,17,6,17/06,15:30,252.3,NA
2010,17,6,17/06,16:00,348.85,NA
2010,17,6,17/06,16:30,567.3,NA
2010,17,6,17/06,17:00,366,NA
2010,17,6,17/06,17:30,267,NA
2010,17,6,17/06,18:00,173,NA
2010,17,6,17/06,18:30,36.565,NA
2010,17,6,17/06,19:00,42.3,NA
2010,17,6,17/06,19:30,32.61,0.942171113
2010,17,6,17/06,20:00,NA,NA
2010,17,6,17/06,20:30,NA,NA
2010,17,6,17/06,21:00,NA,NA
2010,17,6,17/06,21:30,NA,NA
2010,17,6,17/06,22:00,NA,NA
2010,17,6,17/06,22:30,NA,NA
2010,17,6,17/06,23:00,NA,NA
2010,17,6,17/06,23:30,NA,NA
2010,17,6,17/06,24:00:00,NA,NA
2010,18,6,18/06,00:30,NA,NA
2010,18,6,18/06,01:00,NA,NA
2010,18,6,18/06,01:30,NA,NA
2010,18,6,18/06,02:00,NA,NA
2010,18,6,18/06,02:30,NA,NA
2010,18,6,18/06,03:00,NA,NA
2010,18,6,18/06,03:30,NA,NA
2010,18,6,18/06,04:00,NA,NA
2010,18,6,18/06,04:30,NA,NA
2010,18,6,18/06,05:00,7.461,0.93243265
2010,18,6,18/06,05:30,23.99,0.962005002
2010,18,6,18/06,06:00,50.72,NA
2010,18,6,18/06,06:30,97.2,NA
2010,18,6,18/06,07:00,163.95,NA
2010,18,6,18/06,07:30,279.9,NA
2010,18,6,18/06,08:00,336,NA
2010,18,6,18/06,08:30,412,NA
2010,18,6,18/06,09:00,369.65,NA
2010,18,6,18/06,09:30,623.3,NA
2010,18,6,18/06,10:00,592.75,NA
2010,18,6,18/06,10:30,679.95,NA
2010,18,6,18/06,11:00,514.8,NA
2010,18,6,18/06,11:30,261.3,NA
2010,18,6,18/06,12:00,184.4,NA
2010,18,6,18/06,12:30,248.85,NA
2010,18,6,18/06,13:00,395.55,NA
2010,18,6,18/06,13:30,538.6,NA
2010,18,6,18/06,14:00,736.35,NA
2010,18,6,18/06,14:30,543.45,NA
2010,18,6,18/06,15:00,286.15,NA
2010,18,6,18/06,15:30,453.45,NA
2010,18,6,18/06,16:00,378.3,NA
2010,18,6,18/06,16:30,379.05,NA
2010,18,6,18/06,17:00,269.8,NA
2010,18,6,18/06,17:30,117.5,NA
2010,18,6,18/06,18:00,60.115,NA
2010,18,6,18/06,18:30,49.365,NA
2010,18,6,18/06,19:00,38.495,NA
2010,18,6,18/06,19:30,18.17,NA
2010,18,6,18/06,20:00,NA,NA
2010,18,6,18/06,20:30,NA,NA
2010,18,6,18/06,21:00,NA,NA
2010,18,6,18/06,21:30,NA,NA
2010,18,6,18/06,22:00,NA,NA
2010,18,6,18/06,22:30,NA,NA
2010,18,6,18/06,23:00,NA,NA
2010,18,6,18/06,23:30,NA,NA
2010,18,6,18/06,24:00:00,NA,NA
2010,19,6,19/06,00:30,NA,NA
2010,19,6,19/06,01:00,NA,NA
2010,19,6,19/06,01:30,NA,NA
2010,19,6,19/06,02:00,NA,NA
2010,19,6,19/06,02:30,NA,NA
2010,19,6,19/06,03:00,NA,NA
2010,19,6,19/06,03:30,NA,NA
2010,19,6,19/06,04:00,NA,NA
2010,19,6,19/06,04:30,NA,NA
2010,19,6,19/06,05:00,15.57,0.962127168
2010,19,6,19/06,05:30,41.57,NA
2010,19,6,19/06,06:00,49.35,NA
2010,19,6,19/06,06:30,136.75,NA
2010,19,6,19/06,07:00,162.55,NA
2010,19,6,19/06,07:30,194.5,NA
2010,19,6,19/06,08:00,238.2,NA
2010,19,6,19/06,08:30,376.9,NA
2010,19,6,19/06,09:00,500,NA
2010,19,6,19/06,09:30,478.3,NA
2010,19,6,19/06,10:00,297.9,NA
2010,19,6,19/06,10:30,431.65,NA
2010,19,6,19/06,11:00,313.1,NA
2010,19,6,19/06,11:30,286.35,NA
2010,19,6,19/06,12:00,268.95,NA
2010,19,6,19/06,12:30,218.75,NA
