,area,axis,height,metamer,organ,plant,species
3466,3.75734481369,MS,42.7,4,internode,267,Soissons
3467,18.6767683256,MS,52.25,4,sheath,267,Soissons
3469,8.1367249728,MS,63.2,5,internode,267,Soissons
3470,47.1238898038,MS,71.4,6,internode,267,Soissons
3473,16.0,MS,23.5698823711,1,blade,268,Soissons
3471,3.14159265359,MS,2.5,1,internode,268,Soissons
3472,6.22035345411,MS,10.5,1,sheath,268,Soissons
3475,22.8,MS,29.3869495669,2,blade,268,Soissons
3474,10.1536274564,MS,21.05,2,sheath,268,Soissons
3478,34.0,MS,49.5032848884,3,blade,268,Soissons
3476,0.292168116784,MS,26.25,3,internode,268,Soissons
3477,15.8336269741,MS,33.4,3,sheath,268,Soissons
3481,34.6,MS,57.5197632462,4,blade,268,Soissons
3479,3.75734481369,MS,42.7,4,internode,268,Soissons
3480,18.6767683256,MS,52.25,4,sheath,268,Soissons
3482,8.1367249728,MS,63.2,5,internode,268,Soissons
3483,47.1238898038,MS,71.4,6,internode,268,Soissons
3486,16.0,MS,18.6911561116,1,blade,269,Soissons
3484,3.14159265359,MS,2.5,1,internode,269,Soissons
3485,6.22035345411,MS,10.5,1,sheath,269,Soissons
3488,22.8,MS,36.0717814967,2,blade,269,Soissons
3487,10.1536274564,MS,21.05,2,sheath,269,Soissons
3491,34.0,MS,51.3199432164,3,blade,269,Soissons
3489,0.292168116784,MS,26.25,3,internode,269,Soissons
3490,15.8336269741,MS,33.4,3,sheath,269,Soissons
3494,34.6,MS,58.9115635031,4,blade,269,Soissons
3492,3.75734481369,MS,42.7,4,internode,269,Soissons
3493,18.6767683256,MS,52.25,4,sheath,269,Soissons
3495,8.1367249728,MS,63.2,5,internode,269,Soissons
3496,47.1238898038,MS,71.4,6,internode,269,Soissons
3499,16.0,MS,24.412135298,1,blade,270,Soissons
3497,3.14159265359,MS,2.5,1,internode,270,Soissons
3498,6.22035345411,MS,10.5,1,sheath,270,Soissons
3501,22.8,MS,34.5610070054,2,blade,270,Soissons
3500,10.1536274564,MS,21.05,2,sheath,270,Soissons
3504,34.0,MS,40.6633120358,3,blade,270,Soissons
3502,0.292168116784,MS,26.25,3,internode,270,Soissons
3503,15.8336269741,MS,33.4,3,sheath,270,Soissons
3507,34.6,MS,63.3348996245,4,blade,270,Soissons
3505,3.75734481369,MS,42.7,4,internode,270,Soissons
3506,18.6767683256,MS,52.25,4,sheath,270,Soissons
3508,8.1367249728,MS,63.2,5,internode,270,Soissons
3509,47.1238898038,MS,71.4,6,internode,270,Soissons
3512,16.0,MS,22.6505111032,1,blade,271,Soissons
3510,3.14159265359,MS,2.5,1,internode,271,Soissons
3511,6.22035345411,MS,10.5,1,sheath,271,Soissons
3514,22.8,MS,34.8468921383,2,blade,271,Soissons
3513,10.1536274564,MS,21.05,2,sheath,271,Soissons
3517,34.0,MS,49.9999484258,3,blade,271,Soissons
3515,0.292168116784,MS,26.25,3,internode,271,Soissons
3516,15.8336269741,MS,33.4,3,sheath,271,Soissons
3520,34.6,MS,66.9542846314,4,blade,271,Soissons
3518,3.75734481369,MS,42.7,4,internode,271,Soissons
3519,18.6767683256,MS,52.25,4,sheath,271,Soissons
3521,8.1367249728,MS,63.2,5,internode,271,Soissons
3522,47.1238898038,MS,71.4,6,internode,271,Soissons
3525,16.0,MS,21.2639698903,1,blade,272,Soissons
3523,3.14159265359,MS,2.5,1,internode,272,Soissons
3524,6.22035345411,MS,10.5,1,sheath,272,Soissons
3527,22.8,MS,30.771457565,2,blade,272,Soissons
3526,10.1536274564,MS,21.05,2,sheath,272,Soissons
3530,34.0,MS,51.779545412,3,blade,272,Soissons
3528,0.292168116784,MS,26.25,3,internode,272,Soissons
3529,15.8336269741,MS,33.4,3,sheath,272,Soissons
3533,34.6,MS,67.1671821531,4,blade,272,Soissons
3531,3.75734481369,MS,42.7,4,internode,272,Soissons
3532,18.6767683256,MS,52.25,4,sheath,272,Soissons
3534,8.1367249728,MS,63.2,5,internode,272,Soissons
3535,47.1238898038,MS,71.4,6,internode,272,Soissons
3538,16.0,MS,24.1003343409,1,blade,273,Soissons
3536,3.14159265359,MS,2.5,1,internode,273,Soissons
3537,6.22035345411,MS,10.5,1,sheath,273,Soissons
3540,22.8,MS,34.8077422808,2,blade,273,Soissons
3539,10.1536274564,MS,21.05,2,sheath,273,Soissons
3543,34.0,MS,49.5508340605,3,blade,273,Soissons
3541,0.292168116784,MS,26.25,3,internode,273,Soissons
3542,15.8336269741,MS,33.4,3,sheath,273,Soissons
3546,34.6,MS,67.7183142731,4,blade,273,Soissons
3544,3.75734481369,MS,42.7,4,internode,273,Soissons
3545,18.6767683256,MS,52.25,4,sheath,273,Soissons
3547,8.1367249728,MS,63.2,5,internode,273,Soissons
3548,47.1238898038,MS,71.4,6,internode,273,Soissons
3551,16.0,MS,23.8069001752,1,blade,274,Soissons
3549,3.14159265359,MS,2.5,1,internode,274,Soissons
3550,6.22035345411,MS,10.5,1,sheath,274,Soissons
3553,22.8,MS,34.8077422808,2,blade,274,Soissons
3552,10.1536274564,MS,21.05,2,sheath,274,Soissons
3556,34.0,MS,51.2776126713,3,blade,274,Soissons
3554,0.292168116784,MS,26.25,3,internode,274,Soissons
3555,15.8336269741,MS,33.4,3,sheath,274,Soissons
3559,34.6,MS,66.9543607563,4,blade,274,Soissons
3557,3.75734481369,MS,42.7,4,internode,274,Soissons
3558,18.6767683256,MS,52.25,4,sheath,274,Soissons
3560,8.1367249728,MS,63.2,5,internode,274,Soissons
3561,47.1238898038,MS,71.4,6,internode,274,Soissons
3564,16.0,MS,25.3043769025,1,blade,275,Soissons
3562,3.14159265359,MS,2.5,1,internode,275,Soissons
3563,6.22035345411,MS,10.5,1,sheath,275,Soissons
3566,22.8,MS,34.8468921383,2,blade,275,Soissons
3565,10.1536274564,MS,21.05,2,sheath,275,Soissons
3569,34.0,MS,48.3173664836,3,blade,275,Soissons
3567,0.292168116784,MS,26.25,3,internode,275,Soissons
3568,15.8336269741,MS,33.4,3,sheath,275,Soissons
3572,34.6,MS,64.7035609378,4,blade,275,Soissons
3570,3.75734481369,MS,42.7,4,internode,275,Soissons
3571,18.6767683256,MS,52.25,4,sheath,275,Soissons
3573,8.1367249728,MS,63.2,5,internode,275,Soissons
3574,47.1238898038,MS,71.4,6,internode,275,Soissons
3577,16.0,MS,23.8788511329,1,blade,276,Soissons
3575,3.14159265359,MS,2.5,1,internode,276,Soissons
3576,6.22035345411,MS,10.5,1,sheath,276,Soissons
3579,22.8,MS,36.0589670434,2,blade,276,Soissons
3578,10.1536274564,MS,21.05,2,sheath,276,Soissons
3582,34.0,MS,51.3199432164,3,blade,276,Soissons
3580,0.292168116784,MS,26.25,3,internode,276,Soissons
3581,15.8336269741,MS,33.4,3,sheath,276,Soissons
3585,34.6,MS,67.1671821531,4,blade,276,Soissons
3583,3.75734481369,MS,42.7,4,internode,276,Soissons
3584,18.6767683256,MS,52.25,4,sheath,276,Soissons
3586,8.1367249728,MS,63.2,5,internode,276,Soissons
3587,47.1238898038,MS,71.4,6,internode,276,Soissons
3590,16.0,MS,23.7479191815,1,blade,277,Soissons
3588,3.14159265359,MS,2.5,1,internode,277,Soissons
3589,6.22035345411,MS,10.5,1,sheath,277,Soissons
3592,22.8,MS,34.5610070054,2,blade,277,Soissons
3591,10.1536274564,MS,21.05,2,sheath,277,Soissons
3595,34.0,MS,46.8821286358,3,blade,277,Soissons
3593,0.292168116784,MS,26.25,3,internode,277,Soissons
3594,15.8336269741,MS,33.4,3,sheath,277,Soissons
3598,34.6,MS,67.4177282347,4,blade,277,Soissons
3596,3.75734481369,MS,42.7,4,internode,277,Soissons
3597,18.6767683256,MS,52.25,4,sheath,277,Soissons
3599,8.1367249728,MS,63.2,5,internode,277,Soissons
3600,47.1238898038,MS,71.4,6,internode,277,Soissons
3603,16.0,MS,24.2889122789,1,blade,278,Soissons
3601,3.14159265359,MS,2.5,1,internode,278,Soissons
3602,6.22035345411,MS,10.5,1,sheath,278,Soissons
3605,22.8,MS,37.4894223497,2,blade,278,Soissons
3604,10.1536274564,MS,21.05,2,sheath,278,Soissons
3608,34.0,MS,49.5508340605,3,blade,278,Soissons
3606,0.292168116784,MS,26.25,3,internode,278,Soissons
3607,15.8336269741,MS,33.4,3,sheath,278,Soissons
3611,34.6,MS,67.0060920447,4,blade,278,Soissons
3609,3.75734481369,MS,42.7,4,internode,278,Soissons
3610,18.6767683256,MS,52.25,4,sheath,278,Soissons
3612,8.1367249728,MS,63.2,5,internode,278,Soissons
3613,47.1238898038,MS,71.4,6,internode,278,Soissons
3616,16.0,MS,24.7789122834,1,blade,279,Soissons
3614,3.14159265359,MS,2.5,1,internode,279,Soissons
3615,6.22035345411,MS,10.5,1,sheath,279,Soissons
3618,22.8,MS,36.9378953704,2,blade,279,Soissons
3617,10.1536274564,MS,21.05,2,sheath,279,Soissons
3621,34.0,MS,50.9464911537,3,blade,279,Soissons
3619,0.292168116784,MS,26.25,3,internode,279,Soissons
3620,15.8336269741,MS,33.4,3,sheath,279,Soissons
3624,34.6,MS,68.5515776005,4,blade,279,Soissons
3622,3.75734481369,MS,42.7,4,internode,279,Soissons
3623,18.6767683256,MS,52.25,4,sheath,279,Soissons
3625,8.1367249728,MS,63.2,5,internode,279,Soissons
3626,47.1238898038,MS,71.4,6,internode,279,Soissons
3629,16.0,MS,23.0165270993,1,blade,280,Soissons
3627,3.14159265359,MS,2.5,1,internode,280,Soissons
3628,6.22035345411,MS,10.5,1,sheath,280,Soissons
3631,22.8,MS,35.2464212503,2,blade,280,Soissons
3630,10.1536274564,MS,21.05,2,sheath,280,Soissons
3634,34.0,MS,49.3652139021,3,blade,280,Soissons
3632,0.292168116784,MS,26.25,3,internode,280,Soissons
3633,15.8336269741,MS,33.4,3,sheath,280,Soissons
3637,34.6,MS,61.5847214771,4,blade,280,Soissons
3635,3.75734481369,MS,42.7,4,internode,280,Soissons
3636,18.6767683256,MS,52.25,4,sheath,280,Soissons
3638,8.1367249728,MS,63.2,5,internode,280,Soissons
3639,47.1238898038,MS,71.4,6,internode,280,Soissons
3642,16.0,MS,24.4667996798,1,blade,281,Soissons
3640,3.14159265359,MS,2.5,1,internode,281,Soissons
3641,6.22035345411,MS,10.5,1,sheath,281,Soissons
3644,22.8,MS,34.8468921383,2,blade,281,Soissons
3643,10.1536274564,MS,21.05,2,sheath,281,Soissons
3647,34.0,MS,46.8821286358,3,blade,281,Soissons
3645,0.292168116784,MS,26.25,3,internode,281,Soissons
3646,15.8336269741,MS,33.4,3,sheath,281,Soissons
3650,34.6,MS,58.9115635031,4,blade,281,Soissons
3648,3.75734481369,MS,42.7,4,internode,281,Soissons
3649,18.6767683256,MS,52.25,4,sheath,281,Soissons
3651,8.1367249728,MS,63.2,5,internode,281,Soissons
3652,47.1238898038,MS,71.4,6,internode,281,Soissons
3655,16.0,MS,25.157729273,1,blade,282,Soissons
3653,3.14159265359,MS,2.5,1,internode,282,Soissons
3654,6.22035345411,MS,10.5,1,sheath,282,Soissons
3657,22.8,MS,35.2464212503,2,blade,282,Soissons
3656,10.1536274564,MS,21.05,2,sheath,282,Soissons
3660,34.0,MS,49.9691195119,3,blade,282,Soissons
3658,0.292168116784,MS,26.25,3,internode,282,Soissons
3659,15.8336269741,MS,33.4,3,sheath,282,Soissons
3663,34.6,MS,58.603700885,4,blade,282,Soissons
3661,3.75734481369,MS,42.7,4,internode,282,Soissons
3662,18.6767683256,MS,52.25,4,sheath,282,Soissons
3664,8.1367249728,MS,63.2,5,internode,282,Soissons
3665,47.1238898038,MS,71.4,6,internode,282,Soissons
3668,16.0,MS,22.6505111032,1,blade,283,Soissons
3666,3.14159265359,MS,2.5,1,internode,283,Soissons
3667,6.22035345411,MS,10.5,1,sheath,283,Soissons
3670,22.8,MS,24.2379240015,2,blade,283,Soissons
3669,10.1536274564,MS,21.05,2,sheath,283,Soissons
3673,34.0,MS,50.9464911537,3,blade,283,Soissons
3671,0.292168116784,MS,26.25,3,internode,283,Soissons
3672,15.8336269741,MS,33.4,3,sheath,283,Soissons
3676,34.6,MS,59.8488063484,4,blade,283,Soissons
3674,3.75734481369,MS,42.7,4,internode,283,Soissons
3675,18.6767683256,MS,52.25,4,sheath,283,Soissons
3677,8.1367249728,MS,63.2,5,internode,283,Soissons
3678,47.1238898038,MS,71.4,6,internode,283,Soissons
3681,16.0,MS,23.5698823711,1,blade,284,Soissons
3679,3.14159265359,MS,2.5,1,internode,284,Soissons
3680,6.22035345411,MS,10.5,1,sheath,284,Soissons
3683,22.8,MS,36.4290910639,2,blade,284,Soissons
3682,10.1536274564,MS,21.05,2,sheath,284,Soissons
3686,34.0,MS,49.2657236946,3,blade,284,Soissons
3684,0.292168116784,MS,26.25,3,internode,284,Soissons
3685,15.8336269741,MS,33.4,3,sheath,284,Soissons
3689,34.6,MS,60.0186156492,4,blade,284,Soissons
3687,3.75734481369,MS,42.7,4,internode,284,Soissons
3688,18.6767683256,MS,52.25,4,sheath,284,Soissons
3690,8.1367249728,MS,63.2,5,internode,284,Soissons
3691,47.1238898038,MS,71.4,6,internode,284,Soissons
3694,16.0,MS,25.157729273,1,blade,285,Soissons
3692,3.14159265359,MS,2.5,1,internode,285,Soissons
3693,6.22035345411,MS,10.5,1,sheath,285,Soissons
3696,22.8,MS,34.3084936023,2,blade,285,Soissons
3695,10.1536274564,MS,21.05,2,sheath,285,Soissons
3699,34.0,MS,48.3173664836,3,blade,285,Soissons
3697,0.292168116784,MS,26.25,3,internode,285,Soissons
3698,15.8336269741,MS,33.4,3,sheath,285,Soissons
3702,34.6,MS,62.0827321211,4,blade,285,Soissons
3700,3.75734481369,MS,42.7,4,internode,285,Soissons
3701,18.6767683256,MS,52.25,4,sheath,285,Soissons
3703,8.1367249728,MS,63.2,5,internode,285,Soissons
3704,47.1238898038,MS,71.4,6,internode,285,Soissons
3707,16.0,MS,24.0638720158,1,blade,286,Soissons
3705,3.14159265359,MS,2.5,1,internode,286,Soissons
3706,6.22035345411,MS,10.5,1,sheath,286,Soissons
3709,22.8,MS,30.5641315331,2,blade,286,Soissons
3708,10.1536274564,MS,21.05,2,sheath,286,Soissons
3712,34.0,MS,49.9999484258,3,blade,286,Soissons
3710,0.292168116784,MS,26.25,3,internode,286,Soissons
3711,15.8336269741,MS,33.4,3,sheath,286,Soissons
3715,34.6,MS,63.3348996245,4,blade,286,Soissons
3713,3.75734481369,MS,42.7,4,internode,286,Soissons
3714,18.6767683256,MS,52.25,4,sheath,286,Soissons
3716,8.1367249728,MS,63.2,5,internode,286,Soissons
3717,47.1238898038,MS,71.4,6,internode,286,Soissons
3720,16.0,MS,22.6505111032,1,blade,287,Soissons
3718,3.14159265359,MS,2.5,1,internode,287,Soissons
3719,6.22035345411,MS,10.5,1,sheath,287,Soissons
3722,22.8,MS,34.8468921383,2,blade,287,Soissons
3721,10.1536274564,MS,21.05,2,sheath,287,Soissons
3725,34.0,MS,51.2776126713,3,blade,287,Soissons
3723,0.292168116784,MS,26.25,3,internode,287,Soissons
3724,15.8336269741,MS,33.4,3,sheath,287,Soissons
3728,34.6,MS,66.9543607563,4,blade,287,Soissons
3726,3.75734481369,MS,42.7,4,internode,287,Soissons
3727,18.6767683256,MS,52.25,4,sheath,287,Soissons
3729,8.1367249728,MS,63.2,5,internode,287,Soissons
3730,47.1238898038,MS,71.4,6,internode,287,Soissons
3733,16.0,MS,22.6505111032,1,blade,288,Soissons
3731,3.14159265359,MS,2.5,1,internode,288,Soissons
3732,6.22035345411,MS,10.5,1,sheath,288,Soissons
3735,22.8,MS,31.8804487602,2,blade,288,Soissons
3734,10.1536274564,MS,21.05,2,sheath,288,Soissons
3738,34.0,MS,47.9498926896,3,blade,288,Soissons
3736,0.292168116784,MS,26.25,3,internode,288,Soissons
3737,15.8336269741,MS,33.4,3,sheath,288,Soissons
3741,34.6,MS,66.9542846314,4,blade,288,Soissons
3739,3.75734481369,MS,42.7,4,internode,288,Soissons
3740,18.6767683256,MS,52.25,4,sheath,288,Soissons
3742,8.1367249728,MS,63.2,5,internode,288,Soissons
3743,47.1238898038,MS,71.4,6,internode,288,Soissons
3746,16.0,MS,24.2048561342,1,blade,289,Soissons
3744,3.14159265359,MS,2.5,1,internode,289,Soissons
3745,6.22035345411,MS,10.5,1,sheath,289,Soissons
3748,22.8,MS,35.2464212503,2,blade,289,Soissons
3747,10.1536274564,MS,21.05,2,sheath,289,Soissons
3751,34.0,MS,46.8821286358,3,blade,289,Soissons
3749,0.292168116784,MS,26.25,3,internode,289,Soissons
3750,15.8336269741,MS,33.4,3,sheath,289,Soissons
3754,34.6,MS,67.4177282347,4,blade,289,Soissons
3752,3.75734481369,MS,42.7,4,internode,289,Soissons
3753,18.6767683256,MS,52.25,4,sheath,289,Soissons
3755,8.1367249728,MS,63.2,5,internode,289,Soissons
3756,47.1238898038,MS,71.4,6,internode,289,Soissons
3759,16.0,MS,23.6483487184,1,blade,290,Soissons
3757,3.14159265359,MS,2.5,1,internode,290,Soissons
3758,6.22035345411,MS,10.5,1,sheath,290,Soissons
3761,22.8,MS,24.2379240015,2,blade,290,Soissons
3760,10.1536274564,MS,21.05,2,sheath,290,Soissons
3764,34.0,MS,47.1352222041,3,blade,290,Soissons
3762,0.292168116784,MS,26.25,3,internode,290,Soissons
3763,15.8336269741,MS,33.4,3,sheath,290,Soissons
3767,34.6,MS,66.9543607563,4,blade,290,Soissons
3765,3.75734481369,MS,42.7,4,internode,290,Soissons
3766,18.6767683256,MS,52.25,4,sheath,290,Soissons
3768,8.1367249728,MS,63.2,5,internode,290,Soissons
3769,47.1238898038,MS,71.4,6,internode,290,Soissons
3772,16.0,MS,21.0231491949,1,blade,291,Soissons
3770,3.14159265359,MS,2.5,1,internode,291,Soissons
3771,6.22035345411,MS,10.5,1,sheath,291,Soissons
3774,22.8,MS,35.2464212503,2,blade,291,Soissons
3773,10.1536274564,MS,21.05,2,sheath,291,Soissons
3777,34.0,MS,47.1352222041,3,blade,291,Soissons
3775,0.292168116784,MS,26.25,3,internode,291,Soissons
3776,15.8336269741,MS,33.4,3,sheath,291,Soissons
3780,34.6,MS,66.2101883856,4,blade,291,Soissons
3778,3.75734481369,MS,42.7,4,internode,291,Soissons
3779,18.6767683256,MS,52.25,4,sheath,291,Soissons
3781,8.1367249728,MS,63.2,5,internode,291,Soissons
3782,47.1238898038,MS,71.4,6,internode,291,Soissons
3785,16.0,MS,24.2963155489,1,blade,292,Soissons
3783,3.14159265359,MS,2.5,1,internode,292,Soissons
3784,6.22035345411,MS,10.5,1,sheath,292,Soissons
3787,22.8,MS,37.4894223497,2,blade,292,Soissons
3786,10.1536274564,MS,21.05,2,sheath,292,Soissons
3790,34.0,MS,48.3173664836,3,blade,292,Soissons
3788,0.292168116784,MS,26.25,3,internode,292,Soissons
3789,15.8336269741,MS,33.4,3,sheath,292,Soissons
3793,34.6,MS,66.1988597543,4,blade,292,Soissons
3791,3.75734481369,MS,42.7,4,internode,292,Soissons
3792,18.6767683256,MS,52.25,4,sheath,292,Soissons
3794,8.1367249728,MS,63.2,5,internode,292,Soissons
3795,47.1238898038,MS,71.4,6,internode,292,Soissons
3798,16.0,MS,22.6505111032,1,blade,293,Soissons
3796,3.14159265359,MS,2.5,1,internode,293,Soissons
3797,6.22035345411,MS,10.5,1,sheath,293,Soissons
3800,22.8,MS,33.7770384667,2,blade,293,Soissons
3799,10.1536274564,MS,21.05,2,sheath,293,Soissons
3803,34.0,MS,51.3199432164,3,blade,293,Soissons
3801,0.292168116784,MS,26.25,3,internode,293,Soissons
3802,15.8336269741,MS,33.4,3,sheath,293,Soissons
3806,34.6,MS,66.9542846314,4,blade,293,Soissons
3804,3.75734481369,MS,42.7,4,internode,293,Soissons
3805,18.6767683256,MS,52.25,4,sheath,293,Soissons
3807,8.1367249728,MS,63.2,5,internode,293,Soissons
3808,47.1238898038,MS,71.4,6,internode,293,Soissons
3811,16.0,MS,23.5698823711,1,blade,294,Soissons
3809,3.14159265359,MS,2.5,1,internode,294,Soissons
3810,6.22035345411,MS,10.5,1,sheath,294,Soissons
3813,22.8,MS,33.7770384667,2,blade,294,Soissons
3812,10.1536274564,MS,21.05,2,sheath,294,Soissons
3816,34.0,MS,51.3199432164,3,blade,294,Soissons
3814,0.292168116784,MS,26.25,3,internode,294,Soissons
3815,15.8336269741,MS,33.4,3,sheath,294,Soissons
3819,34.6,MS,67.7183142731,4,blade,294,Soissons
3817,3.75734481369,MS,42.7,4,internode,294,Soissons
3818,18.6767683256,MS,52.25,4,sheath,294,Soissons
3820,8.1367249728,MS,63.2,5,internode,294,Soissons
3821,47.1238898038,MS,71.4,6,internode,294,Soissons
3824,16.0,MS,19.2307208781,1,blade,295,Soissons
3822,3.14159265359,MS,2.5,1,internode,295,Soissons
3823,6.22035345411,MS,10.5,1,sheath,295,Soissons
3826,22.8,MS,35.2464212503,2,blade,295,Soissons
3825,10.1536274564,MS,21.05,2,sheath,295,Soissons
3829,34.0,MS,49.3652139021,3,blade,295,Soissons
3827,0.292168116784,MS,26.25,3,internode,295,Soissons
3828,15.8336269741,MS,33.4,3,sheath,295,Soissons
3832,34.6,MS,57.5197632462,4,blade,295,Soissons
3830,3.75734481369,MS,42.7,4,internode,295,Soissons
3831,18.6767683256,MS,52.25,4,sheath,295,Soissons
3833,8.1367249728,MS,63.2,5,internode,295,Soissons
3834,47.1238898038,MS,71.4,6,internode,295,Soissons
3837,16.0,MS,23.8788511329,1,blade,296,Soissons
3835,3.14159265359,MS,2.5,1,internode,296,Soissons
3836,6.22035345411,MS,10.5,1,sheath,296,Soissons
3839,22.8,MS,37.0078279864,2,blade,296,Soissons
3838,10.1536274564,MS,21.05,2,sheath,296,Soissons
3842,34.0,MS,49.9691195119,3,blade,296,Soissons
3840,0.292168116784,MS,26.25,3,internode,296,Soissons
3841,15.8336269741,MS,33.4,3,sheath,296,Soissons
3845,34.6,MS,60.0186156492,4,blade,296,Soissons
3843,3.75734481369,MS,42.7,4,internode,296,Soissons
3844,18.6767683256,MS,52.25,4,sheath,296,Soissons
3846,8.1367249728,MS,63.2,5,internode,296,Soissons
3847,47.1238898038,MS,71.4,6,internode,296,Soissons
3850,16.0,MS,24.7142884214,1,blade,297,Soissons
3848,3.14159265359,MS,2.5,1,internode,297,Soissons
3849,6.22035345411,MS,10.5,1,sheath,297,Soissons
3852,22.8,MS,36.0717814967,2,blade,297,Soissons
3851,10.1536274564,MS,21.05,2,sheath,297,Soissons
3855,34.0,MS,49.6296353898,3,blade,297,Soissons
3853,0.292168116784,MS,26.25,3,internode,297,Soissons
3854,15.8336269741,MS,33.4,3,sheath,297,Soissons
3858,34.6,MS,57.5197632462,4,blade,297,Soissons
3856,3.75734481369,MS,42.7,4,internode,297,Soissons
3857,18.6767683256,MS,52.25,4,sheath,297,Soissons
3859,8.1367249728,MS,63.2,5,internode,297,Soissons
3860,47.1238898038,MS,71.4,6,internode,297,Soissons
3863,16.0,MS,22.8021892111,1,blade,298,Soissons
3861,3.14159265359,MS,2.5,1,internode,298,Soissons
3862,6.22035345411,MS,10.5,1,sheath,298,Soissons
3865,22.8,MS,30.5218428592,2,blade,298,Soissons
3864,10.1536274564,MS,21.05,2,sheath,298,Soissons
3868,34.0,MS,52.3358386849,3,blade,298,Soissons
3866,0.292168116784,MS,26.25,3,internode,298,Soissons
3867,15.8336269741,MS,33.4,3,sheath,298,Soissons
3871,34.6,MS,66.9543607563,4,blade,298,Soissons
3869,3.75734481369,MS,42.7,4,internode,298,Soissons
3870,18.6767683256,MS,52.25,4,sheath,298,Soissons
3872,8.1367249728,MS,63.2,5,internode,298,Soissons
