t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
86,1,MS,242874.22907538677,15.0,0.007379999999999999,242874.22907538677,1
87,1,MS,242255.02724456755,15.0,0.007379999999999999,242255.02724456755,1
88,1,MS,241649.36050977066,15.0,0.007379999999999999,241649.36050977066,1
89,1,MS,241035.42155269993,15.0,0.007379999999999999,241035.42155269993,1
90,1,MS,240435.27133630565,15.0,0.007379999999999999,240435.27133630565,1
91,1,MS,239827.56507429076,15.0,0.007379999999999999,239827.56507429076,1
92,1,MS,239233.8658598018,15.0,0.007379999999999999,239233.8658598018,1
93,1,MS,238632.95449764666,15.0,0.007379999999999999,238632.95449764666,1
94,1,MS,238046.0684933156,15.0,0.007379999999999999,238046.0684933156,1
95,1,MS,237452.30373727318,15.0,0.007379999999999999,237452.30373727318,1
96,1,MS,236872.49671535095,15.0,0.007379999999999999,236872.49671535095,1
97,1,MS,236285.99179847594,15.0,0.007379999999999999,236285.99179847594,1
98,1,MS,235713.1808692591,15.0,0.007379999999999999,235713.1808692591,1
99,1,MS,235133.59975955158,15.0,0.007379999999999999,235133.59975955158,1
100,1,MS,234567.44776207465,15.0,0.007379999999999999,234567.44776207465,1
101,1,MS,233994.6610930352,15.0,0.007379999999999999,233994.6610930352,1
102,1,MS,233434.52358884283,15.0,0.007379999999999999,233434.52358884283,1
103,1,MS,232866.60885646654,15.0,0.007379999999999999,232866.60885646654,1
104,1,MS,232309.98113225953,15.0,0.007379999999999999,232309.98113225953,1
105,1,MS,231744.36639789984,15.0,0.007379999999999999,231744.36639789984,1
106,1,MS,231189.19157381688,15.0,0.007379999999999999,231189.19157381688,1
107,1,MS,230624.78106133445,15.0,0.007379999999999999,230624.78106133445,1
108,1,MS,230070.80612240994,15.0,0.007379999999999999,230070.80612240994,1
109,1,MS,229508.07062948067,15.0,0.007379999999999999,229508.07062948067,1
110,1,MS,228955.8343323371,15.0,0.007379999999999999,228955.8343323371,1
111,1,MS,228394.74427021024,15.0,0.007379999999999999,228394.74427021024,1
112,1,MS,227844.32033802834,15.0,0.007379999999999999,227844.32033802834,1
113,1,MS,227285.7492619108,15.0,0.007379999999999999,227285.7492619108,1
114,1,MS,226738.19163992073,15.0,0.007379999999999999,226738.19163992073,1
115,1,MS,226182.8182825736,15.0,0.007379999999999999,226182.8182825736,1
116,1,MS,225638.78480074156,15.0,0.007379999999999999,225638.78480074156,1
117,1,MS,225087.63286916498,15.0,0.007379999999999999,225087.63286916498,1
118,1,MS,224548.17206714168,15.0,0.007379999999999999,224548.17206714168,1
119,1,MS,224002.04061175013,15.0,0.007379999999999999,224002.04061175013,1
120,1,MS,223467.8028838349,15.0,0.007379999999999999,223467.8028838349,1
121,1,MS,222927.33010230094,15.0,0.007379999999999999,222927.33010230094,1
122,1,MS,222398.6775107494,15.0,0.007379999999999999,222398.6775107494,1
123,1,MS,221863.70923559624,15.0,0.007379999999999999,221863.70923559624,1
124,1,MS,221340.39356955703,15.0,0.007379999999999999,221340.39356955703,1
125,1,MS,220810.97631914172,15.0,0.007379999999999999,220810.97631914172,1
126,1,MS,220292.91976693014,15.0,0.007379999999999999,220292.91976693014,1
127,1,MS,219768.42136961292,15.0,0.007379999999999999,219768.42136961292,1
128,1,MS,219254.39974260094,15.0,0.007379999999999999,219254.39974260094,1
129,1,MS,218732.89135822916,15.0,0.007379999999999999,218732.89135822916,1
130,1,MS,218221.62515579443,15.0,0.007379999999999999,218221.62515579443,1
131,1,MS,217703.7124455556,15.0,0.007379999999999999,217703.7124455556,1
132,1,MS,217196.09019566773,15.0,0.007379999999999999,217196.09019566773,1
133,1,MS,216681.4112362668,15.0,0.007379999999999999,216681.4112362668,1
134,1,MS,216176.48787297244,15.0,0.007379999999999999,216176.48787297244,1
135,1,MS,215664.12734142624,15.0,0.007379999999999999,215664.12734142624,1
136,1,MS,215161.28604878834,15.0,0.007379999999999999,215161.28604878834,1
137,1,MS,214651.1510232507,15.0,0.007379999999999999,214651.1510232507,1
138,1,MS,214150.6845955517,15.0,0.007379999999999999,214150.6845955517,1
139,1,MS,213643.32322220528,15.0,0.007379999999999999,213643.32322220528,1
140,1,MS,213145.94250238792,15.0,0.007379999999999999,213145.94250238792,1
141,1,MS,212642.17338492154,15.0,0.007379999999999999,212642.17338492154,1
142,1,MS,212148.6537795827,15.0,0.007379999999999999,212148.6537795827,1
143,1,MS,211649.1037927156,15.0,0.007379999999999999,211649.1037927156,1
144,1,MS,211159.990026186,15.0,0.007379999999999999,211159.990026186,1
145,1,MS,210665.21733720237,15.0,0.007379999999999999,210665.21733720237,1
146,1,MS,210180.92791282953,15.0,0.007379999999999999,210180.92791282953,1
147,1,MS,209691.08311953052,15.0,0.007379999999999999,209691.08311953052,1
148,1,MS,209211.61992375186,15.0,0.007379999999999999,209211.61992375186,1
149,1,MS,208726.66879622254,15.0,0.007379999999999999,208726.66879622254,1
150,1,MS,208251.44841130503,15.0,0.007379999999999999,208251.44841130503,1
151,1,MS,207769.7158254115,15.0,0.007379999999999999,207769.7158254115,1
152,1,MS,207296.9560571094,15.0,0.007379999999999999,207296.9560571094,1
153,1,MS,206817.4128746938,15.0,0.007379999999999999,206817.4128746938,1
154,1,MS,206346.30274113335,15.0,0.007379999999999999,206346.30274113335,1
155,1,MS,205867.7627654152,15.0,0.007379999999999999,205867.7627654152,1
156,1,MS,205397.0124905816,15.0,0.007379999999999999,205397.0124905816,1
157,1,MS,204918.2813902527,15.0,0.007379999999999999,204918.2813902527,1
158,1,MS,204446.9794625512,15.0,0.007379999999999999,204446.9794625512,1
159,1,MS,203967.57469822408,15.0,0.007379999999999999,203967.57469822408,1
160,1,MS,203495.608705194,15.0,0.007379999999999999,203495.608705194,1
161,1,MS,203015.7299697304,15.0,0.007379999999999999,203015.7299697304,1
162,1,MS,202543.5654339442,15.0,0.007379999999999999,202543.5654339442,1
163,1,MS,202063.92572081514,15.0,0.007379999999999999,202063.92572081514,1
164,1,MS,201592.81553571267,15.0,0.007379999999999999,201592.81553571267,1
165,1,MS,201115.56213340224,15.0,0.007379999999999999,201115.56213340224,1
166,1,MS,200647.54086615113,15.0,0.007379999999999999,200647.54086615113,1
167,1,MS,200173.72410830983,15.0,0.007379999999999999,200173.72410830983,1
168,1,MS,199708.95231300412,15.0,0.007379999999999999,199708.95231300412,1
169,1,MS,199237.97129798043,15.0,0.007379999999999999,199237.97129798043,1
170,1,MS,198775.74938300106,15.0,0.007379999999999999,198775.74938300106,1
171,1,MS,198307.41488396065,15.0,0.007379999999999999,198307.41488396065,1
172,1,MS,197847.76673087737,15.0,0.007379999999999999,197847.76673087737,1
173,1,MS,197382.0072836208,15.0,0.007379999999999999,197382.0072836208,1
174,1,MS,196924.15100134912,15.0,0.007379999999999999,196924.15100134912,1
175,1,MS,196458.82182064874,15.0,0.007379999999999999,196458.82182064874,1
176,1,MS,196000.48917477208,15.0,0.007379999999999999,196000.48917477208,1
177,1,MS,195534.29110677118,15.0,0.007379999999999999,195534.29110677118,1
178,1,MS,195074.63686161992,15.0,0.007379999999999999,195074.63686161992,1
179,1,MS,194606.60582472605,15.0,0.007379999999999999,194606.60582472605,1
180,1,MS,194144.80499997185,15.0,0.007379999999999999,194144.80499997185,1
181,1,MS,193674.4719495811,15.0,0.007379999999999999,193674.4719495811,1
182,1,MS,193210.3091720943,15.0,0.007379999999999999,193210.3091720943,1
183,1,MS,192737.60246855053,15.0,0.007379999999999999,192737.60246855053,1
184,1,MS,192271.20273085995,15.0,0.007379999999999999,192271.20273085995,1
185,1,MS,191796.50767287298,15.0,0.007379999999999999,191796.50767287298,1
186,1,MS,191328.59493462287,15.0,0.007379999999999999,191328.59493462287,1
187,1,MS,190853.09460638234,15.0,0.007379999999999999,190853.09460638234,1
188,1,MS,190384.94238676256,15.0,0.007379999999999999,190384.94238676256,1
189,1,MS,189909.70416755584,15.0,0.007379999999999999,189909.70416755584,1
190,1,MS,189442.07847343787,15.0,0.007379999999999999,189442.07847343787,1
191,1,MS,188967.52488366407,15.0,0.007379999999999999,188967.52488366407,1
192,1,MS,188501.31022007723,15.0,0.007379999999999999,188501.31022007723,1
193,1,MS,188029.62064654994,15.0,0.007379999999999999,188029.62064654994,1
194,1,MS,187566.92360294826,15.0,0.007379999999999999,187566.92360294826,1
195,1,MS,187098.89948274047,15.0,0.007379999999999999,187098.89948274047,1
196,1,MS,186639.86217551818,15.0,0.007379999999999999,186639.86217551818,1
197,1,MS,186175.64511555454,15.0,0.007379999999999999,186175.64511555454,1
198,1,MS,185719.51346738928,15.0,0.007379999999999999,185719.51346738928,1
199,1,MS,185256.5336780111,15.0,0.007379999999999999,185256.5336780111,1
200,1,MS,184800.41251159142,15.0,0.007379999999999999,184800.41251159142,1
201,1,MS,184336.75609918256,15.0,0.007379999999999999,184336.75609918256,1
202,1,MS,183879.5250605065,15.0,0.007379999999999999,183879.5250605065,1
203,1,MS,183414.60502771797,15.0,0.007379999999999999,183414.60502771797,1
204,1,MS,182955.8689853822,15.0,0.007379999999999999,182955.8689853822,1
205,1,MS,182489.11779395255,15.0,0.007379999999999999,182489.11779395255,1
206,1,MS,182028.47034152108,15.0,0.007379999999999999,182028.47034152108,1
207,1,MS,181559.96233437394,15.0,0.007379999999999999,181559.96233437394,1
208,1,MS,181097.91335053722,15.0,0.007379999999999999,181097.91335053722,1
209,1,MS,180628.57604597922,15.0,0.007379999999999999,180628.57604597922,1
210,1,MS,180166.38610618355,15.0,0.007379999999999999,180166.38610618355,1
211,1,MS,179697.78932173902,15.0,0.007379999999999999,179697.78932173902,1
212,1,MS,179237.2026648913,15.0,0.007379999999999999,179237.2026648913,1
213,1,MS,178771.22752340767,15.0,0.007379999999999999,178771.22752340767,1
214,1,MS,178313.63928921023,15.0,0.007379999999999999,178313.63928921023,1
215,1,MS,177850.67098423207,15.0,0.007379999999999999,177850.67098423207,1
216,1,MS,177395.9143617929,15.0,0.007379999999999999,177395.9143617929,1
217,1,MS,176935.68740393117,15.0,0.007379999999999999,176935.68740393117,1
218,1,MS,176483.57291972273,15.0,0.007379999999999999,176483.57291972273,1
219,1,MS,176026.1263731825,15.0,0.007379999999999999,176026.1263731825,1
220,1,MS,175576.71061060042,15.0,0.007379999999999999,175576.71061060042,1
221,1,MS,175121.90465111763,15.0,0.007379999999999999,175121.90465111763,1
222,1,MS,174674.543572996,15.0,0.007379999999999999,174674.543572996,1
223,1,MS,174220.8905829526,15.0,0.007379999999999999,174220.8905829526,1
224,1,MS,173773.94168525137,15.0,0.007379999999999999,173773.94168525137,1
225,1,MS,173320.23301518077,15.0,0.007379999999999999,173320.23301518077,1
226,1,MS,172872.89843502737,15.0,0.007379999999999999,172872.89843502737,1
227,1,MS,172418.67356321868,15.0,0.007379999999999999,172418.67356321868,1
228,1,MS,171970.4374476335,15.0,0.007379999999999999,171970.4374476335,1
229,1,MS,171514.70556128144,15.0,0.007379999999999999,171514.70556128144,1
230,1,MS,171064.6606464612,15.0,0.007379999999999999,171064.6606464612,1
231,1,MS,170607.1119551494,15.0,0.007379999999999999,170607.1119551494,1
232,1,MS,170155.35038140172,15.0,0.007379999999999999,170155.35038140172,1
233,1,MS,169696.28801988784,15.0,0.007379999999999999,169696.28801988784,1
234,1,MS,169243.41082077142,15.0,0.007379999999999999,169243.41082077142,1
235,1,MS,168783.85064980388,15.0,0.007379999999999999,168783.85064980388,1
236,1,MS,168331.23438418054,15.0,0.007379999999999999,168331.23438418054,1
237,1,MS,167872.925054733,15.0,0.007379999999999999,167872.925054733,1
238,1,MS,167422.0780775705,15.0,0.007379999999999999,167422.0780775705,1
239,1,MS,166965.7685087149,15.0,0.007379999999999999,166965.7685087149,1
240,1,MS,166517.17086107653,15.0,0.007379999999999999,166517.17086107653,1
241,1,MS,166063.58967694762,15.0,0.007379999999999999,166063.58967694762,1
242,1,MS,165617.84573345128,15.0,0.007379999999999999,165617.84573345128,1
243,1,MS,165167.1359452119,15.0,0.007379999999999999,165167.1359452119,1
244,1,MS,164724.15831314895,15.0,0.007379999999999999,164724.15831314895,1
245,1,MS,164276.22508658373,15.0,0.007379999999999999,164276.22508658373,1
246,1,MS,163835.3145473545,15.0,0.007379999999999999,163835.3145473545,1
247,1,MS,163388.2293880207,15.0,0.007379999999999999,163388.2293880207,1
248,1,MS,162947.15918928746,15.0,0.007379999999999999,162947.15918928746,1
249,1,MS,162499.20256237607,15.0,0.007379999999999999,162499.20256237607,1
250,1,MS,162056.77827713842,15.0,0.007379999999999999,162056.77827713842,1
251,1,MS,161607.22709133936,15.0,0.007379999999999999,161607.22709133936,1
252,1,MS,161163.4892426648,15.0,0.007379999999999999,161163.4892426648,1
253,1,MS,160713.4251475961,15.0,0.007379999999999999,160713.4251475961,1
254,1,MS,160269.40584167067,15.0,0.007379999999999999,160269.40584167067,1
255,1,MS,159818.78270820796,15.0,0.007379999999999999,159818.78270820796,1
256,1,MS,159373.88667747416,15.0,0.007379999999999999,159373.88667747416,1
257,1,MS,158922.06868236553,15.0,0.007379999999999999,158922.06868236553,1
258,1,MS,158476.24079748086,15.0,0.007379999999999999,158476.24079748086,1
259,1,MS,158024.36264974147,15.0,0.007379999999999999,158024.36264974147,1
260,1,MS,157579.25759937926,15.0,0.007379999999999999,157579.25759937926,1
261,1,MS,157128.899340152,15.0,0.007379999999999999,157128.899340152,1
262,1,MS,156685.79320339698,15.0,0.007379999999999999,156685.79320339698,1
263,1,MS,156237.77229414668,15.0,0.007379999999999999,156237.77229414668,1
264,1,MS,155797.14175126835,15.0,0.007379999999999999,155797.14175126835,1
265,1,MS,155351.74277386657,15.0,0.007379999999999999,155351.74277386657,1
266,1,MS,154913.7116516096,15.0,0.007379999999999999,154913.7116516096,1
267,1,MS,154470.93483883087,15.0,0.007379999999999999,154470.93483883087,1
268,1,MS,154035.38417590482,15.0,0.007379999999999999,154035.38417590482,1
269,1,MS,153594.98619685232,15.0,0.007379999999999999,153594.98619685232,1
270,1,MS,153161.2866351822,15.0,0.007379999999999999,153161.2866351822,1
271,1,MS,152721.96138089732,15.0,0.007379999999999999,152721.96138089732,1
272,1,MS,152288.48521625742,15.0,0.007379999999999999,152288.48521625742,1
273,1,MS,151848.55397196405,15.0,0.007379999999999999,151848.55397196405,1
274,1,MS,151414.0373723091,15.0,0.007379999999999999,151414.0373723091,1
275,1,MS,150973.04098488684,15.0,0.007379999999999999,150973.04098488684,1
276,1,MS,150537.33084971888,15.0,0.007379999999999999,150537.33084971888,1
277,1,MS,150094.90930879206,15.0,0.007379999999999999,150094.90930879206,1
278,1,MS,149657.72325207017,15.0,0.007379999999999999,149657.72325207017,1
279,1,MS,149213.94064329172,15.0,0.007379999999999999,149213.94064329172,1
280,1,MS,148775.34057607126,15.0,0.007379999999999999,148775.34057607126,1
281,1,MS,148329.91104242927,15.0,0.007379999999999999,148329.91104242927,1
282,1,MS,147889.991319038,15.0,0.007379999999999999,147889.991319038,1
283,1,MS,147444.11721173802,15.0,0.007379999999999999,147444.11721173802,1
284,1,MS,147004.50100812156,15.0,0.007379999999999999,147004.50100812156,1
285,1,MS,146559.614539049,15.0,0.007379999999999999,146559.614539049,1
286,1,MS,146121.52297742062,15.0,0.007379999999999999,146121.52297742062,1
287,1,MS,145678.67922695828,15.0,0.007379999999999999,145678.67922695828,1
288,1,MS,145242.73748336095,15.0,0.007379999999999999,145242.73748336095,1
289,1,MS,144801.912310282,15.0,0.007379999999999999,144801.912310282,1
290,1,MS,144368.06682856168,15.0,0.007379999999999999,144368.06682856168,1
291,1,MS,143929.78428037395,15.0,0.007379999999999999,143929.78428037395,1
292,1,MS,143498.57048641876,15.0,0.007379999999999999,143498.57048641876,1
293,1,MS,143062.84001477214,15.0,0.007379999999999999,143062.84001477214,1
294,1,MS,142633.49611078828,15.0,0.007379999999999999,142633.49611078828,1
295,1,MS,142198.51327456944,15.0,0.007379999999999999,142198.51327456944,1
296,1,MS,141769.12263716228,15.0,0.007379999999999999,141769.12263716228,1
297,1,MS,141333.6814606253,15.0,0.007379999999999999,141333.6814606253,1
298,1,MS,140903.69630033622,15.0,0.007379999999999999,140903.69630033622,1
299,1,MS,140467.81686433047,15.0,0.007379999999999999,140467.81686433047,1
300,1,MS,140037.16949089748,15.0,0.007379999999999999,140037.16949089748,1
301,1,MS,139600.03601133954,15.0,0.007379999999999999,139600.03601133954,1
302,1,MS,139168.53320850994,15.0,0.007379999999999999,139168.53320850994,1
303,1,MS,138731.92240593606,15.0,0.007379999999999999,138731.92240593606,1
304,1,MS,138301.95102441317,15.0,0.007379999999999999,138301.95102441317,1
305,1,MS,137867.61231078062,15.0,0.007379999999999999,137867.61231078062,1
306,1,MS,137440.06784074928,15.0,0.007379999999999999,137440.06784074928,1
307,1,MS,137007.89407604627,15.0,0.007379999999999999,137007.89407604627,1
308,1,MS,136582.5468728877,15.0,0.007379999999999999,136582.5468728877,1
309,1,MS,136153.04752334728,15.0,0.007379999999999999,136153.04752334728,1
310,1,MS,135730.60205905957,15.0,0.007379999999999999,135730.60205905957,1
311,1,MS,135304.1657256164,15.0,0.007379999999999999,135304.1657256164,1
312,1,MS,134884.60487506635,15.0,0.007379999999999999,134884.60487506635,1
313,1,MS,134460.72493112812,15.0,0.007379999999999999,134460.72493112812,1
314,1,MS,134043.44691743012,15.0,0.007379999999999999,134043.44691743012,1
315,1,MS,133621.7837428421,15.0,0.007379999999999999,133621.7837428421,1
316,1,MS,133206.6389864356,15.0,0.007379999999999999,133206.6389864356,1
317,1,MS,132787.14505033992,15.0,0.007379999999999999,132787.14505033992,1
318,1,MS,132373.77923507517,15.0,0.007379999999999999,132373.77923507517,1
319,1,MS,131955.37161610625,15.0,0.007379999999999999,131955.37161610625,1
320,1,MS,131542.8526200801,15.0,0.007379999999999999,131542.8526200801,1
321,1,MS,131125.5710417282,15.0,0.007379999999999999,131125.5710417282,1
322,1,MS,130713.78214090918,15.0,0.007379999999999999,130713.78214090918,1
323,1,MS,130296.22730487077,15.0,0.007379999999999999,130296.22730487077,1
324,1,MS,129883.67594313741,15.0,0.007379999999999999,129883.67594313741,1
325,1,MS,129465.3746532515,15.0,0.007379999999999999,129465.3746532515,1
326,1,MS,129052.01044855795,15.0,0.007379999999999999,129052.01044855795,1
327,1,MS,128632.73284437819,15.0,0.007379999999999999,128632.73284437819,1
328,1,MS,128218.39996273366,15.0,0.007379999999999999,128218.39996273366,1
329,1,MS,127798.31113531557,15.0,0.007379999999999999,127798.31113531557,1
330,1,MS,127383.65902483344,15.0,0.007379999999999999,127383.65902483344,1
331,1,MS,126964.07944391224,15.0,0.007379999999999999,126964.07944391224,1
332,1,MS,126550.5546205358,15.0,0.007379999999999999,126550.5546205358,1
333,1,MS,126132.58467791241,15.0,0.007379999999999999,126132.58467791241,1
334,1,MS,125720.84373110032,15.0,0.007379999999999999,125720.84373110032,1
335,1,MS,125304.64213911243,15.0,0.007379999999999999,125304.64213911243,1
336,1,MS,124894.87580287084,15.0,0.007379999999999999,124894.87580287084,1
337,1,MS,124481.19655247655,15.0,0.007379999999999999,124481.19655247655,1
338,1,MS,124074.18897744468,15.0,0.007379999999999999,124074.18897744468,1
339,1,MS,123663.35470812349,15.0,0.007379999999999999,123663.35470812349,1
340,1,MS,123259.13710363893,15.0,0.007379999999999999,123259.13710363893,1
341,1,MS,122851.06063665573,15.0,0.007379999999999999,122851.06063665573,1
342,1,MS,122448.95481810125,15.0,0.007379999999999999,122448.95481810125,1
343,1,MS,122041.87268495359,15.0,0.007379999999999999,122041.87268495359,1
344,1,MS,121639.70345167807,15.0,0.007379999999999999,121639.70345167807,1
345,1,MS,121231.59261460844,15.0,0.007379999999999999,121231.59261460844,1
346,1,MS,120827.8249316718,15.0,0.007379999999999999,120827.8249316718,1
347,1,MS,120417.89178791389,15.0,0.007379999999999999,120417.89178791389,1
348,1,MS,120012.12903822304,15.0,0.007379999999999999,120012.12903822304,1
349,1,MS,119600.00526411188,15.0,0.007379999999999999,119600.00526411188,1
350,1,MS,119192.06878080907,15.0,0.007379999999999999,119192.06878080907,1
351,1,MS,118777.92266931642,15.0,0.007379999999999999,118777.92266931642,1
352,1,MS,118368.44447140976,15.0,0.007379999999999999,118368.44447140976,1
353,1,MS,117953.51073724938,15.0,0.007379999999999999,117953.51073724938,1
354,1,MS,117544.08608626753,15.0,0.007379999999999999,117544.08608626753,1
355,1,MS,117130.14824867061,15.0,0.007379999999999999,117130.14824867061,1
356,1,MS,116722.32349086438,15.0,0.007379999999999999,116722.32349086438,1
357,1,MS,116310.352659288,15.0,0.007379999999999999,116310.352659288,1
358,1,MS,115904.66970645128,15.0,0.007379999999999999,115904.66970645128,1
359,1,MS,115494.95965329817,15.0,0.007379999999999999,115494.95965329817,1
360,1,MS,115091.65512802868,15.0,0.007379999999999999,115091.65512802868,1
361,1,MS,114684.59945722169,15.0,0.007379999999999999,114684.59945722169,1
362,1,MS,114284.02979477895,15.0,0.007379999999999999,114284.02979477895,1
363,1,MS,113879.73366331826,15.0,0.007379999999999999,113879.73366331826,1
364,1,MS,113481.87823819903,15.0,0.007379999999999999,113481.87823819903,1
365,1,MS,113080.33054114216,15.0,0.007379999999999999,113080.33054114216,1
366,1,MS,112684.69548125016,15.0,0.007379999999999999,112684.69548125016,1
367,1,MS,112284.40555193217,15.0,0.007379999999999999,112284.40555193217,1
368,1,MS,111889.23671119023,15.0,0.007379999999999999,111889.23671119023,1
369,1,MS,111488.82394159677,15.0,0.007379999999999999,111488.82394159677,1
370,1,MS,111093.12106456395,15.0,0.007379999999999999,111093.12106456395,1
371,1,MS,110691.91404968717,15.0,0.007379999999999999,110691.91404968717,1
372,1,MS,110295.13505945074,15.0,0.007379999999999999,110295.13505945074,1
373,1,MS,109892.49098766198,15.0,0.007379999999999999,109892.49098766198,1
374,1,MS,109494.1602477379,15.0,0.007379999999999999,109494.1602477379,1
375,1,MS,109090.01567724577,15.0,0.007379999999999999,109090.01567724577,1
376,1,MS,108690.44065941649,15.0,0.007379999999999999,108690.44065941649,1
377,1,MS,108285.44353002617,15.0,0.007379999999999999,108285.44353002617,1
378,1,MS,107885.5102779714,15.0,0.007379999999999999,107885.5102779714,1
379,1,MS,107480.71773358437,15.0,0.007379999999999999,107480.71773358437,1
380,1,MS,107081.78402778345,15.0,0.007379999999999999,107081.78402778345,1
381,1,MS,106679.03726691364,15.0,0.007379999999999999,106679.03726691364,1
382,1,MS,106282.67686143375,15.0,0.007379999999999999,106282.67686143375,1
383,1,MS,105882.61704142962,15.0,0.007379999999999999,105882.61704142962,1
384,1,MS,105488.52425537368,15.0,0.007379999999999999,105488.52425537368,1
385,1,MS,105089.88677010218,15.0,0.007379999999999999,105089.88677010218,1
386,1,MS,104696.8053741932,15.0,0.007379999999999999,104696.8053741932,1
387,1,MS,104299.22667369027,15.0,0.007379999999999999,104299.22667369027,1
388,1,MS,103907.22737473721,15.0,0.007379999999999999,103907.22737473721,1
389,1,MS,103510.7412555205,15.0,0.007379999999999999,103510.7412555205,1
390,1,MS,103119.55814222539,15.0,0.007379999999999999,103119.55814222539,1
391,1,MS,102723.31742363532,15.0,0.007379999999999999,102723.31742363532,1
392,1,MS,102331.91394970745,15.0,0.007379999999999999,102331.91394970745,1
393,1,MS,101935.02240352635,15.0,0.007379999999999999,101935.02240352635,1
394,1,MS,101542.72166372741,15.0,0.007379999999999999,101542.72166372741,1
395,1,MS,101144.762185863,15.0,0.007379999999999999,101144.762185863,1
396,1,MS,100751.33596765347,15.0,0.007379999999999999,100751.33596765347,1
397,1,MS,100352.18276431235,15.0,0.007379999999999999,100352.18276431235,1
398,1,MS,99957.6034212614,15.0,0.007379999999999999,99957.6034212614,1
399,1,MS,99557.31891827223,15.0,0.007379999999999999,99557.31891827223,1
400,1,MS,99161.79878642049,15.0,0.007379999999999999,99161.79878642049,1
401,1,MS,98760.81400110567,15.0,0.007379999999999999,98760.81400110567,1
402,1,MS,98364.99351015965,15.0,0.007379999999999999,98364.99351015965,1
403,1,MS,97964.17265251529,15.0,0.007379999999999999,97964.17265251529,1
404,1,MS,97568.97721135132,15.0,0.007379999999999999,97568.97721135132,1
405,1,MS,97169.18304105129,15.0,0.007379999999999999,97169.18304105129,1
406,1,MS,96775.40141630724,15.0,0.007379999999999999,96775.40141630724,1
407,1,MS,96377.36850298643,15.0,0.007379999999999999,96377.36850298643,1
408,1,MS,95985.78932339788,15.0,0.007379999999999999,95985.78932339788,1
409,1,MS,95590.49377832179,15.0,0.007379999999999999,95590.49377832179,1
410,1,MS,95201.92471238272,15.0,0.007379999999999999,95201.92471238272,1
411,1,MS,94809.68752114402,15.0,0.007379999999999999,94809.68752114402,1
412,1,MS,94424.14261661663,15.0,0.007379999999999999,94424.14261661663,1
413,1,MS,94034.84085707853,15.0,0.007379999999999999,94034.84085707853,1
414,1,MS,93651.82494085829,15.0,0.007379999999999999,93651.82494085829,1
415,1,MS,93264.31737378206,15.0,0.007379999999999999,93264.31737378206,1
416,1,MS,92882.57916345497,15.0,0.007379999999999999,92882.57916345497,1
417,1,MS,92495.94685299076,15.0,0.007379999999999999,92495.94685299076,1
418,1,MS,92114.82780458246,15.0,0.007379999999999999,92114.82780458246,1
419,1,MS,91728.56480668916,15.0,0.007379999999999999,91728.56480668916,1
420,1,MS,91347.69447061389,15.0,0.007379999999999999,91347.69447061389,1
421,1,MS,90961.53879505908,15.0,0.007379999999999999,90961.53879505908,1
422,1,MS,90580.79554944589,15.0,0.007379999999999999,90580.79554944589,1
423,1,MS,90194.79513386659,15.0,0.007379999999999999,90194.79513386659,1
424,1,MS,89814.59935618193,15.0,0.007379999999999999,89814.59935618193,1
425,1,MS,89429.77063874027,15.0,0.007379999999999999,89429.77063874027,1
426,1,MS,89051.50647233578,15.0,0.007379999999999999,89051.50647233578,1
427,1,MS,88669.44851292431,15.0,0.007379999999999999,88669.44851292431,1
428,1,MS,88294.47716719401,15.0,0.007379999999999999,88294.47716719401,1
429,1,MS,87915.93508671822,15.0,0.007379999999999999,87915.93508671822,1
430,1,MS,87544.63471206414,15.0,0.007379999999999999,87544.63471206414,1
431,1,MS,87169.88113370482,15.0,0.007379999999999999,87169.88113370482,1
432,1,MS,86802.60241121134,15.0,0.007379999999999999,86802.60241121134,1
433,1,MS,86432.24907237061,15.0,0.007379999999999999,86432.24907237061,1
434,1,MS,86069.68836636831,15.0,0.007379999999999999,86069.68836636831,1
435,1,MS,85704.35874884362,15.0,0.007379999999999999,85704.35874884362,1
436,1,MS,85347.02813187786,15.0,0.007379999999999999,85347.02813187786,1
437,1,MS,84987.09248162375,15.0,0.007379999999999999,84987.09248162375,1
438,1,MS,84634.70779451351,15.0,0.007379999999999999,84634.70779451351,1
439,1,MS,84278.69043901119,15.0,0.007379999999999999,84278.69043901119,1
440,1,MS,83929.56846549183,15.0,0.007379999999999999,83929.56846549183,1
441,1,MS,83576.41206883495,15.0,0.007379999999999999,83576.41206883495,1
442,1,MS,83229.90761003844,15.0,0.007379999999999999,83229.90761003844,1
443,1,MS,82879.11833946036,15.0,0.007379999999999999,82879.11833946036,1
444,1,MS,82534.81512432797,15.0,0.007379999999999999,82534.81512432797,1
445,1,MS,82185.98265410509,15.0,0.007379999999999999,82185.98265410509,1
446,1,MS,81843.53116346434,15.0,0.007379999999999999,81843.53116346434,1
447,1,MS,81496.42560210955,15.0,0.007379999999999999,81496.42560210955,1
448,1,MS,81155.72587010147,15.0,0.007379999999999999,81155.72587010147,1
449,1,MS,80810.40355346755,15.0,0.007379999999999999,80810.40355346755,1
450,1,MS,80471.76716670071,15.0,0.007379999999999999,80471.76716670071,1
451,1,MS,80128.92093602195,15.0,0.007379999999999999,80128.92093602195,1
452,1,MS,79793.34894626291,15.0,0.007379999999999999,79793.34894626291,1
