Cont_WSC_DM,mstruct,S_Fructan,S_Sucrose,nitrates,SLN,is_growing,organ,Tr,Nitrates_import,Regul_S_Fructan,PARa,starch,Ts,Conc_Starch,axis,Photosynthesis,Conc_Nitrates,Cont_Fructan_DM,N_tot,Conc_Proteins,cytokinins,element,R_residual,Conc_Amino_Acids,R_phloem_loading,Conc_cytokinins,S_Proteins,plant,Transpiration,sum_dry_mass,SLN_nonstruct,amino_acids,Amino_Acids_import,Ag,Conc_Fructan,Surfacic_NS,D_Proteins,S_Starch,sum_respi,Loading_Sucrose,R_Nnit_red,metamer,green_area,length,sucrose,cytokinins_import,Conc_TriosesP,S_Amino_Acids,fructan,Total_Organic_Nitrogen,N_content,Photosynthetic_efficiency,Nstruct,D_Fructan,senesced_mstruct,NS,triosesP,D_Starch,N_content_total_DM,t,D_cytokinins,nb_replications,Conc_Sucrose,SLA,Loading_Amino_Acids,proteins
5.09742287,0.00483764,0.00030692,0.00000000,0.03831304,1.45676327,False,blade,0.03896837,0.00559356,0.00000108,0.00000000,0.12252329,1.52683119,4.22117731,MS,0.00000000,7.91977375,0.01512073,0.00035118,0.48790167,0.21969146,LeafElement1,0.06431962,92.19209653,0.00001217,45.41291276,1.13257200,1,0.00000939,0.00764793,1.35637721,0.55749056,0.00573853,0.00000000,1.39443986,11.65758959,3.85883400,0.00000000,0.06433179,0.41925029,0.00000000,2,0.00024107,0.09200000,13.48169164,0.00073688,-0.00111645,0.00000000,0.04047481,25.04604080,4.59184297,NA,0.00002420,0.04047481,0.00000000,36.74572393,-0.00001620,8.08114534,4.59184297,80.00000000,0.54337381,1.00000000,232.23588498,31.52085913,0.03487568,22.75997881
11.83081614,0.00228000,0.70835802,0.00000000,0.00000000,0.24460044,False,sheath,0.00000000,0.00000000,0.00261971,NA,0.00000000,3.92600000,0.00000000,MS,0.00000000,0.00000000,6.26281176,0.00006066,0.15119092,0.01951678,HiddenElement,0.01272759,68.27930964,0.00000019,8.55999188,0.91357149,1,0.00000000,0.00299980,0.19863270,0.19459603,0.00000000,0.00000000,480.66557812,2.90240310,3.04390962,0.00000000,0.01272778,0.01377409,0.00000000,2,0.00024800,0.02850000,5.84600698,0.00000000,0.00000000,0.00000000,6.57550511,4.33292207,2.02216783,NA,0.00001140,2.09597299,0.00000000,23.99483083,0.00000000,0.00000000,2.02216783,80.00000000,0.10242187,1.00000000,213.66984592,82.67228927,0.00582526,3.32404032
6.05771549,0.00004000,0.01702299,0.00000000,0.00070753,0.23326553,False,sheath,0.03677857,0.00010320,0.00006297,0.00000000,0.00026501,1.48986292,1.10421516,MS,0.00000000,17.68826754,0.14034559,0.00000110,0.15651916,0.00143408,StemElement,0.00019312,63.04143472,0.00000000,35.85204562,0.86028533,1,0.00000017,0.00004964,0.19082421,0.00315207,0.00010587,0.00000000,10.15936437,2.04516666,2.14148777,0.00000000,0.00019312,0.00089142,0.00000000,2,0.00000471,0.00050000,0.10253849,0.00001359,-0.00017735,0.00000000,0.00243825,0.07780946,2.21452575,NA,0.00000020,0.00243825,0.00000000,19.41596045,-0.00000002,2.11394182,2.21452575,80.00000000,0.42897628,1.00000000,213.62185001,94.93583499,0.00022908,0.06037168
4.81170817,0.00513963,0.05224272,0.00000000,0.03695799,NA,True,blade,0.03891551,0.00541335,0.00019390,0.00000000,0.11727138,1.52593942,3.80284530,MS,0.00000000,7.19078344,0.27646724,0.00040273,0.53556047,0.30890829,LeafElement1,0.07124340,54.09082949,0.00000242,60.10317943,0.76414407,1,0.00000909,0.00833139,NA,0.34750877,0.00555365,0.00000000,26.14241246,13.66217874,2.98556759,0.00000000,0.07124582,0.07849769,0.00000000,3,0.00023362,0.07680237,13.10745470,0.00071314,-0.00096046,0.00000000,0.80617444,28.72915129,4.83383538,NA,0.00002574,0.80617444,0.00000000,38.30999458,-0.00001481,7.28027831,4.83383538,80.00000000,0.71914553,1.00000000,212.52254388,NA,0.01932440,26.54277715
3.96579218,0.00012053,4.04123405,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,3.92600000,0.00000000,MS,0.00000000,0.00000000,0.19907626,0.00001456,0.85052942,0.01642596,LeafElement1,0.00304373,54.05582564,0.00000000,136.27780555,0.76375478,1,0.00000000,0.00023314,NA,0.00814438,0.00000000,0.00000000,22.46196277,17.08633541,1.00013330,0.00000000,0.00304373,-0.00098518,0.00000000,4,0.00000659,0.00724168,0.30736048,0.00000000,0.00000000,0.00000000,0.01624444,1.03974666,6.24364868,NA,0.00000060,0.01624444,0.00000000,48.30023556,0.00000000,0.00000000,6.24364868,80.00000000,1.63058886,1.50000000,212.50106017,NA,0.00008387,0.98855481
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001400,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,80.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00007002,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,80.00000000,NA,NA,NA,NA,NA,0.00000000
5.17449133,0.00410677,0.00080489,0.00000000,0.03448420,1.29358320,False,blade,0.03531731,0.00356709,0.00000291,0.00000000,0.07127427,1.43093066,2.89255318,MS,0.00000000,8.39691949,0.01249708,0.00025268,0.40655318,0.16831516,LeafElement1,0.04531599,87.63069860,0.00000629,40.98482211,1.08406457,1,0.00000690,0.00614301,1.18863414,0.44984869,0.00370192,0.00000000,1.09045151,10.42445684,3.76779269,0.00000000,0.04532228,0.25527385,0.00000000,1,0.00019533,0.08200000,11.02730954,0.00046983,-0.00103371,0.00000000,0.02686939,18.01403776,4.11328374,NA,0.00002050,0.02686939,0.00000000,33.14726793,-0.00001274,5.48926493,4.11328374,81.00000000,0.48611152,1.00000000,223.76293512,31.79759716,0.02647695,16.09990336
6.27178652,0.00171000,0.00357052,0.00000000,0.04391596,0.14276562,False,sheath,0.03275022,0.00454864,0.00001321,0.00000000,0.01366771,1.38744744,1.33213564,MS,0.00000000,25.68184907,0.08985711,0.00003835,0.11534658,0.08289767,StemElement,0.00668691,85.38502751,0.00000066,48.47817078,1.06459556,1,0.00000880,0.00205791,0.11093464,0.18251050,0.00472056,0.00000000,6.30811546,1.29524412,1.27670352,0.00000000,0.00668756,0.06419990,0.00000000,1,0.00026861,0.02850000,4.43898677,0.00059912,-0.00041350,0.00000000,0.06472126,2.69520745,1.86343024,NA,0.00000855,0.06472126,0.00000000,16.90600992,-0.00000212,2.52802456,1.86343024,81.00000000,0.57498840,1.00000000,216.32489150,130.52373440,0.01343621,1.90198266
4.94616888,0.00483764,0.00067076,0.00000000,0.04273362,1.45535905,False,blade,0.03546389,0.00442058,0.00000242,0.00000000,0.08986219,1.43341137,3.09593560,MS,0.00000000,8.83356221,0.01507822,0.00035084,0.48761825,0.21768151,LeafElement1,0.06310702,89.64885228,0.00000929,44.99743210,1.10130354,1,0.00000855,0.00763292,1.35497299,0.54211143,0.00458767,0.00000000,1.38779044,11.59533808,3.85706824,0.00000000,0.06311631,0.32004479,0.00000000,2,0.00024107,0.09200000,13.08369336,0.00058225,-0.00111645,0.00000000,0.04028181,25.01744066,4.59643598,NA,0.00002420,0.04028181,0.00000000,36.62136103,-0.00001620,5.87522844,4.59643598,81.00000000,0.53370416,1.00000000,225.37995883,31.58283162,0.03200358,22.74675780
11.79949774,0.00228000,0.08104922,0.00000000,0.00000000,0.24427082,False,sheath,0.00000000,0.00000000,0.00030361,NA,0.00000000,3.53700000,0.00000000,MS,0.00000000,0.00000000,6.26216625,0.00006058,0.15097181,0.01928684,HiddenElement,0.01234250,67.92077668,0.00000041,8.45914181,0.90204948,1,0.00000000,0.00299804,0.19830308,0.19357421,0.00000000,0.00000000,480.33538506,2.89533978,3.01560562,0.00000000,0.01234291,0.02991371,0.00000000,2,0.00024800,0.02850000,5.81040772,0.00000000,0.00000000,0.00000000,6.57098807,4.32708312,2.02062272,NA,0.00001140,2.08993150,0.00000000,23.95042242,0.00000000,0.00000000,2.02062272,81.00000000,0.10033193,1.00000000,212.36870319,82.72059315,0.00583380,3.31922319
5.98643746,0.00004000,0.01530765,0.00000000,0.00078910,0.23313334,False,sheath,0.03347622,0.00008157,0.00005759,0.00000000,0.00019437,1.39975213,0.80986388,MS,0.00000000,19.72750922,0.14049209,0.00000110,0.15638620,0.00142786,StemElement,0.00019063,61.54587722,0.00000000,35.69645414,0.83730792,1,0.00000016,0.00004959,0.19069203,0.00307729,0.00008465,0.00000000,10.16049124,2.03535043,2.12778461,0.00000000,0.00019063,0.00091844,0.00000000,2,0.00000471,0.00050000,0.10127361,0.00001074,-0.00017735,0.00000000,0.00243852,0.07768340,2.21533537,NA,0.00000020,0.00243852,0.00000000,19.34079315,-0.00000002,1.53689738,2.21533537,81.00000000,0.42338741,1.00000000,210.98669737,95.02438938,0.00019805,0.06032039
4.74690836,0.00514640,0.06599872,0.00000000,0.04124184,NA,True,blade,0.03541622,0.00428385,0.00024921,0.00000000,0.08601028,1.43260459,2.78545029,MS,0.00000000,8.01372325,0.27537283,0.00040308,0.53528039,0.30716712,LeafElement1,0.07047892,53.59840722,0.00000223,59.68580318,0.75203746,1,0.00000828,0.00833510,NA,0.34479867,0.00444577,0.00000000,26.01625765,13.63113182,2.98449849,0.00000000,0.07048115,0.07220357,0.00000000,3,0.00023393,0.07688252,12.95875701,0.00056424,-0.00095919,0.00000000,0.80334068,28.74991470,4.83589126,NA,0.00002578,0.80334068,0.00000000,38.25624145,-0.00001481,5.28601331,4.83589126,81.00000000,0.70791954,1.00000000,209.83523602,NA,0.01861054,26.56383328
3.92570429,0.00012228,3.97229004,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,3.53700000,0.00000000,MS,0.00000000,0.00000000,0.20212117,0.00001474,0.84913256,0.01657854,LeafElement1,0.00298579,53.56456462,0.00000000,135.57401418,0.75166293,1,0.00000000,0.00023624,NA,0.00818762,0.00000000,0.00000000,22.77808244,17.04377143,1.00036108,0.00000000,0.00298579,-0.00081881,0.00000000,4,0.00000669,0.00730872,0.30788431,0.00000000,0.00000000,0.00000000,0.01671238,1.05313030,6.24096404,NA,0.00000061,0.01671238,0.00000000,48.23795479,0.00000000,0.00000000,6.24096404,81.00000000,1.60801210,1.50000000,209.81494704,NA,0.00009411,1.00126980
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001403,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,81.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00007017,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,81.00000000,NA,NA,NA,NA,NA,0.00000000
5.05702150,0.00410677,0.00153767,0.00000000,0.03773663,1.29227165,False,blade,0.02766636,0.00325243,0.00000596,0.00000000,0.05316357,0.84589347,2.15755918,MS,0.00000000,9.18888751,0.01246782,0.00025242,0.40628661,0.16685916,LeafElement1,0.04307211,85.48888223,0.00000496,40.63028724,1.01078082,1,0.00000540,0.00613326,1.18732259,0.43885376,0.00341276,0.00000000,1.08617162,10.37456232,3.59870625,0.00000000,0.04307706,0.20111871,0.00000000,1,0.00019533,0.08200000,10.77570934,0.00042830,-0.00103371,0.00000000,0.02676393,17.99248620,4.11564292,NA,0.00002050,0.02676393,0.00000000,33.04103579,-0.00001274,3.88416794,4.11564292,82.00000000,0.45715681,1.00000000,218.65753754,31.84812504,0.02418813,16.08934673
6.18404309,0.00171000,0.00488501,0.00000000,0.04806831,0.14257385,False,sheath,0.02568604,0.00415235,0.00001924,0.00000000,0.01019476,0.81172489,0.99364171,MS,0.00000000,28.11012192,0.08982265,0.00003830,0.11532357,0.08251426,StemElement,0.00636515,81.89854345,0.00000058,48.25395108,0.98066325,1,0.00000690,0.00205539,0.11074286,0.17505814,0.00435704,0.00000000,6.29797134,1.28585858,1.21663328,0.00000000,0.00636573,0.05663107,0.00000000,1,0.00026861,0.02850000,4.37390844,0.00054681,-0.00041350,0.00000000,0.06461719,2.68737568,1.86320962,NA,0.00000855,0.06461719,0.00000000,16.80409199,-0.00000212,1.78881363,1.86320962,82.00000000,0.54293542,1.00000000,213.15343263,130.68382670,0.01148814,1.90160326
4.82583069,0.00483764,0.00131681,0.00000000,0.04676398,1.45408455,False,blade,0.02777927,0.00403035,0.00000508,0.00000000,0.06702832,0.84784036,2.30926240,MS,0.00000000,9.66668589,0.01503129,0.00035054,0.48734432,0.21577545,LeafElement1,0.05995548,87.46637750,0.00000725,44.60342671,1.02704775,1,0.00000670,0.00762070,1.35369849,0.52891389,0.00422903,0.00000000,1.38125562,11.54463183,3.68784802,0.00000000,0.05996273,0.24978771,0.00000000,2,0.00024107,0.09200000,12.76458428,0.00053075,-0.00111645,0.00000000,0.04009213,24.99146443,4.59977705,NA,0.00002420,0.04009213,0.00000000,36.51970069,-0.00001620,4.15727319,4.59977705,82.00000000,0.50186109,1.00000000,219.88297954,31.63349099,0.02928905,22.73397911
11.75881027,0.00228000,0.03425973,0.00000000,0.00000000,0.24394611,False,sheath,0.00000000,0.00000000,0.00013601,NA,0.00000000,3.16000000,0.00000000,MS,0.00000000,0.00000000,6.26221340,0.00006050,0.15076375,0.01907125,HiddenElement,0.01196955,67.50758941,0.00000054,8.36458128,0.85183023,1,0.00000000,0.00299599,0.19797837,0.19239663,0.00000000,0.00000000,480.00921323,2.88703987,2.85911821,0.00000000,0.01197008,0.03924275,0.00000000,2,0.00024800,0.02850000,5.76370433,0.00000000,0.00000000,0.00000000,6.56652604,4.32133106,2.01932309,NA,0.00001140,1.99805092,0.00000000,23.89817291,0.00000000,0.00000000,2.01932309,82.00000000,0.09411514,1.00000000,210.66170793,82.77742595,0.00573616,3.31464872
5.91754166,0.00004000,0.01537794,0.00000000,0.00086354,0.23304041,False,sheath,0.02624663,0.00007444,0.00006149,0.00000000,0.00014498,0.82140184,0.60407852,MS,0.00000000,21.58846160,0.14063109,0.00000110,0.15625825,0.00142164,StemElement,0.00018195,60.41851307,0.00000000,35.54089172,0.78313157,1,0.00000012,0.00004955,0.19059909,0.00302093,0.00007811,0.00000000,10.16169417,2.02619321,2.02328431,0.00000000,0.00018195,0.00089854,0.00000000,2,0.00000471,0.00050000,0.10003752,0.00000980,-0.00017735,0.00000000,0.00243881,0.07757768,2.21638089,NA,0.00000020,0.00243881,0.00000000,19.27054569,-0.00000002,1.08749853,2.21638089,82.00000000,0.39989283,1.00000000,208.41149397,95.10714772,0.00017590,0.06027104
4.68729213,0.00515249,0.08550417,0.00000000,0.04515227,NA,True,blade,0.02774275,0.00391043,0.00034316,0.00000000,0.06415518,0.84721075,2.07521723,MS,0.00000000,8.76319878,0.27439531,0.00040338,0.53501466,0.30544849,LeafElement1,0.06738191,53.11447150,0.00000200,59.28175990,0.70832479,1,0.00000650,0.00833820,NA,0.34208952,0.00410319,0.00000000,25.90293973,13.60231682,2.85439445,0.00000000,0.06738392,0.06483885,0.00000000,3,0.00023420,0.07695458,12.81434515,0.00051495,-0.00095806,0.00000000,0.80078735,28.76758592,4.83771291,NA,0.00002581,0.80078735,0.00000000,38.20626867,-0.00001481,3.73593099,4.83771291,82.00000000,0.66701621,1.00000000,207.25178250,NA,0.01780477,26.58204036
3.88691263,0.00012387,3.73731183,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,3.16000000,0.00000000,MS,0.00000000,0.00000000,0.20506381,0.00001491,0.84788240,0.01670708,LeafElement1,0.00292765,53.08161313,0.00000000,134.87471397,0.70797850,1,0.00000000,0.00023904,NA,0.00821910,0.00000000,0.00000000,23.08403868,17.00453102,0.95760295,0.00000000,0.00292765,-0.00076316,0.00000000,4,0.00000677,0.00736909,0.30804212,0.00000000,0.00000000,0.00000000,0.01715668,1.06523032,6.23871932,NA,0.00000062,0.01715668,0.00000000,48.18040407,0.00000000,0.00000000,6.23871932,82.00000000,1.51755988,1.50000000,207.23291132,NA,0.00009458,1.01277153
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001406,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,82.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00007031,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,82.00000000,NA,NA,NA,NA,NA,0.00000000
4.95656811,0.00410677,0.00278867,0.00000000,0.04029090,1.29097031,False,blade,0.02477207,0.00255427,0.00001085,0.00000000,0.03934822,0.95155377,1.59688525,MS,0.00000000,9.81085456,0.01243788,0.00025217,0.40601354,0.16531056,LeafElement1,0.04299380,83.56093760,0.00000406,40.25320214,1.00349846,1,0.00000484,0.00612468,1.18602126,0.42895673,0.00270984,0.00000000,1.08204798,10.33064445,3.65689962,0.00000000,0.04299785,0.16465189,0.00000000,1,0.00019533,0.08200000,10.55910674,0.00033627,-0.00103371,0.00000000,0.02666232,17.97177520,4.11725721,NA,0.00002050,0.02666232,0.00000000,32.94724899,-0.00001274,2.90022872,4.11725721,83.00000000,0.45691876,1.00000000,214.26230109,31.89273346,0.02266628,16.07853276
6.10280963,0.00171000,0.00647000,0.00000000,0.05132867,0.14236512,False,sheath,0.02299428,0.00326036,0.00002550,0.00000000,0.00754550,0.92097566,0.73542909,MS,0.00000000,30.01676552,0.08978428,0.00003824,0.11529694,0.08200984,StemElement,0.00635952,78.70511935,0.00000053,47.95897271,0.96165179,1,0.00000618,0.00205302,0.11053414,0.16823219,0.00345892,0.00000000,6.28802483,1.27703822,1.23475617,0.00000000,0.00636005,0.05155210,0.00000000,1,0.00026861,0.02850000,4.31316093,0.00042923,-0.00041350,0.00000000,0.06451513,2.68011069,1.86262893,NA,0.00000855,0.06451513,0.00000000,16.70808324,-0.00000212,1.33567053,1.86262893,83.00000000,0.54438785,1.00000000,210.19302780,130.83463690,0.01003713,1.90116421
4.72343981,0.00483764,0.00246998,0.00000000,0.04992922,1.45281529,False,blade,0.02487345,0.00316525,0.00000958,0.00000000,0.04961001,0.95329646,1.70916612,MS,0.00000000,10.32098163,0.01498295,0.00035023,0.48706336,0.21375483,LeafElement1,0.05982547,85.49608030,0.00000587,44.18573840,1.01977853,1,0.00000600,0.00760999,1.35242924,0.51699939,0.00335802,0.00000000,1.37487822,11.50020096,3.75157195,0.00000000,0.05983134,0.20215629,0.00000000,2,0.00024107,0.09200000,12.49137882,0.00041671,-0.00111645,0.00000000,0.03990702,24.96644351,4.60223040,NA,0.00002420,0.03990702,0.00000000,36.43035332,-0.00001620,3.10415082,4.60223040,83.00000000,0.50155743,1.00000000,215.17673683,31.67801455,0.02748397,22.72087268
11.71221416,0.00228000,0.02275680,0.00000000,0.00000000,0.24362041,False,sheath,0.00000000,0.00000000,0.00009011,NA,0.00000000,2.84700000,0.00000000,MS,0.00000000,0.00000000,6.26257711,0.00006042,0.15055363,0.01885604,HiddenElement,0.01165361,67.10415080,0.00000062,8.27019242,0.85551683,1,0.00000000,0.00299373,0.19765267,0.19124683,0.00000000,0.00000000,479.67515718,2.87793142,2.88271491,0.00000000,0.01165423,0.04506149,0.00000000,2,0.00024800,0.02850000,5.71015394,0.00000000,0.00000000,0.00000000,6.56195615,4.31556159,2.01814870,NA,0.00001140,2.03389595,0.00000000,23.84075083,0.00000000,0.00000000,2.01814870,83.00000000,0.09387591,1.00000000,208.70445673,82.83988506,0.00575905,3.31002905
5.84997574,0.00004000,0.01837351,0.00000000,0.00092199,0.23290094,False,sheath,0.02349749,0.00005845,0.00007342,0.00000000,0.00010730,0.92963443,0.44709971,MS,0.00000000,23.04973839,0.14077246,0.00000110,0.15612750,0.00141324,StemElement,0.00018217,59.31920876,0.00000000,35.33108362,0.77896953,1,0.00000011,0.00004950,0.19045962,0.00296596,0.00006201,0.00000000,10.16300230,2.01698596,2.04811267,0.00000000,0.00018217,0.00084672,0.00000000,2,0.00000471,0.00050000,0.09881432,0.00000770,-0.00017735,0.00000000,0.00243912,0.07747228,2.21699576,NA,0.00000020,0.00243912,0.00000000,19.19979093,-0.00000002,0.81201290,2.21699576,83.00000000,0.40104722,1.00000000,205.86316995,95.19050371,0.00015917,0.06022061
4.63133945,0.00515804,0.11913689,0.00000000,0.04822665,NA,True,blade,0.02484083,0.00307439,0.00047780,0.00000000,0.04748350,0.95273572,1.53428647,MS,0.00000000,9.34979564,0.27359111,0.00040362,0.53474850,0.30350284,LeafElement1,0.06758125,52.60420964,0.00000179,58.84069140,0.70915264,1,0.00000582,0.00834069,NA,0.33916850,0.00326162,0.00000000,25.80690722,13.57458690,2.90546766,0.00000000,0.06758304,0.05794953,0.00000000,3,0.00023446,0.07702038,12.67387188,0.00040475,-0.00095703,0.00000000,0.79867890,28.78207774,4.83921681,NA,0.00002584,0.79867890,0.00000000,38.15810128,-0.00001481,2.78653815,4.83921681,83.00000000,0.66790750,1.00000000,204.75903221,NA,0.01743481,26.59746871
3.84957665,0.00012533,3.73996430,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,2.84700000,0.00000000,MS,0.00000000,0.00000000,0.20821713,0.00001507,0.84674527,0.01680721,LeafElement1,0.00288060,52.57208189,0.00000000,134.10271154,0.70880968,1,0.00000000,0.00024161,NA,0.00823613,0.00000000,0.00000000,23.41470716,16.96794036,0.97592104,0.00000000,0.00288060,-0.00073153,0.00000000,4,0.00000685,0.00742431,0.30792521,0.00000000,0.00000000,0.00000000,0.01760752,1.07632944,6.23676829,NA,0.00000063,0.01760752,0.00000000,48.12662410,0.00000000,0.00000000,6.23676829,83.00000000,1.52221541,1.50000000,204.74148377,NA,0.00010269,1.02333227
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001409,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,83.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00007043,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,83.00000000,NA,NA,NA,NA,NA,0.00000000
4.86998002,0.00410677,0.00468167,0.00000000,0.04259865,1.28973272,False,blade,0.01842881,0.00230775,0.00001827,0.00000000,0.02908606,1.00028280,1.18041178,MS,0.00000000,10.37279193,0.01240876,0.00025193,0.40573361,0.16373097,LeafElement1,0.04278398,81.90711850,0.00000341,39.86856985,0.99815013,1,0.00000360,0.00611712,1.18478366,0.42046692,0.00247438,0.00000000,1.07818194,10.29193615,3.71646119,0.00000000,0.04278739,0.13837040,0.00000000,1,0.00019533,0.08200000,10.37096289,0.00030373,-0.00103371,0.00000000,0.02656706,17.95220011,4.11839440,NA,0.00002050,0.02656706,0.00000000,32.86436915,-0.00001274,2.16278090,4.11839440,84.00000000,0.45655139,1.00000000,210.44454119,31.93215414,0.02146390,16.06744748
6.02732338,0.00171000,0.00811270,0.00000000,0.05419120,0.14218330,False,sheath,0.01662338,0.00286253,0.00003197,0.00000000,0.00557761,0.96912794,0.54362651,MS,0.00000000,31.69076254,0.08974046,0.00003819,0.11526651,0.08145090,StemElement,0.00632992,75.96863323,0.00000049,47.63210541,0.94570319,1,0.00000447,0.00205086,0.11035231,0.16238295,0.00306923,0.00000000,6.27832929,1.26897960,1.25393776,0.00000000,0.00633041,0.04779985,0.00000000,1,0.00026861,0.02850000,4.25642076,0.00037675,-0.00041350,0.00000000,0.06441566,2.67375969,1.86221349,NA,0.00000855,0.06441566,0.00000000,16.62017195,-0.00000212,0.99604652,1.86221349,84.00000000,0.54545483,1.00000000,207.42791246,130.97272763,0.00889065,1.90066245
4.63571173,0.00483764,0.00431501,0.00000000,0.05279441,1.45160659,False,blade,0.01853938,0.00286519,0.00001681,0.00000000,0.03667154,1.00219024,1.26340939,MS,0.00000000,10.91325050,0.01493473,0.00034994,0.48677495,0.21169679,LeafElement1,0.05951874,83.80528883,0.00000487,43.76031587,1.01445131,1,0.00000447,0.00760060,1.35122054,0.50677509,0.00307207,0.00000000,1.36876262,11.46123867,3.81689053,0.00000000,0.05952360,0.16761125,0.00000000,2,0.00024107,0.09200000,12.25559189,0.00037710,-0.00111645,0.00000000,0.03972951,24.94276544,4.60408406,NA,0.00002420,0.03972951,0.00000000,36.35179566,-0.00001620,2.31485127,4.60408406,84.00000000,0.50111737,1.00000000,211.11506667,31.71716139,0.02605403,22.70741892
11.66223643,0.00228000,0.01842694,0.00000000,0.00000000,0.24329318,False,sheath,0.00000000,0.00000000,0.00007281,NA,0.00000000,2.60500000,0.00000000,MS,0.00000000,0.00000000,6.26309103,0.00006034,0.15034143,0.01864143,HiddenElement,0.01139817,66.70723469,0.00000066,8.17606582,0.85924775,1,0.00000000,0.00299135,0.19732544,0.19011562,0.00000000,0.00000000,479.33407659,2.86835799,2.90642680,0.00000000,0.01139883,0.04839756,0.00000000,2,0.00024800,0.02850000,5.65276202,0.00000000,0.00000000,0.00000000,6.55729017,4.30976498,2.01703758,NA,0.00001140,2.07189161,0.00000000,23.78030385,0.00000000,0.00000000,2.01703758,84.00000000,0.09362749,1.00000000,206.60679885,82.90563441,0.00579082,3.30536365
