Cont_WSC_DM,mstruct,S_Fructan,internode_L,Unloading_Sucrose,Respi_growth,AA_consumption_mstruct,Cont_Fructan_DM,axis,Conc_Proteins,leaf_pseudostem_length,sucrose_consumption_mstruct,ratio_DZ,Conc_Amino_Acids,RER,leaf_L,S_Proteins,plant,sum_dry_mass,amino_acids,Conc_Fructan,D_Proteins,delta_leaf_L,metamer,sucrose,N_content,fructan,Nstruct,D_Fructan,Unloading_Amino_Acids,leaf_is_emerged,t,nb_replications,Conc_Sucrose,Cont_Proteins_DM,proteins
12.94118821,0.00077299,52.55464116,0.00001312,0.03500361,0.08549376,0.00255765,9.30326381,MS,0.81267374,0.02893693,0.25648128,0.23070077,62.14611285,0.00000095,0.03418703,39.70980162,1,0.00161661,0.06004765,1134.97128679,1.97524214,0.00011668,4,2.05838450,5.53694522,5.26390654,0.00000386,2.55441606,0.02808956,True,61.00000000,1.50000000,221.90812895,34.74083889,6.05750807
5.97061145,0.00002267,52.55514297,0.00006559,0.00146825,0.00312589,0.00009351,3.01282797,MS,1.41068659,0.02887160,0.00937766,1.00000000,62.16132621,0.00000210,0.00322952,82.47629032,1,0.00005832,0.00176175,452.08231504,3.42874081,0.00002440,5,0.06037739,7.64000866,0.06150102,0.00000011,0.06150102,0.00176345,False,61.00000000,2.00000000,221.91137629,49.02989565,0.30842516
5.36345711,0.00000395,52.55525008,0.00000000,0.00033386,0.00016438,0.00000492,3.03351432,MS,2.08229080,0.02900000,0.00049315,1.00000000,62.17471717,0.00000076,0.00087449,82.48984408,1,0.00001289,0.00030668,577.84547038,5.06110676,0.00000238,6,0.01050821,8.79452414,0.01368137,0.00000002,0.01368137,0.00030052,False,61.00000000,2.50000000,221.91206947,57.00977558,0.07923440
5.32668686,0.00000134,52.55533512,0.00000000,0.00011446,0.00005207,0.00000156,3.02154354,MS,2.11675853,0.02900000,0.00015620,1.00000000,62.17962130,0.00000072,0.00037306,82.49480749,1,0.00000441,0.00010388,581.75874579,5.14488222,0.00000097,7,0.00355913,8.84271250,0.00466524,0.00000001,0.00466524,0.00010168,False,61.00000000,3.00000000,221.91261975,57.33645917,0.02728080
5.28904617,0.00000058,52.55538233,0.00000000,0.00005026,0.00001974,0.00000059,3.01732382,MS,2.16399469,0.02900000,0.00005923,1.00000000,62.18237748,0.00000066,0.00018954,82.49759689,1,0.00000193,0.00004489,589.49383048,5.25969196,0.00000045,8,0.00153803,8.90419157,0.00204282,0.00000000,0.00204282,0.00004388,False,61.00000000,3.00000000,221.91292527,57.76602222,0.01205208
5.24470292,0.00000022,52.55542422,0.00000000,0.00001913,0.00000662,0.00000020,3.00512376,MS,2.21103118,0.02900000,0.00001987,1.00000000,62.18475617,0.00000065,0.00008270,82.50000422,1,0.00000074,0.00001682,595.53743936,5.37401637,0.00000019,9,0.00057617,8.96563392,0.00077312,0.00000000,0.00077312,0.00001641,False,61.00000000,3.00000000,221.91319637,58.18643833,0.00461302
5.20418898,0.00000015,52.55543613,0.00000000,0.00001330,0.00000382,0.00000011,2.99914884,MS,2.26285295,0.02900000,0.00001146,1.00000000,62.18549280,0.00000059,0.00005825,82.50074970,1,0.00000051,0.00001150,603.66333165,5.49997165,0.00000012,10,0.00039387,9.02965085,0.00053571,0.00000000,0.00053571,0.00001120,False,61.00000000,3.00000000,221.91327346,58.63179227,0.00322737
10.24668646,0.00215985,0.02659250,0.00005000,-0.09661439,0.16457758,0.00492354,5.81895391,MS,0.50633050,0.02895000,0.49373274,0.00000000,60.99662933,0.00000039,0.10344691,26.05642444,1,0.00364391,0.16467947,572.67102306,1.20968191,0.00014507,3,5.64698356,4.40984292,7.42130125,0.00001075,2.55561504,0.03137825,True,62.00000000,1.00000000,217.87714492,26.83165188,10.54540883
12.88846016,0.00077766,51.04043924,0.00001317,0.03513669,0.08459082,0.00253064,9.30731017,MS,0.80907571,0.02893688,0.25377245,0.22999357,60.97835690,0.00000093,0.03430189,38.43274006,1,0.00162204,0.05927525,1132.44081180,1.93297512,0.00011487,4,2.03307193,5.52746405,5.28389793,0.00000389,2.55577281,0.02733512,True,62.00000000,1.50000000,217.86318094,34.67939032,6.06711956
5.95883957,0.00002293,51.04094422,0.00006584,0.00146832,0.00310492,0.00009289,3.04476770,MS,1.40267214,0.02887129,0.00931476,1.00000000,60.99309190,0.00000206,0.00325362,79.90281715,1,0.00005879,0.00174847,455.27550555,3.35114541,0.00002410,5,0.05995682,7.62384456,0.06264588,0.00000011,0.06264588,0.00172752,False,62.00000000,2.00000000,217.86646346,48.92261534,0.31019077
5.35409523,0.00000396,51.04105115,0.00000000,0.00033148,0.00016178,0.00000484,3.06679415,MS,2.08298116,0.02900000,0.00048535,1.00000000,61.00623053,0.00000074,0.00087684,79.91600612,1,0.00001293,0.00030195,584.22892445,4.97648207,0.00000234,6,0.01035210,8.79608969,0.01388001,0.00000002,0.01388001,0.00029189,False,62.00000000,2.50000000,217.86715855,57.02437434,0.07953287
5.31741161,0.00000134,51.04113547,0.00000000,0.00011361,0.00005123,0.00000153,3.05470296,MS,2.11779301,0.02900000,0.00015368,1.00000000,61.01100897,0.00000071,0.00037401,79.92080253,1,0.00000443,0.00010226,588.25172100,5.05965158,0.00000095,7,0.00350547,8.84469000,0.00473246,0.00000001,0.00473246,0.00009873,False,62.00000000,3.00000000,217.86770663,57.35389336,0.02738177
5.27981715,0.00000058,51.04118228,0.00000000,0.00004988,0.00001942,0.00000058,3.05038819,MS,2.16571545,0.02900000,0.00005825,1.00000000,61.01369505,0.00000065,0.00018998,79.92349864,1,0.00000194,0.00004417,596.19033954,5.17414381,0.00000044,8,0.00151424,8.90697957,0.00207185,0.00000000,0.00207185,0.00004259,False,62.00000000,3.00000000,217.86801092,57.78900078,0.01209563
5.23560048,0.00000022,51.04122381,0.00000000,0.00001898,0.00000651,0.00000019,3.03804795,MS,2.21325689,0.02900000,0.00001954,1.00000000,61.01601241,0.00000064,0.00008289,79.92582461,1,0.00000074,0.00001654,602.39222738,5.28772580,0.00000019,9,0.00056709,8.96895863,0.00078399,0.00000000,0.00078399,0.00001592,False,62.00000000,3.00000000,217.86828091,58.21309694,0.00462931
5.19514780,0.00000015,51.04123563,0.00000000,0.00001319,0.00000375,0.00000011,3.03195967,MS,2.26582628,0.02900000,0.00001126,1.00000000,61.01673064,0.00000058,0.00005838,79.92654549,1,0.00000051,0.00001130,610.73566680,5.41332013,0.00000012,10,0.00038751,9.03376046,0.00054314,0.00000000,0.00054314,0.00001086,False,62.00000000,3.00000000,217.86835771,58.66382295,0.00323848
10.15005530,0.00216132,0.03729441,0.00005000,-0.08578004,0.16106190,0.00481837,5.79413344,MS,0.50570057,0.02895000,0.48318570,0.00000000,59.86829574,0.00000038,0.10358883,25.46536381,1,0.00364059,0.16174298,569.32307349,1.19782383,0.00014192,3,5.55034713,4.41063483,7.38292671,0.00001076,2.57786175,0.03026249,True,63.00000000,1.00000000,214.00325453,26.84088088,10.53944389
12.83765623,0.00078224,50.00871340,0.00001322,0.03554342,0.08342134,0.00249565,9.31101550,MS,0.80556235,0.02893683,0.25026402,0.22929856,59.85001844,0.00000091,0.03441462,37.52416487,1,0.00162737,0.05852132,1129.95087020,1.90808918,0.00011272,4,2.00869852,5.51810181,5.30335366,0.00000391,2.57801398,0.02684148,True,63.00000000,1.50000000,213.99012610,34.61866105,6.07637648
5.94858336,0.00002319,50.00922821,0.00006608,0.00148016,0.00307370,0.00009195,3.07656634,MS,1.39489824,0.02887099,0.00922109,1.00000000,59.86438970,0.00000201,0.00327735,78.08986096,1,0.00005924,0.00173538,458.46878658,3.30401518,0.00002372,5,0.05955213,7.60795751,0.06379352,0.00000012,0.06379352,0.00170706,False,63.00000000,2.00000000,213.99346035,48.81717608,0.31193480
5.34571900,0.00000397,50.00933652,0.00000000,0.00033167,0.00015871,0.00000475,3.09925421,MS,2.08364216,0.02900000,0.00047613,1.00000000,59.87735975,0.00000073,0.00087913,78.10288150,1,0.00001298,0.00029736,590.45866883,4.93540327,0.00000230,6,0.01020221,8.79753229,0.01407512,0.00000002,0.01407512,0.00028601,False,63.00000000,2.50000000,213.99416186,57.03802098,0.07982522
5.30911999,0.00000135,50.00942124,0.00000000,0.00011365,0.00005024,0.00000150,3.08704498,MS,2.11878968,0.02900000,0.00015072,1.00000000,59.88204495,0.00000069,0.00037494,78.10758463,1,0.00000444,0.00010068,594.58955795,5.01865515,0.00000093,7,0.00345396,8.84653410,0.00479846,0.00000001,0.00479846,0.00009672,False,63.00000000,3.00000000,213.99471059,57.37030295,0.02748064
5.27158261,0.00000058,50.00946828,0.00000000,0.00004988,0.00001903,0.00000057,3.08264382,MS,2.16738187,0.02900000,0.00005710,1.00000000,59.88467916,0.00000063,0.00019042,78.11022884,1,0.00000195,0.00004348,602.73079604,5.13375269,0.00000043,8,0.00149142,8.90961240,0.00210034,0.00000000,0.00210034,0.00004170,False,63.00000000,3.00000000,213.99501522,57.81080506,0.01213825
5.22778455,0.00000022,50.00951001,0.00000000,0.00001897,0.00000638,0.00000019,3.07046702,MS,2.21541544,0.02900000,0.00001915,1.00000000,59.88695094,0.00000062,0.00008307,78.11250921,1,0.00000074,0.00001628,609.15044114,5.24752704,0.00000019,9,0.00055838,8.97208532,0.00079474,0.00000000,0.00079474,0.00001559,False,63.00000000,3.00000000,213.99528551,58.23829693,0.00464524
5.18739196,0.00000015,50.00952188,0.00000000,0.00001318,0.00000368,0.00000011,3.06426304,MS,2.26871505,0.02900000,0.00001103,1.00000000,59.88765562,0.00000057,0.00005850,78.11321654,1,0.00000051,0.00001112,617.70915135,5.37377476,0.00000012,10,0.00038141,9.03765137,0.00055048,0.00000000,0.00055048,0.00001063,False,63.00000000,3.00000000,213.99536242,58.69425237,0.00324934
10.05642044,0.00216276,0.05311874,0.00005000,-0.07598749,0.15815960,0.00473154,5.76978370,MS,0.50509582,0.02895000,0.47447880,0.00000000,58.76848430,0.00000037,0.10372814,25.10379593,1,0.00363744,0.15887782,566.06066083,1.19639141,0.00013931,3,5.45732921,4.41141481,7.34552775,0.00001076,2.62181144,0.02977799,True,64.00000000,1.00000000,210.27620377,26.84997911,10.53387817
12.78867917,0.00078675,49.42995045,0.00001327,0.03623059,0.08253817,0.00246923,9.31467032,MS,0.80213877,0.02893678,0.24761450,0.22861325,58.75038369,0.00000089,0.03452561,36.95572064,1,0.00163262,0.05777760,1127.53776738,1.89997993,0.00011099,4,1.98510983,5.50888223,5.32256662,0.00000393,2.62196006,0.02657954,True,64.00000000,1.50000000,210.26381252,34.55886836,6.08546821
5.93927162,0.00002345,49.43048213,0.00006633,0.00150398,0.00305240,0.00009132,3.10794761,MS,1.38737142,0.02887070,0.00915720,1.00000000,58.76448136,0.00000197,0.00330078,76.98092129,1,0.00005970,0.00172228,461.62112657,3.28618684,0.00002343,5,0.05916031,7.59241469,0.06494034,0.00000012,0.06494034,0.00170106,False,64.00000000,2.00000000,210.26721549,48.71406517,0.31367224
5.33835920,0.00000399,49.43059345,0.00000000,0.00033442,0.00015621,0.00000467,3.13121990,MS,2.08431690,0.02900000,0.00046864,1.00000000,58.77735983,0.00000071,0.00088139,76.99396005,1,0.00001302,0.00029286,596.60495574,4.93700147,0.00000226,6,0.01005758,8.79890277,0.01426847,0.00000002,0.01426847,0.00028266,False,64.00000000,2.50000000,210.26792795,57.05110713,0.08011407
5.30184505,0.00000135,49.43067972,0.00000000,0.00011457,0.00004944,0.00000148,3.11889557,MS,2.11979292,0.02900000,0.00014831,1.00000000,58.78198098,0.00000068,0.00037586,76.99863840,1,0.00000446,0.00009913,600.84343324,5.02103147,0.00000092,7,0.00340427,8.84829582,0.00486386,0.00000001,0.00486386,0.00009557,False,64.00000000,3.00000000,210.26848016,57.38608081,0.02757830
5.26466372,0.00000058,49.43072762,0.00000000,0.00005026,0.00001872,0.00000056,3.11470994,MS,2.16904090,0.02900000,0.00005616,1.00000000,58.78457971,0.00000062,0.00019084,77.00126922,1,0.00000195,0.00004279,609.24684693,5.13768234,0.00000043,8,0.00146941,8.91211554,0.00212878,0.00000000,0.00212878,0.00004118,False,64.00000000,3.00000000,210.26878672,57.83166226,0.01218034
5.22100297,0.00000022,49.43077011,0.00000000,0.00001911,0.00000628,0.00000019,3.10241142,MS,2.21755568,0.02900000,0.00001883,1.00000000,58.78682009,0.00000061,0.00008325,77.00353723,1,0.00000074,0.00001602,615.82529210,5.25259650,0.00000018,9,0.00054999,8.97509425,0.00080539,0.00000000,0.00080539,0.00001539,False,64.00000000,3.00000000,210.26905869,58.26262096,0.00466097
5.18069193,0.00000015,49.43078221,0.00000000,0.00001328,0.00000361,0.00000011,3.09611111,MS,2.27157086,0.02900000,0.00001084,1.00000000,58.78751559,0.00000056,0.00005862,77.00424130,1,0.00000051,0.00001094,624.60193472,5.38053916,0.00000012,10,0.00037554,9.04140336,0.00055776,0.00000000,0.00055776,0.00001049,False,64.00000000,3.00000000,210.26913611,58.72366023,0.00326006
9.96604704,0.00216419,0.07655180,0.00005000,-0.06666488,0.15612806,0.00467076,5.74613091,MS,0.50445777,0.02895000,0.46838419,0.00000000,57.71387792,0.00000037,0.10386562,24.33130312,1,0.00363433,0.15612995,562.88583364,1.17446737,0.00013747,3,5.36779394,4.41188267,7.30916106,0.00001077,2.62000672,0.02879297,True,65.00000000,1.00000000,206.68960127,26.85676070,10.52753060
12.74077641,0.00079122,48.03166445,0.00001331,0.03607649,0.08208705,0.00245574,9.31738300,MS,0.79870472,0.02893673,0.24626116,0.22793399,57.69614698,0.00000088,0.03463546,35.78435944,1,0.00163776,0.05706314,1125.02287061,1.85952656,0.00010985,4,1.96234035,5.49951648,5.34086341,0.00000396,2.62014827,0.02587727,True,65.00000000,1.50000000,206.67798504,34.49788426,6.09383725
5.93029003,0.00002370,48.03219331,0.00006657,0.00149634,0.00304657,0.00009114,3.13808822,MS,1.37987725,0.02887041,0.00913971,1.00000000,57.70981689,0.00000194,0.00332404,74.61192161,1,0.00006015,0.00170977,464.56845213,3.21259953,0.00002327,5,0.05878434,7.57681992,0.06606630,0.00000012,0.06606630,0.00166640,False,65.00000000,2.00000000,206.68138952,48.61043456,0.31537351
5.33150058,0.00000400,48.03230348,0.00000000,0.00033073,0.00015455,0.00000462,3.16211783,MS,2.08484419,0.02900000,0.00046365,1.00000000,57.72245464,0.00000070,0.00088362,74.62460122,1,0.00001306,0.00028854,602.52451776,4.85388789,0.00000223,6,0.00991817,8.80004427,0.01445685,0.00000002,0.01445685,0.00027464,False,65.00000000,2.50000000,206.68209873,57.06246697,0.08039461
5.29538052,0.00000135,48.03238858,0.00000000,0.00011328,0.00004890,0.00000146,3.15000142,MS,2.12064356,0.02900000,0.00014670,1.00000000,57.72695963,0.00000067,0.00037676,74.62912084,1,0.00000447,0.00009765,606.93294605,4.93723519,0.00000091,7,0.00335637,8.84979679,0.00492807,0.00000001,0.00492807,0.00009283,False,65.00000000,3.00000000,206.68264658,57.39992562,0.02767313
5.25825018,0.00000058,48.03243583,0.00000000,0.00004968,0.00001851,0.00000055,3.14572192,MS,2.17053729,0.02900000,0.00005552,1.00000000,57.72949354,0.00000061,0.00019127,74.63166290,1,0.00000196,0.00004214,615.53456897,5.05339667,0.00000042,8,0.00144819,8.91437840,0.00215647,0.00000000,0.00215647,0.00003999,False,65.00000000,3.00000000,206.68295070,57.85071712,0.01222119
5.21476979,0.00000022,48.03247774,0.00000000,0.00001889,0.00000620,0.00000019,3.13335371,MS,2.21952532,0.02900000,0.00001861,1.00000000,57.73167727,0.00000060,0.00008343,74.63385362,1,0.00000074,0.00001577,622.27984178,5.16744952,0.00000018,9,0.00054190,8.97785371,0.00081577,0.00000000,0.00081577,0.00001494,False,65.00000000,3.00000000,206.68322052,58.28508180,0.00467623
5.17458984,0.00000015,48.03248967,0.00000000,0.00001312,0.00000357,0.00000011,3.12701147,MS,2.27424568,0.02900000,0.00001071,1.00000000,57.73235572,0.00000055,0.00005873,74.63453424,1,0.00000052,0.00001076,631.28332805,5.29484822,0.00000012,10,0.00036987,9.04489310,0.00056486,0.00000000,0.00056486,0.00001018,False,65.00000000,3.00000000,206.68329732,58.75111968,0.00327046
9.88959882,0.00216561,0.10391629,0.00005000,-0.06017935,0.15413811,0.00461123,5.73549671,MS,0.50385169,0.02895000,0.46241432,0.00000000,56.68238144,0.00000036,0.10400129,24.20014655,1,0.00363184,0.15343987,561.09277898,1.18321020,0.00013567,3,5.28046530,4.41183612,7.29064683,0.00001078,2.68635749,0.02831088,True,66.00000000,1.00000000,203.19397038,26.86041318,10.52176462
12.69557523,0.00079565,47.89668127,0.00001336,0.03698910,0.08163985,0.00244236,9.32182548,MS,0.79535497,0.02893669,0.24491955,0.22726069,56.66448151,0.00000087,0.03474420,35.55752821,1,0.00164289,0.05635625,1122.80684888,1.86775619,0.00010874,4,1.93994470,5.49022280,5.36015629,0.00000398,2.68649927,0.02585633,True,66.00000000,1.50000000,203.18280635,34.43741372,6.10222027
5.92192644,0.00002396,47.89723334,0.00006681,0.00153033,0.00304076,0.00009097,3.16816419,MS,1.37261241,0.02887012,0.00912228,1.00000000,56.67798279,0.00000192,0.00334715,74.20929534,1,0.00006060,0.00169725,467.52585865,3.22334736,0.00002310,5,0.05841131,7.56156930,0.06720138,0.00000012,0.06720138,0.00167510,False,66.00000000,2.00000000,203.18629036,48.50914070,0.31708445
5.32538928,0.00000401,47.89734795,0.00000000,0.00033566,0.00015292,0.00000457,3.19285993,MS,2.08542147,0.02900000,0.00045877,1.00000000,56.69060897,0.00000069,0.00088583,74.22217593,1,0.00001311,0.00028429,608.43024287,4.89725849,0.00000221,6,0.00978169,8.80118441,0.01464531,0.00000002,0.01464531,0.00027385,False,66.00000000,2.50000000,203.18701366,57.07376602,0.08067446
5.28966499,0.00000136,47.89743566,0.00000000,0.00011494,0.00004837,0.00000145,3.18095119,MS,2.12153898,0.02900000,0.00014511,1.00000000,56.69508065,0.00000066,0.00037766,74.22673742,1,0.00000448,0.00009619,613.00849348,4.98207433,0.00000090,7,0.00330949,8.85128758,0.00499230,0.00000001,0.00499230,0.00009254,False,66.00000000,3.00000000,203.18756718,57.41364830,0.02776770
5.25272056,0.00000059,47.89748435,0.00000000,0.00005039,0.00001830,0.00000055,3.17670737,MS,2.17206832,0.02900000,0.00005490,1.00000000,56.69759633,0.00000060,0.00019168,74.22930354,1,0.00000196,0.00004149,621.83460313,5.10073390,0.00000042,8,0.00142744,8.91660274,0.00218426,0.00000000,0.00218426,0.00003985,False,66.00000000,3.00000000,203.18787444,57.86945884,0.01226192
5.20942364,0.00000022,47.89752755,0.00000000,0.00001915,0.00000613,0.00000018,3.16426985,MS,2.22152154,0.02900000,0.00001840,1.00000000,56.69976357,0.00000059,0.00008361,74.23151421,1,0.00000075,0.00001552,628.74697005,5.21686639,0.00000018,9,0.00053399,8.98056193,0.00082618,0.00000000,0.00082618,0.00001488,False,66.00000000,3.00000000,203.18814702,58.30714147,0.00469144
5.16930674,0.00000015,47.89753984,0.00000000,0.00001330,0.00000353,0.00000011,3.15780869,MS,2.27693653,0.02900000,0.00001058,1.00000000,56.70043745,0.00000054,0.00005885,74.23220158,1,0.00000052,0.00001059,637.96188396,5.34699912,0.00000012,10,0.00036434,9.04832235,0.00057197,0.00000000,0.00057197,0.00001013,False,66.00000000,3.00000000,203.18822464,58.77811105,0.00328082
9.87287193,0.00216701,46.13635962,0.00005000,0.04449045,0.15157045,0.00453442,5.78684188,MS,0.50320632,0.02895000,0.45471135,0.00000000,55.71038880,0.00000036,0.10413465,23.26571706,1,0.00363166,0.15090596,565.72180095,1.15151057,0.00013336,3,5.19366950,4.40869576,7.35553676,0.00001079,2.66138294,0.02685356,True,67.00000000,1.00000000,199.72519756,26.84469042,10.51506644
12.64977255,0.00080001,46.13604839,0.00001341,0.03495977,0.08086669,0.00241923,9.32529727,MS,0.79199391,0.02893664,0.24260008,0.22659599,55.69269336,0.00000085,0.03485141,34.15252727,1,0.00164784,0.05569359,1120.46449332,1.81235673,0.00010721,4,1.91737365,5.48089478,5.37831622,0.00000400,2.66140844,0.02497645,True,67.00000000,1.50000000,199.72320444,34.37637208,6.10976570
5.91232844,0.00002421,46.13656034,0.00006704,0.00146786,0.00302231,0.00009042,3.19677793,MS,1.36537433,0.02886983,0.00906693,1.00000000,55.70572580,0.00000188,0.00336999,71.34352807,1,0.00006105,0.00168576,470.24071847,3.12444998,0.00002284,5,0.05802346,7.54639039,0.06830590,0.00000012,0.06830590,0.00162750,False,67.00000000,2.00000000,199.72648298,48.40804942,0.31874559
5.31852284,0.00000402,46.13666706,0.00000000,0.00032232,0.00015070,0.00000451,3.22234285,MS,2.08582625,0.02900000,0.00045209,1.00000000,55.71804743,0.00000068,0.00088800,71.35587024,1,0.00001315,0.00028029,614.05929529,4.77309385,0.00000217,6,0.00964538,8.80218257,0.01482731,0.00000002,0.01482731,0.00026396,False,67.00000000,2.50000000,199.72716642,57.08384003,0.08094402
5.28320454,0.00000136,46.13675048,0.00000000,0.00011039,0.00004766,0.00000143,3.21064768,MS,2.12225576,0.02900000,0.00014297,1.00000000,55.72238349,0.00000065,0.00037854,71.36021325,1,0.00000450,0.00009482,618.80596872,4.85645719,0.00000088,7,0.00326271,8.85263274,0.00505434,0.00000001,0.00505434,0.00008918,False,67.00000000,3.00000000,199.72770069,57.42612238,0.02785878
5.24654050,0.00000059,46.13679678,0.00000000,0.00004840,0.00001802,0.00000054,3.20652356,MS,2.17340860,0.02900000,0.00005406,1.00000000,55.72482334,0.00000059,0.00019209,71.36265694,1,0.00000197,0.00004088,627.86981348,4.97351264,0.00000041,8,0.00140675,8.91866408,0.00221115,0.00000000,0.00221115,0.00003838,False,67.00000000,3.00000000,199.72799718,57.88683809,0.01230112
