t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
22,1,MS,grains,NA,NA,NA,NA,NA,0.0904532193301,NA,NA,NA,NA,NA,NA,0.00164558072282,1.34139849739e-06,NA,NA,0.0,5.1515312848,NA,NA,NA,NA,NA,0.416784108881,NA,0.0,12.6123696973,NA,NA,NA,0.0,NA,NA,NA,NA,117.541480201,NA,NA,NA,0.0,2611.77870247,NA,NA
22,1,MS,phloem,NA,71.6638886613,NA,211.441643891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.004737515,NA,NA,NA,NA,NA,NA,NA,NA,NA,5447.15177095,NA
22,1,MS,roots,15.4936472256,92.5014818703,716.917356051,111.990269239,3.66604659494,NA,0.0202576912211,0.00447304466638,0.00457469470639,33.2966627845,1.2477474197,0.00991294843369,NA,NA,2.81314522436,1.99455970008,NA,NA,NA,5.35181373464,3.54679064139,7.06586092212,2.84424509362,NA,0.774305449104,NA,NA,2.55998916431,77.468236128,5.02407984906,NA,54.0622973161,1.83129337875,0.499528124187,358.120382065,NA,1.74966627952e-07,1.22671196565e-07,0.00346953837188,NA,NA,671.307469441,762.130042579
23,1,MS,grains,NA,NA,NA,NA,NA,0.090720480065,NA,NA,NA,NA,NA,NA,0.00165145215037,1.34067163376e-06,NA,NA,0.0,5.16346507974,NA,NA,NA,NA,NA,0.422031186231,NA,0.0,12.6415869194,NA,NA,NA,0.0,NA,NA,NA,NA,117.960867884,NA,NA,NA,0.0,2619.24831825,NA,NA
23,1,MS,phloem,NA,72.0290455725,NA,210.362985789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.942087545,NA,NA,NA,NA,NA,NA,NA,NA,NA,5419.96705861,NA
23,1,MS,roots,15.4712204314,94.2512448794,723.672938852,115.005358514,3.97643859081,NA,0.0206408867984,0.00451519460648,0.00496201892162,32.762257294,1.23622695429,0.00991294843369,NA,NA,2.82857734243,2.00183108899,NA,NA,NA,5.35181373464,3.60390326064,7.06586092212,2.85984781676,NA,0.839740100568,NA,NA,2.58248333566,77.3561021572,5.04239569014,NA,55.0849426416,1.98634291021,0.499528124187,361.494985669,NA,1.74966627952e-07,1.22671196565e-07,0.00346953837188,NA,NA,689.38093212,763.152687905
24,1,MS,grains,NA,NA,NA,NA,NA,0.0909888062237,NA,NA,NA,NA,NA,NA,0.00165739869309,1.33983825183e-06,NA,NA,0.0,5.17500518921,NA,NA,NA,NA,NA,0.427453600333,NA,0.0,12.6698402908,NA,NA,NA,0.0,NA,NA,NA,NA,118.385620935,NA,NA,NA,0.0,2626.73503758,NA,NA
24,1,MS,phloem,NA,72.3680389248,NA,209.138303492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.752223045,NA,NA,NA,NA,NA,NA,NA,NA,NA,5387.18503408,NA
24,1,MS,roots,15.4455570614,94.7196465192,730.843057299,112.22534854,4.41805188302,NA,0.0102951587755,0.00226313254177,0.00273619264433,32.1846880476,1.27103437956,0.00990563718447,NA,NA,2.81247196265,1.93097705647,NA,NA,NA,5.34779242038,3.55432532563,7.06775233333,2.84570262931,NA,0.782626417896,NA,NA,2.60550205192,77.227785307,4.86392205661,NA,55.3171028714,2.20528289,0.499152782355,364.802345516,NA,1.74834843465e-07,1.22704033565e-07,0.00172325626739,NA,NA,672.211139694,762.862616048
25,1,MS,grains,NA,NA,NA,NA,NA,0.0912581729491,NA,NA,NA,NA,NA,NA,0.00166342081839,1.33885821975e-06,NA,NA,0.0,5.18599072714,NA,NA,NA,NA,NA,0.432838970721,NA,0.0,12.6967359182,NA,NA,NA,0.0,NA,NA,NA,NA,118.815772742,NA,NA,NA,0.0,2634.23791732,NA,NA
25,1,MS,phloem,NA,72.6266636447,NA,207.714321147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.421923665,NA,NA,NA,NA,NA,NA,NA,NA,NA,5351.09624395,NA
25,1,MS,roots,15.4154457791,97.2855785545,737.492028162,115.230922632,4.90260485998,NA,0.0105740521063,0.00228372178071,0.00303628651521,31.6760873081,1.26893720354,0.00990563718447,NA,NA,2.82779046986,1.9382851301,NA,NA,NA,5.34779242038,3.61348293764,7.06775233333,2.86120213182,NA,0.84739946075,NA,NA,2.62760670429,77.0772288955,4.88233030253,NA,56.8156296457,2.44714885665,0.499152782355,368.121197822,NA,1.74834843465e-07,1.22704033565e-07,0.00172325626739,NA,NA,690.214027743,764.361142822
26,1,MS,grains,NA,NA,NA,NA,NA,0.0915285768851,NA,NA,NA,NA,NA,NA,0.00166951872841,1.33786301935e-06,NA,NA,0.0,5.19692719354,NA,NA,NA,NA,NA,0.438274299332,NA,0.0,12.7235114049,NA,NA,NA,0.0,NA,NA,NA,NA,119.251337743,NA,NA,NA,0.0,2641.75679607,NA,NA
26,1,MS,phloem,NA,72.879264613,NA,206.285915464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.012004511,NA,NA,NA,NA,NA,NA,NA,NA,NA,5313.00906799,NA
26,1,MS,roots,15.3849434819,97.2501924051,744.242630841,112.433323431,5.12348209991,NA,0.0164046480486,0.00357671120095,0.00492452731279,31.1465561749,1.29746586812,0.00989834750275,NA,NA,2.81164303067,1.87128208371,NA,NA,NA,5.34378292358,3.5622342916,7.06900959513,2.84699843456,NA,0.790146654163,NA,NA,2.64975017911,76.9247174096,4.71355688591,NA,56.7523819128,2.55548293966,0.498778543543,371.212255454,NA,1.74703473824e-07,1.22725861027e-07,0.00267644959065,NA,NA,672.95195168,763.777203538
27,1,MS,grains,NA,NA,NA,NA,NA,0.0918000024341,NA,NA,NA,NA,NA,NA,0.00167569267135,1.33676701649e-06,NA,NA,0.0,5.20747927901,NA,NA,NA,NA,NA,0.443715611812,NA,0.0,12.749345821,NA,NA,NA,0.0,NA,NA,NA,NA,119.692333668,NA,NA,NA,0.0,2649.29109306,NA,NA
27,1,MS,phloem,NA,73.0802465029,NA,204.732981618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.539498483,NA,NA,NA,NA,NA,NA,NA,NA,NA,5273.66735739,NA
27,1,MS,roots,15.3514387953,99.3131525826,750.468540617,115.425555443,5.39507195549,NA,0.0167526384722,0.00360663192883,0.00518557080541,30.6830492733,1.28782987714,0.00989834750275,NA,NA,2.82683111038,1.87987591533,NA,NA,NA,5.34378292358,3.61975268687,7.06900959513,2.86237749894,NA,0.854171679098,NA,NA,2.67138139982,76.7571939763,4.73520381696,NA,57.9562654318,2.69094613227,0.498778543543,374.317605664,NA,1.74703473824e-07,1.22725861027e-07,0.00267644959065,NA,NA,690.861485177,764.981087057
28,1,MS,grains,NA,NA,NA,NA,NA,0.0920724640837,NA,NA,NA,NA,NA,NA,0.00168194399932,1.33574314491e-06,NA,NA,0.0,5.21831945292,NA,NA,NA,NA,NA,0.449267144481,NA,0.0,12.7758855571,NA,NA,NA,0.0,NA,NA,NA,NA,120.138857094,NA,NA,NA,0.0,2656.84095982,NA,NA
28,1,MS,phloem,NA,73.3243952761,NA,203.300973986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.107400497,NA,NA,NA,NA,NA,NA,NA,NA,NA,5235.49319791,NA
28,1,MS,roots,15.3202213621,100.069476754,757.150348867,112.608659031,5.86613427805,NA,0.00737783850874,0.00159038593489,0.00246435003615,30.1751888342,1.32739292424,0.00989107707152,NA,NA,2.81063271259,1.81503569617,NA,NA,NA,5.33978400238,3.57035672862,7.06936179062,2.84810674015,NA,0.796765701638,NA,NA,2.6936966809,76.6011068104,4.57187832787,NA,58.3539334156,2.92371236681,0.498405291837,377.367740592,NA,1.7457249024e-07,1.22731975532e-07,0.00117067206145,NA,NA,673.497018815,764.859438524
29,1,MS,grains,NA,NA,NA,NA,NA,0.0923459485202,NA,NA,NA,NA,NA,NA,0.00168827052818,1.33475268201e-06,NA,NA,0.0,5.22929851932,NA,NA,NA,NA,NA,0.454458835626,NA,0.0,12.8027653404,NA,NA,NA,0.0,NA,NA,NA,NA,120.590752013,NA,NA,NA,0.0,2664.40648788,NA,NA
29,1,MS,phloem,NA,73.517806637,NA,201.93257873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.613308293,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200.82498019,NA
29,1,MS,roots,15.2900978214,102.926452016,763.299697149,115.586539662,6.38945250524,NA,0.00758847518631,0.00160330257296,0.00268419486598,29.7316403908,1.32750027488,0.00989107707152,NA,NA,2.82569863675,1.82347183399,NA,NA,NA,5.33978400238,3.62982372999,7.06936179062,2.86337353753,NA,0.860181683489,NA,NA,2.71375748433,76.4504891072,4.59312804531,NA,60.0199333752,3.18453694056,0.498405291837,380.432608317,NA,1.7457249024e-07,1.22731975532e-07,0.00117067206145,NA,NA,691.307316395,766.525438484
30,1,MS,grains,NA,NA,NA,NA,NA,0.0926204393113,NA,NA,NA,NA,NA,NA,0.00169466309087,1.33438632349e-06,NA,NA,0.0,5.24274167301,NA,NA,NA,NA,NA,0.458343097648,NA,0.0,12.8356778891,NA,NA,NA,0.0,NA,NA,NA,NA,121.047363634,NA,NA,NA,0.0,2671.98937634,NA,NA
30,1,MS,phloem,NA,73.7721876642,NA,201.430575004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.209834314,NA,NA,NA,NA,NA,NA,NA,NA,NA,5186.71228465,NA
30,1,MS,roots,15.2789742404,100.105848202,768.818290706,112.75461557,5.45169928893,NA,0.0651939404739,0.0142647568176,0.0202303107351,29.3139033572,1.32258604364,0.00988382339607,NA,NA,2.80944910654,1.76493715789,NA,NA,NA,5.33579431973,3.57038818111,7.06873550754,2.84903604404,NA,0.802417530373,NA,NA,2.72794800662,76.394871202,4.44568553625,NA,58.3315271734,2.7151256201,0.49803290244,382.89680477,NA,1.74441852143e-07,1.22721102562e-07,0.0103485649396,NA,NA,673.86610147,764.318912607
31,1,MS,grains,NA,NA,NA,NA,NA,0.0928958723371,NA,NA,NA,NA,NA,NA,0.00170109374443,1.3349431068e-06,NA,NA,0.0,5.2598572566,NA,NA,NA,NA,NA,0.45998228815,NA,0.0,12.8775815593,NA,NA,NA,0.0,NA,NA,NA,NA,121.50669603,NA,NA,NA,0.0,2679.59433662,NA,NA
31,1,MS,phloem,NA,74.0749358318,NA,202.194388988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.989848224,NA,NA,NA,NA,NA,NA,NA,NA,NA,5206.93840047,NA
31,1,MS,roots,15.2958835893,99.462464505,773.810972402,115.733705537,4.81514874655,NA,0.0647749367975,0.0143573916978,0.0178681820504,28.9560263643,1.28167685872,0.00988382339607,NA,NA,2.82446121874,1.77758100016,NA,NA,NA,5.33579431973,3.62011428121,7.06873550754,2.86425968652,NA,0.865350864473,NA,NA,2.73181555881,76.4794179465,4.47753400544,NA,57.9566284611,2.39810250592,0.49803290244,385.383324525,NA,1.74441852143e-07,1.22721102562e-07,0.0103485649396,NA,NA,691.670319348,763.944013894
32,1,MS,grains,NA,NA,NA,NA,NA,0.0931721912114,NA,NA,NA,NA,NA,NA,0.00170752926542,1.33679123957e-06,NA,NA,0.0,5.28214352278,NA,NA,NA,NA,NA,0.458721415159,NA,0.0,12.9321444868,NA,NA,NA,0.0,NA,NA,NA,NA,121.966376101,NA,NA,NA,0.0,2687.22763219,NA,NA
32,1,MS,phloem,NA,74.4961767443,NA,204.767078078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.0051428,NA,NA,NA,NA,NA,NA,NA,NA,NA,5271.99613219,NA
32,1,MS,roots,15.3521783076,95.337790979,778.699012779,112.91890895,3.88332659717,NA,0.111401867641,0.0259232766455,0.0258555739846,28.5886854062,1.26378452526,0.00987658543226,NA,NA,2.80833119216,1.72314650974,NA,NA,NA,5.33181331565,3.55766043455,7.0677084614,2.85002876687,NA,0.808065382393,NA,NA,2.72281715002,76.7608915381,4.34041942,NA,55.5117395023,1.93258145232,0.497661323084,387.528380984,NA,1.74311515854e-07,1.22703271899e-07,0.0185816330691,NA,NA,674.34448355,760.982127521
33,1,MS,grains,NA,NA,NA,NA,NA,0.093449287629,NA,NA,NA,NA,NA,NA,0.00171392367815,1.33985726266e-06,NA,NA,0.0,5.30936818258,NA,NA,NA,NA,NA,0.454375997129,NA,0.0,12.9987979642,NA,NA,NA,0.0,NA,NA,NA,NA,122.423119868,NA,NA,NA,0.0,2694.89692142,NA,NA
33,1,MS,phloem,NA,74.9892253884,NA,209.166098466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.263765303,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385.85370843,NA
33,1,MS,roots,15.4461418919,93.4662531769,783.064691322,115.943184329,3.31606406481,NA,0.109214982416,0.0260686122511,0.0220786837316,28.2784577424,1.21404349174,0.00987658543226,NA,NA,2.82350955378,1.73831701539,NA,NA,NA,5.33181331565,3.60447032844,7.0677084614,2.86543249396,NA,0.871398789879,NA,NA,2.69961735817,77.2307094594,4.37863228057,NA,54.4220108871,1.65027682993,0.497661323084,389.701010343,NA,1.74311515854e-07,1.22703271899e-07,0.0185816330691,NA,NA,692.405262187,759.892398906
34,1,MS,grains,NA,NA,NA,NA,NA,0.0937270968353,NA,NA,NA,NA,NA,NA,0.00172024104616,1.34395809437e-06,NA,NA,0.0,5.34085850555,NA,NA,NA,NA,NA,0.447679955279,NA,0.0,13.0758949619,NA,NA,NA,0.0,NA,NA,NA,NA,122.87436044,NA,NA,NA,0.0,2702.60885379,NA,NA
34,1,MS,phloem,NA,75.609453851,NA,215.320059207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.777291008,NA,NA,NA,NA,NA,NA,NA,NA,NA,5543.04005375,NA
34,1,MS,roots,15.5729464156,88.9352287444,787.530496409,113.193058844,2.73618404851,NA,0.144047001376,0.0363404800186,0.0252521628547,27.9456300023,1.19296976042,0.009869367629,NA,NA,2.8077568868,1.6874399424,NA,NA,NA,5.32784337268,3.54237767769,7.06847680924,2.85156914575,NA,0.815870858727,NA,NA,2.6658580446,77.864732078,4.25047844432,NA,51.7452026475,1.36067908918,0.497290776151,391.631651802,NA,1.74181463079e-07,1.22716611272e-07,0.0257756944223,NA,NA,675.478369049,756.70003329
35,1,MS,grains,NA,NA,NA,NA,NA,0.0940055488172,NA,NA,NA,NA,NA,NA,0.00172645164159,1.34864371062e-06,NA,NA,0.0,5.37486677108,NA,NA,NA,NA,NA,0.439413421635,NA,0.0,13.1591565775,NA,NA,NA,0.0,NA,NA,NA,NA,123.317974399,NA,NA,NA,0.0,2710.36838175,NA,NA
35,1,MS,phloem,NA,76.2917216908,NA,222.759773671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.511195043,NA,NA,NA,NA,NA,NA,NA,NA,NA,5735.20442897,NA
35,1,MS,roots,15.7194363453,86.689146896,791.477901723,116.30714647,2.42580068332,NA,0.140409057676,0.0365226324617,0.0223876438216,27.6677223498,1.14235191356,0.009869367629,NA,NA,2.82329750842,1.70473219855,NA,NA,NA,5.32784337268,3.58925602678,7.06847680924,2.86735226334,NA,0.880137186673,NA,NA,2.62453420552,78.5971817265,4.29403576461,NA,50.4383643782,1.2063283046,0.497290776151,393.594660054,NA,1.74181463079e-07,1.22716611272e-07,0.0257756944223,NA,NA,694.061653678,755.393195021
36,1,MS,grains,NA,NA,NA,NA,NA,0.0942846383756,NA,NA,NA,NA,NA,NA,0.00173254401779,1.35350934929e-06,NA,NA,0.0,5.40980143833,NA,NA,NA,NA,NA,0.430931973734,NA,0.0,13.2446862801,NA,NA,NA,0.0,NA,NA,NA,NA,123.753144128,NA,NA,NA,0.0,2718.17813757,NA,NA
36,1,MS,phloem,NA,77.0821442909,NA,230.98903287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.451504383,NA,NA,NA,NA,NA,NA,NA,NA,NA,5945.72842613,NA
36,1,MS,roots,15.8733951079,82.2127018598,795.650458816,113.650637388,2.12300307884,NA,0.160113786099,0.0441473873429,0.0235593502683,27.3597376468,1.11954482725,0.00986218101156,NA,NA,2.80809870382,1.65704236607,NA,NA,NA,5.32389039626,3.52933410287,7.07367559374,2.8540338378,NA,0.827418033305,NA,NA,2.58230105986,79.3669755394,4.17391024199,NA,47.798343271,1.05496653861,0.496921812844,395.376068385,NA,1.74051771653e-07,1.22806867947e-07,0.0310164527683,NA,NA,677.705769141,752.239844096
37,1,MS,grains,NA,NA,NA,NA,NA,0.0945643753888,NA,NA,NA,NA,NA,NA,0.00173851975087,1.35818846741e-06,NA,NA,0.0,5.4442004124,NA,NA,NA,NA,NA,0.422839264735,NA,0.0,13.3289044579,NA,NA,NA,0.0,NA,NA,NA,NA,124.179982205,NA,NA,NA,0.0,2726.03806422,NA,NA
37,1,MS,phloem,NA,77.9048929116,NA,239.435475132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.541472096,NA,NA,NA,NA,NA,NA,NA,NA,NA,6163.93465912,NA
37,1,MS,roots,16.0232529514,80.0320225188,799.308855397,116.871146923,1.99373362771,NA,0.155866792414,0.0443503767953,0.0221248237202,27.1047848653,1.06982265548,0.00986218101156,NA,NA,2.82403954913,1.67604322612,NA,NA,NA,5.32389039626,3.57765369998,7.07367559374,2.8702354449,NA,0.892315066397,NA,NA,2.54156690747,80.1162647569,4.22177135043,NA,46.5304995273,0.990729728608,0.496921812844,397.194005446,NA,1.74051771653e-07,1.22806867947e-07,0.0310164527683,NA,NA,696.909866378,750.972000353
38,1,MS,grains,NA,NA,NA,NA,NA,0.0948448148441,NA,NA,NA,NA,NA,NA,0.00174439141301,1.3623735911e-06,NA,NA,0.0,5.47681969753,NA,NA,NA,NA,NA,0.416309518543,NA,0.0,13.4087654664,NA,NA,NA,0.0,NA,NA,NA,NA,124.599386644,NA,NA,NA,0.0,2733.94691318,NA,NA
38,1,MS,phloem,NA,78.8056540243,NA,247.476774621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.755844024,NA,NA,NA,NA,NA,NA,NA,NA,NA,6369.44776425,NA
38,1,MS,roots,16.1588119688,75.8942093198,803.290718555,114.304040364,1.8531913509,NA,0.157440807657,0.0474760196353,0.0219054314785,26.814352904,1.04607085425,0.00985503971274,NA,NA,2.8094066393,1.63096379641,NA,NA,NA,5.31996195651,3.52063078871,7.0845589345,2.8574716653,NA,0.842791725355,NA,NA,2.50845883159,80.794059844,4.10822114966,NA,44.0922218659,0.920211690215,0.496555139743,398.878135006,NA,1.73922634495e-07,1.22995814835e-07,0.0330621863538,NA,NA,681.099104832,748.023629919
39,1,MS,grains,NA,NA,NA,NA,NA,0.0951260298763,NA,NA,NA,NA,NA,NA,0.0017501840617,1.36591349403e-06,NA,NA,0.0,5.50702581557,NA,NA,NA,NA,NA,0.411412934922,NA,0.0,13.4827183761,NA,NA,NA,0.0,NA,NA,NA,NA,125.013147264,NA,NA,NA,0.0,2741.90098076,NA,NA
39,1,MS,phloem,NA,79.7028760659,NA,254.670200431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.030207412,NA,NA,NA,NA,NA,NA,NA,NA,NA,6555.33826072,NA
39,1,MS,roots,16.2746118895,74.0492645133,806.761801301,117.617647895,1.82420185978,NA,0.153613511701,0.0476811672722,0.0215627645916,26.5753301893,0.998995461713,0.00985503971274,NA,NA,2.82563495554,1.65106275368,NA,NA,NA,5.31996195651,3.5708196887,7.0845589345,2.87397762537,NA,0.907358833024,NA,NA,2.48302517914,81.3730594477,4.15884824605,NA,43.0203651792,0.905816809404,0.496555139743,400.601718984,NA,1.73922634495e-07,1.22995814835e-07,0.0330621863538,NA,NA,700.843771039,746.951773232
40,1,MS,grains,NA,NA,NA,NA,NA,0.0954081000946,NA,NA,NA,NA,NA,NA,0.00175592061004,1.36879543059e-06,NA,NA,0.0,5.53473933412,NA,NA,NA,NA,NA,0.40846503596,NA,0.0,13.5505687146,NA,NA,NA,0.0,NA,NA,NA,NA,125.422900717,NA,NA,NA,0.0,2749.89730462,NA,NA
40,1,MS,phloem,NA,80.6347686108,NA,260.81321649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.32501571,NA,NA,NA,NA,NA,NA,NA,NA,NA,6712.0041783,NA
40,1,MS,roots,16.3696700696,70.7692452046,810.773798127,115.112165945,1.82298902615,NA,0.114718918219,0.0374440716865,0.0168382678218,26.2890110649,0.98122336238,0.00984795636487,NA,NA,2.81145749749,1.60741331816,NA,NA,NA,5.31606481973,3.51765283672,7.10054088249,2.86165391465,NA,0.860873814123,NA,NA,2.46721669564,81.8483503478,4.04890004573,NA,41.0846553399,0.904551455924,0.496191388401,402.298976571,NA,1.7379429891e-07,1.2327327921e-07,0.0258542318766,NA,NA,685.411985305,744.510109974
41,1,MS,grains,NA,NA,NA,NA,NA,0.0956910998338,NA,NA,NA,NA,NA,NA,0.0017616286018,1.3710184586e-06,NA,NA,0.0,5.55992514595,NA,NA,NA,NA,NA,0.40713810973,NA,0.0,13.6122305297,NA,NA,NA,0.0,NA,NA,NA,NA,125.830614414,NA,NA,NA,0.0,2757.93161167,NA,NA
41,1,MS,phloem,NA,81.519891447,NA,265.73927628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.57038235,NA,NA,NA,NA,NA,NA,NA,NA,NA,6839.59358644,NA
41,1,MS,roots,16.4434796933,69.731344527,814.274595645,118.490829434,1.87913627525,NA,0.113036452303,0.0376057494732,0.0173568789623,26.0529987302,0.943499428908,0.00984795636487,NA,NA,2.82780227638,1.62747663567,NA,NA,NA,5.31606481973,3.57052675085,7.10054088249,2.87829051703,NA,0.924048201646,NA,NA,2.45910000755,82.2173984663,4.09943736946,NA,40.4821084074,0.932411237413,0.496191388401,404.036042153,NA,1.7379429891e-07,1.2327327921e-07,0.0258542318766,NA,NA,705.529550037,743.907563041
42,1,MS,grains,NA,NA,NA,NA,NA,0.0959751062657,NA,NA,NA,NA,NA,NA,0.00176733209935,1.37243516721e-06,NA,NA,0.0,5.58195401178,NA,NA,NA,NA,NA,0.408150626659,NA,0.0,13.6661632702,NA,NA,NA,0.0,NA,NA,NA,NA,126.238007097,NA,NA,NA,0.0,2766.00057666,NA,NA
42,1,MS,phloem,NA,82.3891703202,NA,268.96816647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.705730566,NA,NA,NA,NA,NA,NA,NA,NA,NA,6921.1562553,NA
42,1,MS,roots,16.490739889,68.0010268705,818.670969428,116.014051206,2.07591159081,NA,0.0545132822341,0.0186977407775,0.00948240703565,25.75098896,0.942431157069,0.00984093938851,NA,NA,2.81393751546,1.58366764585,NA,NA,NA,5.31220349605,3.52254340906,7.11994947187,2.86626011948,NA,0.880249729628,NA,NA,2.46254405376,82.4536994449,3.98908726914,NA,39.4489084622,1.02930127802,0.495830979786,405.922428894,NA,1.7366698594e-07,1.23610233887e-07,0.0127950970751,NA,NA,690.280328144,742.373150499
43,1,MS,grains,NA,NA,NA,NA,NA,0.0962602125226,NA,NA,NA,NA,NA,NA,0.00177306648868,1.37301681764e-06,NA,NA,0.0,5.60066897658,NA,NA,NA,NA,NA,0.41126685812,NA,0.0,13.7119826668,NA,NA,NA,0.0,NA,NA,NA,NA,126.647606334,NA,NA,NA,0.0,2774.09863098,NA,NA
43,1,MS,phloem,NA,83.1550254253,NA,270.31469681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.651536317,NA,NA,NA,NA,NA,NA,NA,NA,NA,6956.61756568,NA
43,1,MS,roots,16.5101936203,68.4306481681,822.549535476,119.424480092,2.27690797809,NA,0.0548576897839,0.01878632389,0.0104005239561,25.4989332749,0.922388917831,0.00984093938851,NA,NA,2.8302232753,1.60210573508,NA,NA,NA,5.31220349605,3.57947309157,7.11994947187,2.88284869819,NA,0.94118065238,NA,NA,2.47597142666,82.5509681014,4.03553081885,NA,39.6981413344,1.12896151366,0.495830979786,407.845542098,NA,1.7366698594e-07,1.23610233887e-07,0.0127950970751,NA,NA,710.572283693,742.622383371
44,1,MS,grains,NA,NA,NA,NA,NA,0.0965464828826,NA,NA,NA,NA,NA,NA,0.00177885399271,1.37309271416e-06,NA,NA,0.0,5.61738081277,NA,NA,NA,NA,NA,0.415695026198,NA,0.0,13.7528978519,NA,NA,NA,0.0,NA,NA,NA,NA,127.060999479,NA,NA,NA,0.0,2782.22247042,NA,NA
44,1,MS,phloem,NA,83.8550670617,NA,270.491308895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.362758196,NA,NA,NA,NA,NA,NA,NA,NA,NA,6959.66355861,NA
