,area,axis,height,metamer,organ,plant,species
10388,6.22035345411,MS,10.5,1,sheath,800,Caphorn
10391,22.6438551953,MS,35.1226865632,2,blade,800,Caphorn
10390,10.1536274564,MS,21.05,2,sheath,800,Caphorn
10394,33.9539597154,MS,51.5914346627,3,blade,800,Caphorn
10392,0.292168116784,MS,26.25,3,internode,800,Caphorn
10393,15.8336269741,MS,33.4,3,sheath,800,Caphorn
10397,34.2266395197,MS,67.2725992912,4,blade,800,Caphorn
10395,3.75734481369,MS,42.7,4,internode,800,Caphorn
10396,18.6767683256,MS,52.25,4,sheath,800,Caphorn
10398,8.1367249728,MS,63.2,5,internode,800,Caphorn
10399,47.1238898038,MS,71.4,6,internode,800,Caphorn
10402,16.1365984253,MS,24.2363796656,1,blade,801,Caphorn
10400,3.14159265359,MS,2.5,1,internode,801,Caphorn
10401,6.22035345411,MS,10.5,1,sheath,801,Caphorn
10404,22.6438551953,MS,36.1520143328,2,blade,801,Caphorn
10403,10.1536274564,MS,21.05,2,sheath,801,Caphorn
10407,33.9539597154,MS,51.5709054447,3,blade,801,Caphorn
10405,0.292168116784,MS,26.25,3,internode,801,Caphorn
10406,15.8336269741,MS,33.4,3,sheath,801,Caphorn
10410,34.2266395197,MS,67.2725992912,4,blade,801,Caphorn
10408,3.75734481369,MS,42.7,4,internode,801,Caphorn
10409,18.6767683256,MS,52.25,4,sheath,801,Caphorn
10411,8.1367249728,MS,63.2,5,internode,801,Caphorn
10412,47.1238898038,MS,71.4,6,internode,801,Caphorn
10415,16.1365984253,MS,23.1515312751,1,blade,802,Caphorn
10413,3.14159265359,MS,2.5,1,internode,802,Caphorn
10414,6.22035345411,MS,10.5,1,sheath,802,Caphorn
10417,22.6438551953,MS,35.77902964,2,blade,802,Caphorn
10416,10.1536274564,MS,21.05,2,sheath,802,Caphorn
10420,33.9539597154,MS,51.5914346627,3,blade,802,Caphorn
10418,0.292168116784,MS,26.25,3,internode,802,Caphorn
10419,15.8336269741,MS,33.4,3,sheath,802,Caphorn
10423,34.2266395197,MS,67.2725992912,4,blade,802,Caphorn
10421,3.75734481369,MS,42.7,4,internode,802,Caphorn
10422,18.6767683256,MS,52.25,4,sheath,802,Caphorn
10424,8.1367249728,MS,63.2,5,internode,802,Caphorn
10425,47.1238898038,MS,71.4,6,internode,802,Caphorn
10428,16.1365984253,MS,21.4344167217,1,blade,803,Caphorn
10426,3.14159265359,MS,2.5,1,internode,803,Caphorn
10427,6.22035345411,MS,10.5,1,sheath,803,Caphorn
10430,22.6438551953,MS,36.0332930771,2,blade,803,Caphorn
10429,10.1536274564,MS,21.05,2,sheath,803,Caphorn
10433,33.9539597154,MS,50.1575879356,3,blade,803,Caphorn
10431,0.292168116784,MS,26.25,3,internode,803,Caphorn
10432,15.8336269741,MS,33.4,3,sheath,803,Caphorn
10436,34.2266395197,MS,66.6975776652,4,blade,803,Caphorn
10434,3.75734481369,MS,42.7,4,internode,803,Caphorn
10435,18.6767683256,MS,52.25,4,sheath,803,Caphorn
10437,8.1367249728,MS,63.2,5,internode,803,Caphorn
10438,47.1238898038,MS,71.4,6,internode,803,Caphorn
10441,16.1365984253,MS,23.809011631,1,blade,804,Caphorn
10439,3.14159265359,MS,2.5,1,internode,804,Caphorn
10440,6.22035345411,MS,10.5,1,sheath,804,Caphorn
10443,22.6438551953,MS,35.3683410417,2,blade,804,Caphorn
10442,10.1536274564,MS,21.05,2,sheath,804,Caphorn
10446,33.9539597154,MS,53.4252342332,3,blade,804,Caphorn
10444,0.292168116784,MS,26.25,3,internode,804,Caphorn
10445,15.8336269741,MS,33.4,3,sheath,804,Caphorn
10449,34.2266395197,MS,66.6237328052,4,blade,804,Caphorn
10447,3.75734481369,MS,42.7,4,internode,804,Caphorn
10448,18.6767683256,MS,52.25,4,sheath,804,Caphorn
10450,8.1367249728,MS,63.2,5,internode,804,Caphorn
10451,47.1238898038,MS,71.4,6,internode,804,Caphorn
10454,16.1365984253,MS,24.1825105326,1,blade,805,Caphorn
10452,3.14159265359,MS,2.5,1,internode,805,Caphorn
10453,6.22035345411,MS,10.5,1,sheath,805,Caphorn
10456,22.6438551953,MS,35.3683410417,2,blade,805,Caphorn
10455,10.1536274564,MS,21.05,2,sheath,805,Caphorn
10459,33.9539597154,MS,50.4021535364,3,blade,805,Caphorn
10457,0.292168116784,MS,26.25,3,internode,805,Caphorn
10458,15.8336269741,MS,33.4,3,sheath,805,Caphorn
10462,34.2266395197,MS,66.386650307,4,blade,805,Caphorn
10460,3.75734481369,MS,42.7,4,internode,805,Caphorn
10461,18.6767683256,MS,52.25,4,sheath,805,Caphorn
10463,8.1367249728,MS,63.2,5,internode,805,Caphorn
10464,47.1238898038,MS,71.4,6,internode,805,Caphorn
10467,16.1365984253,MS,23.6888516954,1,blade,806,Caphorn
10465,3.14159265359,MS,2.5,1,internode,806,Caphorn
10466,6.22035345411,MS,10.5,1,sheath,806,Caphorn
10469,22.6438551953,MS,34.5849137228,2,blade,806,Caphorn
10468,10.1536274564,MS,21.05,2,sheath,806,Caphorn
10472,33.9539597154,MS,50.416101525,3,blade,806,Caphorn
10470,0.292168116784,MS,26.25,3,internode,806,Caphorn
10471,15.8336269741,MS,33.4,3,sheath,806,Caphorn
10475,34.2266395197,MS,66.8580331725,4,blade,806,Caphorn
10473,3.75734481369,MS,42.7,4,internode,806,Caphorn
10474,18.6767683256,MS,52.25,4,sheath,806,Caphorn
10476,8.1367249728,MS,63.2,5,internode,806,Caphorn
10477,47.1238898038,MS,71.4,6,internode,806,Caphorn
10480,16.1365984253,MS,23.8829103848,1,blade,807,Caphorn
10478,3.14159265359,MS,2.5,1,internode,807,Caphorn
10479,6.22035345411,MS,10.5,1,sheath,807,Caphorn
10482,22.6438551953,MS,35.9804004354,2,blade,807,Caphorn
10481,10.1536274564,MS,21.05,2,sheath,807,Caphorn
10485,33.9539597154,MS,51.0896277053,3,blade,807,Caphorn
10483,0.292168116784,MS,26.25,3,internode,807,Caphorn
10484,15.8336269741,MS,33.4,3,sheath,807,Caphorn
10488,34.2266395197,MS,66.8580331725,4,blade,807,Caphorn
10486,3.75734481369,MS,42.7,4,internode,807,Caphorn
10487,18.6767683256,MS,52.25,4,sheath,807,Caphorn
10489,8.1367249728,MS,63.2,5,internode,807,Caphorn
10490,47.1238898038,MS,71.4,6,internode,807,Caphorn
10493,16.1365984253,MS,23.8829103848,1,blade,808,Caphorn
10491,3.14159265359,MS,2.5,1,internode,808,Caphorn
10492,6.22035345411,MS,10.5,1,sheath,808,Caphorn
10495,22.6438551953,MS,36.7138851638,2,blade,808,Caphorn
10494,10.1536274564,MS,21.05,2,sheath,808,Caphorn
10498,33.9539597154,MS,52.5785824836,3,blade,808,Caphorn
10496,0.292168116784,MS,26.25,3,internode,808,Caphorn
10497,15.8336269741,MS,33.4,3,sheath,808,Caphorn
10501,34.2266395197,MS,65.7053200784,4,blade,808,Caphorn
10499,3.75734481369,MS,42.7,4,internode,808,Caphorn
10500,18.6767683256,MS,52.25,4,sheath,808,Caphorn
10502,8.1367249728,MS,63.2,5,internode,808,Caphorn
10503,47.1238898038,MS,71.4,6,internode,808,Caphorn
10506,16.1365984253,MS,24.2850555141,1,blade,809,Caphorn
10504,3.14159265359,MS,2.5,1,internode,809,Caphorn
10505,6.22035345411,MS,10.5,1,sheath,809,Caphorn
10508,22.6438551953,MS,36.1520143328,2,blade,809,Caphorn
10507,10.1536274564,MS,21.05,2,sheath,809,Caphorn
10511,33.9539597154,MS,51.5436137419,3,blade,809,Caphorn
10509,0.292168116784,MS,26.25,3,internode,809,Caphorn
10510,15.8336269741,MS,33.4,3,sheath,809,Caphorn
10514,34.2266395197,MS,67.2725992912,4,blade,809,Caphorn
10512,3.75734481369,MS,42.7,4,internode,809,Caphorn
10513,18.6767683256,MS,52.25,4,sheath,809,Caphorn
10515,8.1367249728,MS,63.2,5,internode,809,Caphorn
10516,47.1238898038,MS,71.4,6,internode,809,Caphorn
10519,16.1365984253,MS,24.5448484688,1,blade,810,Caphorn
10517,3.14159265359,MS,2.5,1,internode,810,Caphorn
10518,6.22035345411,MS,10.5,1,sheath,810,Caphorn
10521,22.6438551953,MS,35.9804004354,2,blade,810,Caphorn
10520,10.1536274564,MS,21.05,2,sheath,810,Caphorn
10524,33.9539597154,MS,51.0896277053,3,blade,810,Caphorn
10522,0.292168116784,MS,26.25,3,internode,810,Caphorn
10523,15.8336269741,MS,33.4,3,sheath,810,Caphorn
10527,34.2266395197,MS,66.6975776652,4,blade,810,Caphorn
10525,3.75734481369,MS,42.7,4,internode,810,Caphorn
10526,18.6767683256,MS,52.25,4,sheath,810,Caphorn
10528,8.1367249728,MS,63.2,5,internode,810,Caphorn
10529,47.1238898038,MS,71.4,6,internode,810,Caphorn
10532,16.1365984253,MS,21.4344167217,1,blade,811,Caphorn
10530,3.14159265359,MS,2.5,1,internode,811,Caphorn
10531,6.22035345411,MS,10.5,1,sheath,811,Caphorn
10534,22.6438551953,MS,36.0332930771,2,blade,811,Caphorn
10533,10.1536274564,MS,21.05,2,sheath,811,Caphorn
10537,33.9539597154,MS,50.416101525,3,blade,811,Caphorn
10535,0.292168116784,MS,26.25,3,internode,811,Caphorn
10536,15.8336269741,MS,33.4,3,sheath,811,Caphorn
10540,34.2266395197,MS,66.5322460481,4,blade,811,Caphorn
10538,3.75734481369,MS,42.7,4,internode,811,Caphorn
10539,18.6767683256,MS,52.25,4,sheath,811,Caphorn
10541,8.1367249728,MS,63.2,5,internode,811,Caphorn
10542,47.1238898038,MS,71.4,6,internode,811,Caphorn
10545,16.1365984253,MS,23.5936085526,1,blade,812,Caphorn
10543,3.14159265359,MS,2.5,1,internode,812,Caphorn
10544,6.22035345411,MS,10.5,1,sheath,812,Caphorn
10547,22.6438551953,MS,35.2166859798,2,blade,812,Caphorn
10546,10.1536274564,MS,21.05,2,sheath,812,Caphorn
10550,33.9539597154,MS,52.1873858835,3,blade,812,Caphorn
10548,0.292168116784,MS,26.25,3,internode,812,Caphorn
10549,15.8336269741,MS,33.4,3,sheath,812,Caphorn
10553,34.2266395197,MS,67.8225893833,4,blade,812,Caphorn
10551,3.75734481369,MS,42.7,4,internode,812,Caphorn
10552,18.6767683256,MS,52.25,4,sheath,812,Caphorn
10554,8.1367249728,MS,63.2,5,internode,812,Caphorn
10555,47.1238898038,MS,71.4,6,internode,812,Caphorn
10558,16.1365984253,MS,23.8630244328,1,blade,813,Caphorn
10556,3.14159265359,MS,2.5,1,internode,813,Caphorn
10557,6.22035345411,MS,10.5,1,sheath,813,Caphorn
10560,22.6438551953,MS,35.6190403949,2,blade,813,Caphorn
10559,10.1536274564,MS,21.05,2,sheath,813,Caphorn
10563,33.9539597154,MS,50.2861039321,3,blade,813,Caphorn
10561,0.292168116784,MS,26.25,3,internode,813,Caphorn
10562,15.8336269741,MS,33.4,3,sheath,813,Caphorn
10566,34.2266395197,MS,67.1853874529,4,blade,813,Caphorn
10564,3.75734481369,MS,42.7,4,internode,813,Caphorn
10565,18.6767683256,MS,52.25,4,sheath,813,Caphorn
10567,8.1367249728,MS,63.2,5,internode,813,Caphorn
10568,47.1238898038,MS,71.4,6,internode,813,Caphorn
10571,16.1365984253,MS,23.6888516954,1,blade,814,Caphorn
10569,3.14159265359,MS,2.5,1,internode,814,Caphorn
10570,6.22035345411,MS,10.5,1,sheath,814,Caphorn
10573,22.6438551953,MS,35.8902488366,2,blade,814,Caphorn
10572,10.1536274564,MS,21.05,2,sheath,814,Caphorn
10576,33.9539597154,MS,51.5709054447,3,blade,814,Caphorn
10574,0.292168116784,MS,26.25,3,internode,814,Caphorn
10575,15.8336269741,MS,33.4,3,sheath,814,Caphorn
10579,34.2266395197,MS,67.2215175351,4,blade,814,Caphorn
10577,3.75734481369,MS,42.7,4,internode,814,Caphorn
10578,18.6767683256,MS,52.25,4,sheath,814,Caphorn
10580,8.1367249728,MS,63.2,5,internode,814,Caphorn
10581,47.1238898038,MS,71.4,6,internode,814,Caphorn
10584,16.1365984253,MS,22.7591116266,1,blade,815,Caphorn
10582,3.14159265359,MS,2.5,1,internode,815,Caphorn
10583,6.22035345411,MS,10.5,1,sheath,815,Caphorn
10586,22.6438551953,MS,35.1226865632,2,blade,815,Caphorn
10585,10.1536274564,MS,21.05,2,sheath,815,Caphorn
10589,33.9539597154,MS,51.2612512442,3,blade,815,Caphorn
10587,0.292168116784,MS,26.25,3,internode,815,Caphorn
10588,15.8336269741,MS,33.4,3,sheath,815,Caphorn
10592,34.2266395197,MS,66.3298368945,4,blade,815,Caphorn
10590,3.75734481369,MS,42.7,4,internode,815,Caphorn
10591,18.6767683256,MS,52.25,4,sheath,815,Caphorn
10593,8.1367249728,MS,63.2,5,internode,815,Caphorn
10594,47.1238898038,MS,71.4,6,internode,815,Caphorn
10597,16.1365984253,MS,19.5802897332,1,blade,816,Caphorn
10595,3.14159265359,MS,2.5,1,internode,816,Caphorn
10596,6.22035345411,MS,10.5,1,sheath,816,Caphorn
10599,22.6438551953,MS,34.5849137228,2,blade,816,Caphorn
10598,10.1536274564,MS,21.05,2,sheath,816,Caphorn
10602,33.9539597154,MS,51.0896277053,3,blade,816,Caphorn
10600,0.292168116784,MS,26.25,3,internode,816,Caphorn
10601,15.8336269741,MS,33.4,3,sheath,816,Caphorn
10605,34.2266395197,MS,66.8580331725,4,blade,816,Caphorn
10603,3.75734481369,MS,42.7,4,internode,816,Caphorn
10604,18.6767683256,MS,52.25,4,sheath,816,Caphorn
10606,8.1367249728,MS,63.2,5,internode,816,Caphorn
10607,47.1238898038,MS,71.4,6,internode,816,Caphorn
10610,16.1365984253,MS,24.6710981664,1,blade,817,Caphorn
10608,3.14159265359,MS,2.5,1,internode,817,Caphorn
10609,6.22035345411,MS,10.5,1,sheath,817,Caphorn
10612,22.6438551953,MS,35.8902488366,2,blade,817,Caphorn
10611,10.1536274564,MS,21.05,2,sheath,817,Caphorn
10615,33.9539597154,MS,52.4510934811,3,blade,817,Caphorn
10613,0.292168116784,MS,26.25,3,internode,817,Caphorn
10614,15.8336269741,MS,33.4,3,sheath,817,Caphorn
10618,34.2266395197,MS,66.386650307,4,blade,817,Caphorn
10616,3.75734481369,MS,42.7,4,internode,817,Caphorn
10617,18.6767683256,MS,52.25,4,sheath,817,Caphorn
10619,8.1367249728,MS,63.2,5,internode,817,Caphorn
10620,47.1238898038,MS,71.4,6,internode,817,Caphorn
10623,16.1365984253,MS,23.8630244328,1,blade,818,Caphorn
10621,3.14159265359,MS,2.5,1,internode,818,Caphorn
10622,6.22035345411,MS,10.5,1,sheath,818,Caphorn
10625,22.6438551953,MS,35.1226865632,2,blade,818,Caphorn
10624,10.1536274564,MS,21.05,2,sheath,818,Caphorn
10628,33.9539597154,MS,51.0896277053,3,blade,818,Caphorn
10626,0.292168116784,MS,26.25,3,internode,818,Caphorn
10627,15.8336269741,MS,33.4,3,sheath,818,Caphorn
10631,34.2266395197,MS,66.8838346492,4,blade,818,Caphorn
10629,3.75734481369,MS,42.7,4,internode,818,Caphorn
10630,18.6767683256,MS,52.25,4,sheath,818,Caphorn
10632,8.1367249728,MS,63.2,5,internode,818,Caphorn
10633,47.1238898038,MS,71.4,6,internode,818,Caphorn
10636,16.1365984253,MS,25.2935650641,1,blade,819,Caphorn
10634,3.14159265359,MS,2.5,1,internode,819,Caphorn
10635,6.22035345411,MS,10.5,1,sheath,819,Caphorn
10638,22.6438551953,MS,35.77902964,2,blade,819,Caphorn
10637,10.1536274564,MS,21.05,2,sheath,819,Caphorn
10641,33.9539597154,MS,50.416101525,3,blade,819,Caphorn
10639,0.292168116784,MS,26.25,3,internode,819,Caphorn
10640,15.8336269741,MS,33.4,3,sheath,819,Caphorn
10644,34.2266395197,MS,66.5322460481,4,blade,819,Caphorn
10642,3.75734481369,MS,42.7,4,internode,819,Caphorn
10643,18.6767683256,MS,52.25,4,sheath,819,Caphorn
10645,8.1367249728,MS,63.2,5,internode,819,Caphorn
10646,47.1238898038,MS,71.4,6,internode,819,Caphorn
10649,16.1365984253,MS,23.354346567,1,blade,820,Caphorn
10647,3.14159265359,MS,2.5,1,internode,820,Caphorn
10648,6.22035345411,MS,10.5,1,sheath,820,Caphorn
10651,22.6438551953,MS,36.1520143328,2,blade,820,Caphorn
10650,10.1536274564,MS,21.05,2,sheath,820,Caphorn
10654,33.9539597154,MS,51.5914346627,3,blade,820,Caphorn
10652,0.292168116784,MS,26.25,3,internode,820,Caphorn
10653,15.8336269741,MS,33.4,3,sheath,820,Caphorn
10657,34.2266395197,MS,66.9606119856,4,blade,820,Caphorn
10655,3.75734481369,MS,42.7,4,internode,820,Caphorn
10656,18.6767683256,MS,52.25,4,sheath,820,Caphorn
10658,8.1367249728,MS,63.2,5,internode,820,Caphorn
10659,47.1238898038,MS,71.4,6,internode,820,Caphorn
10662,16.1365984253,MS,23.0072197039,1,blade,821,Caphorn
10660,3.14159265359,MS,2.5,1,internode,821,Caphorn
10661,6.22035345411,MS,10.5,1,sheath,821,Caphorn
10664,22.6438551953,MS,35.8902488366,2,blade,821,Caphorn
10663,10.1536274564,MS,21.05,2,sheath,821,Caphorn
10667,33.9539597154,MS,52.4510934811,3,blade,821,Caphorn
10665,0.292168116784,MS,26.25,3,internode,821,Caphorn
10666,15.8336269741,MS,33.4,3,sheath,821,Caphorn
10670,34.2266395197,MS,66.6914430559,4,blade,821,Caphorn
10668,3.75734481369,MS,42.7,4,internode,821,Caphorn
10669,18.6767683256,MS,52.25,4,sheath,821,Caphorn
10671,8.1367249728,MS,63.2,5,internode,821,Caphorn
10672,47.1238898038,MS,71.4,6,internode,821,Caphorn
10675,16.1365984253,MS,23.6674993614,1,blade,822,Caphorn
10673,3.14159265359,MS,2.5,1,internode,822,Caphorn
10674,6.22035345411,MS,10.5,1,sheath,822,Caphorn
10677,22.6438551953,MS,35.9804004354,2,blade,822,Caphorn
10676,10.1536274564,MS,21.05,2,sheath,822,Caphorn
10680,33.9539597154,MS,51.0896277053,3,blade,822,Caphorn
10678,0.292168116784,MS,26.25,3,internode,822,Caphorn
10679,15.8336269741,MS,33.4,3,sheath,822,Caphorn
10683,34.2266395197,MS,66.5322460481,4,blade,822,Caphorn
10681,3.75734481369,MS,42.7,4,internode,822,Caphorn
10682,18.6767683256,MS,52.25,4,sheath,822,Caphorn
10684,8.1367249728,MS,63.2,5,internode,822,Caphorn
10685,47.1238898038,MS,71.4,6,internode,822,Caphorn
10688,16.1365984253,MS,24.7908707627,1,blade,823,Caphorn
10686,3.14159265359,MS,2.5,1,internode,823,Caphorn
10687,6.22035345411,MS,10.5,1,sheath,823,Caphorn
10690,22.6438551953,MS,35.6190403949,2,blade,823,Caphorn
10689,10.1536274564,MS,21.05,2,sheath,823,Caphorn
10693,33.9539597154,MS,52.1873858835,3,blade,823,Caphorn
10691,0.292168116784,MS,26.25,3,internode,823,Caphorn
10692,15.8336269741,MS,33.4,3,sheath,823,Caphorn
10696,34.2266395197,MS,67.2725992912,4,blade,823,Caphorn
10694,3.75734481369,MS,42.7,4,internode,823,Caphorn
10695,18.6767683256,MS,52.25,4,sheath,823,Caphorn
10697,8.1367249728,MS,63.2,5,internode,823,Caphorn
10698,47.1238898038,MS,71.4,6,internode,823,Caphorn
10701,16.1365984253,MS,22.7591116266,1,blade,824,Caphorn
10699,3.14159265359,MS,2.5,1,internode,824,Caphorn
10700,6.22035345411,MS,10.5,1,sheath,824,Caphorn
10703,22.6438551953,MS,35.6190403949,2,blade,824,Caphorn
10702,10.1536274564,MS,21.05,2,sheath,824,Caphorn
10706,33.9539597154,MS,50.4021535364,3,blade,824,Caphorn
10704,0.292168116784,MS,26.25,3,internode,824,Caphorn
10705,15.8336269741,MS,33.4,3,sheath,824,Caphorn
10709,34.2266395197,MS,67.2725992912,4,blade,824,Caphorn
10707,3.75734481369,MS,42.7,4,internode,824,Caphorn
10708,18.6767683256,MS,52.25,4,sheath,824,Caphorn
10710,8.1367249728,MS,63.2,5,internode,824,Caphorn
10711,47.1238898038,MS,71.4,6,internode,824,Caphorn
10714,16.1365984253,MS,23.6674993614,1,blade,825,Caphorn
10712,3.14159265359,MS,2.5,1,internode,825,Caphorn
10713,6.22035345411,MS,10.5,1,sheath,825,Caphorn
10716,22.6438551953,MS,36.7138851638,2,blade,825,Caphorn
10715,10.1536274564,MS,21.05,2,sheath,825,Caphorn
10719,33.9539597154,MS,50.2861039321,3,blade,825,Caphorn
10717,0.292168116784,MS,26.25,3,internode,825,Caphorn
10718,15.8336269741,MS,33.4,3,sheath,825,Caphorn
10722,34.2266395197,MS,66.8838346492,4,blade,825,Caphorn
10720,3.75734481369,MS,42.7,4,internode,825,Caphorn
10721,18.6767683256,MS,52.25,4,sheath,825,Caphorn
10723,8.1367249728,MS,63.2,5,internode,825,Caphorn
10724,47.1238898038,MS,71.4,6,internode,825,Caphorn
10727,16.1365984253,MS,23.354346567,1,blade,826,Caphorn
10725,3.14159265359,MS,2.5,1,internode,826,Caphorn
10726,6.22035345411,MS,10.5,1,sheath,826,Caphorn
10729,22.6438551953,MS,36.1520143328,2,blade,826,Caphorn
10728,10.1536274564,MS,21.05,2,sheath,826,Caphorn
10732,33.9539597154,MS,52.1873858835,3,blade,826,Caphorn
10730,0.292168116784,MS,26.25,3,internode,826,Caphorn
10731,15.8336269741,MS,33.4,3,sheath,826,Caphorn
10735,34.2266395197,MS,67.1853874529,4,blade,826,Caphorn
10733,3.75734481369,MS,42.7,4,internode,826,Caphorn
10734,18.6767683256,MS,52.25,4,sheath,826,Caphorn
10736,8.1367249728,MS,63.2,5,internode,826,Caphorn
10737,47.1238898038,MS,71.4,6,internode,826,Caphorn
10740,16.1365984253,MS,22.9743119444,1,blade,827,Caphorn
10738,3.14159265359,MS,2.5,1,internode,827,Caphorn
10739,6.22035345411,MS,10.5,1,sheath,827,Caphorn
10742,22.6438551953,MS,35.9804004354,2,blade,827,Caphorn
10741,10.1536274564,MS,21.05,2,sheath,827,Caphorn
10745,33.9539597154,MS,51.8118616078,3,blade,827,Caphorn
10743,0.292168116784,MS,26.25,3,internode,827,Caphorn
10744,15.8336269741,MS,33.4,3,sheath,827,Caphorn
10748,34.2266395197,MS,65.7053200784,4,blade,827,Caphorn
10746,3.75734481369,MS,42.7,4,internode,827,Caphorn
10747,18.6767683256,MS,52.25,4,sheath,827,Caphorn
10749,8.1367249728,MS,63.2,5,internode,827,Caphorn
10750,47.1238898038,MS,71.4,6,internode,827,Caphorn
10753,16.1365984253,MS,24.2169863925,1,blade,828,Caphorn
10751,3.14159265359,MS,2.5,1,internode,828,Caphorn
10752,6.22035345411,MS,10.5,1,sheath,828,Caphorn
10755,22.6438551953,MS,34.5849137228,2,blade,828,Caphorn
10754,10.1536274564,MS,21.05,2,sheath,828,Caphorn
10758,33.9539597154,MS,52.387379866,3,blade,828,Caphorn
10756,0.292168116784,MS,26.25,3,internode,828,Caphorn
10757,15.8336269741,MS,33.4,3,sheath,828,Caphorn
10761,34.2266395197,MS,66.3298368945,4,blade,828,Caphorn
10759,3.75734481369,MS,42.7,4,internode,828,Caphorn
10760,18.6767683256,MS,52.25,4,sheath,828,Caphorn
10762,8.1367249728,MS,63.2,5,internode,828,Caphorn
10763,47.1238898038,MS,71.4,6,internode,828,Caphorn
10766,16.1365984253,MS,23.7357328055,1,blade,829,Caphorn
10764,3.14159265359,MS,2.5,1,internode,829,Caphorn
10765,6.22035345411,MS,10.5,1,sheath,829,Caphorn
10768,22.6438551953,MS,35.3683410417,2,blade,829,Caphorn
10767,10.1536274564,MS,21.05,2,sheath,829,Caphorn
10771,33.9539597154,MS,51.5709054447,3,blade,829,Caphorn
10769,0.292168116784,MS,26.25,3,internode,829,Caphorn
10770,15.8336269741,MS,33.4,3,sheath,829,Caphorn
10774,34.2266395197,MS,66.8580331725,4,blade,829,Caphorn
10772,3.75734481369,MS,42.7,4,internode,829,Caphorn
10773,18.6767683256,MS,52.25,4,sheath,829,Caphorn
10775,8.1367249728,MS,63.2,5,internode,829,Caphorn
10776,47.1238898038,MS,71.4,6,internode,829,Caphorn
10779,16.1365984253,MS,23.809011631,1,blade,830,Caphorn
10777,3.14159265359,MS,2.5,1,internode,830,Caphorn
10778,6.22035345411,MS,10.5,1,sheath,830,Caphorn
10781,22.6438551953,MS,36.0333198645,2,blade,830,Caphorn
10780,10.1536274564,MS,21.05,2,sheath,830,Caphorn
10784,33.9539597154,MS,51.8118616078,3,blade,830,Caphorn
10782,0.292168116784,MS,26.25,3,internode,830,Caphorn
10783,15.8336269741,MS,33.4,3,sheath,830,Caphorn
10787,34.2266395197,MS,67.2215175351,4,blade,830,Caphorn
10785,3.75734481369,MS,42.7,4,internode,830,Caphorn
10786,18.6767683256,MS,52.25,4,sheath,830,Caphorn
10788,8.1367249728,MS,63.2,5,internode,830,Caphorn
10789,47.1238898038,MS,71.4,6,internode,830,Caphorn
10792,16.1365984253,MS,24.7908707627,1,blade,831,Caphorn
10790,3.14159265359,MS,2.5,1,internode,831,Caphorn
10791,6.22035345411,MS,10.5,1,sheath,831,Caphorn
10794,22.6438551953,MS,35.8902488366,2,blade,831,Caphorn
10793,10.1536274564,MS,21.05,2,sheath,831,Caphorn
10797,33.9539597154,MS,50.5143633552,3,blade,831,Caphorn
10795,0.292168116784,MS,26.25,3,internode,831,Caphorn
10796,15.8336269741,MS,33.4,3,sheath,831,Caphorn
10800,34.2266395197,MS,66.3298368945,4,blade,831,Caphorn
10798,3.75734481369,MS,42.7,4,internode,831,Caphorn
10799,18.6767683256,MS,52.25,4,sheath,831,Caphorn
10801,8.1367249728,MS,63.2,5,internode,831,Caphorn
10802,47.1238898038,MS,71.4,6,internode,831,Caphorn
10805,16.1365984253,MS,23.6674993614,1,blade,832,Caphorn
10803,3.14159265359,MS,2.5,1,internode,832,Caphorn
10804,6.22035345411,MS,10.5,1,sheath,832,Caphorn
10807,22.6438551953,MS,35.3683410417,2,blade,832,Caphorn
10806,10.1536274564,MS,21.05,2,sheath,832,Caphorn
10810,33.9539597154,MS,51.2612512442,3,blade,832,Caphorn
10808,0.292168116784,MS,26.25,3,internode,832,Caphorn
10809,15.8336269741,MS,33.4,3,sheath,832,Caphorn
10813,34.2266395197,MS,67.2215175351,4,blade,832,Caphorn
10811,3.75734481369,MS,42.7,4,internode,832,Caphorn
10812,18.6767683256,MS,52.25,4,sheath,832,Caphorn
10814,8.1367249728,MS,63.2,5,internode,832,Caphorn
10815,47.1238898038,MS,71.4,6,internode,832,Caphorn
10818,16.1365984253,MS,24.2363796656,1,blade,833,Caphorn
10816,3.14159265359,MS,2.5,1,internode,833,Caphorn
10817,6.22035345411,MS,10.5,1,sheath,833,Caphorn
10820,22.6438551953,MS,36.0332930771,2,blade,833,Caphorn
10819,10.1536274564,MS,21.05,2,sheath,833,Caphorn
10823,33.9539597154,MS,51.5914346627,3,blade,833,Caphorn
10821,0.292168116784,MS,26.25,3,internode,833,Caphorn
10822,15.8336269741,MS,33.4,3,sheath,833,Caphorn
10826,34.2266395197,MS,67.8225893833,4,blade,833,Caphorn
10824,3.75734481369,MS,42.7,4,internode,833,Caphorn
10825,18.6767683256,MS,52.25,4,sheath,833,Caphorn
10827,8.1367249728,MS,63.2,5,internode,833,Caphorn
10828,47.1238898038,MS,71.4,6,internode,833,Caphorn
10831,16.1365984253,MS,24.6710981664,1,blade,834,Caphorn
10829,3.14159265359,MS,2.5,1,internode,834,Caphorn
10830,6.22035345411,MS,10.5,1,sheath,834,Caphorn
10833,22.6438551953,MS,36.9198271408,2,blade,834,Caphorn
10832,10.1536274564,MS,21.05,2,sheath,834,Caphorn
10836,33.9539597154,MS,51.2612512442,3,blade,834,Caphorn
10834,0.292168116784,MS,26.25,3,internode,834,Caphorn
