t,hour,air_temperature,PARi_original,soil_temperature,DOY,humidity,ambient_CO2,Wind,PARi
1647,3,4.303500856,0,4.721567037,54,0.75,360,2.2,0
1648,4,4.151157104,0.035744267,4.632473232,54,0.75,360,2.2,0.017872133
1649,5,4.041582029,0,4.484213449,54,0.75,360,2.2,0
1650,6,3.93653611,0,4.365911081,54,0.75,360,2.2,0
1651,7,4.19022053,21.02764905,4.509726164,54,0.75,360,2.2,10.51382452
1652,8,5.025703022,124.0061995,4.958264825,54,0.75,360,2.2,62.00309976
1653,9,5.869993307,286.1166004,5.765780548,54,0.75,360,2.2,143.0583002
1654,10,6.791583569,442.458526,6.713739521,54,0.75,360,2.2,221.229263
1655,11,7.455092166,550.4614546,7.446169079,54,0.75,360,2.2,275.2307273
1656,12,8.142677068,629.3681468,8.47565738,54,0.75,360,2.2,314.6840734
1657,13,8.522518044,647.8265953,8.97784517,54,0.75,360,2.2,323.9132976
1658,14,8.725314249,571.453181,9.361601992,54,0.75,360,2.2,285.7265905
1659,15,8.537628099,440.2640127,9.415961945,54,0.75,360,2.2,220.1320063
1660,16,8.220041179,275.3277714,8.965194671,54,0.75,360,2.2,137.6638857
1661,17,7.685149247,133.7466812,8.283608789,54,0.75,360,2.2,66.8733406
1662,18,6.914128706,21.31389366,7.399021884,54,0.75,360,2.2,10.65694683
1663,19,6.329933529,0,6.522103088,54,0.75,360,2.2,0
1664,20,6.116771961,0,6.215792474,54,0.75,360,2.2,0
1665,21,5.837257074,0,5.918464745,54,0.75,360,2.2,0
1666,22,5.616739333,0,5.666902017,54,0.75,360,2.2,0
1667,23,5.309129974,0,5.437062368,54,0.75,360,2.2,0
1668,24,4.994209,0,5.204845645,54,0.75,360,2.2,0
1669,1,4.719553911,0,4.982346407,55,0.75,360,2.2,0
1670,2,4.521919507,0,4.811298339,55,0.75,360,2.2,0
1671,3,4.32326752,0,4.741907739,55,0.75,360,2.2,0
1672,4,4.168400532,0.03449279,4.650332755,55,0.75,360,2.2,0.017246395
1673,5,4.056128729,0,4.498525748,55,0.75,360,2.2,0
1674,6,3.952911113,0,4.379357344,55,0.75,360,2.2,0
1675,7,4.222480521,23.31940411,4.539809606,55,0.75,360,2.2,11.65970205
1676,8,5.08349053,129.7575982,5.018388951,55,0.75,360,2.2,64.87879909
1677,9,5.938130582,293.4214515,5.864329949,55,0.75,360,2.2,146.7107258
1678,10,6.865714306,451.2334961,6.841370729,55,0.75,360,2.2,225.616748
1679,11,7.531561908,559.4919531,7.58847134,55,0.75,360,2.2,279.7459765
1680,12,8.222890174,639.4417274,8.638710147,55,0.75,360,2.2,319.7208637
1681,13,8.602464209,656.2404488,9.136693976,55,0.75,360,2.2,328.1202244
1682,14,8.806754239,579.657941,9.519755364,55,0.75,360,2.2,289.8289705
1683,15,8.618677213,447.4663745,9.565878307,55,0.75,360,2.2,223.7331872
1684,16,8.305975211,281.4568051,9.094318891,55,0.75,360,2.2,140.7284026
1685,17,7.773582102,138.5912473,8.396976809,55,0.75,360,2.2,69.29562365
1686,18,6.990267129,23.00164546,7.491710417,55,0.75,360,2.2,11.50082273
1687,19,6.392125268,0,6.588236375,55,0.75,360,2.2,0
1688,20,6.175766507,0,6.269181268,55,0.75,360,2.2,0
1689,21,5.886988887,0,5.965243446,55,0.75,360,2.2,0
1690,22,5.664631203,0,5.70884755,55,0.75,360,2.2,0
1691,23,5.349048456,0,5.473170192,55,0.75,360,2.2,0
1692,24,5.027676582,0,5.234690212,55,0.75,360,2.2,0
1693,1,4.746851275,0,5.008258609,56,0.75,360,2.2,0
1694,2,4.547776783,0,4.834320273,56,0.75,360,2.2,0
1695,3,4.344993533,0,4.763778377,56,0.75,360,2.2,0
1696,4,4.187591153,0.033088939,4.669682285,56,0.75,360,2.2,0.016544469
1697,5,4.072616424,0,4.514379334,56,0.75,360,2.2,0
1698,6,3.971492239,0,4.394616876,56,0.75,360,2.2,0
1699,7,4.257088307,25.69180022,4.571985215,56,0.75,360,2.2,12.84590011
1700,8,5.143320269,135.5908305,5.080789425,56,0.75,360,2.2,67.79541524
1701,9,6.008209218,300.7879175,5.965024313,56,0.75,360,2.2,150.3939587
1702,10,6.94170617,460.0695996,6.970909078,56,0.75,360,2.2,230.0347998
1703,11,7.609963641,568.5981007,7.732689725,56,0.75,360,2.2,284.2990504
1704,12,8.304775594,649.5700239,8.803286077,56,0.75,360,2.2,324.785012
1705,13,8.684137469,664.6765713,9.296836035,56,0.75,360,2.2,332.3382856
1706,14,8.889911792,587.9194245,9.679161957,56,0.75,360,2.2,293.9597122
1707,15,8.701485758,454.7108944,9.716920802,56,0.75,360,2.2,227.3554472
1708,16,8.393565322,287.6191131,9.224580714,56,0.75,360,2.2,143.8095566
1709,17,7.863588855,143.4639086,8.511509252,56,0.75,360,2.2,71.7319543
1710,18,7.068193589,24.74109303,7.585716621,56,0.75,360,2.2,12.37054651
1711,19,6.456177486,0,6.655882891,56,0.75,360,2.2,0
1712,20,6.236507567,0,6.323919416,56,0.75,360,2.2,0
1713,21,5.938486608,0,6.013355714,56,0.75,360,2.2,0
1714,22,5.714223543,0,5.752155244,56,0.75,360,2.2,0
1715,23,5.390725377,0,5.510679094,56,0.75,360,2.2,0
1716,24,5.063015959,0,5.265962218,56,0.75,360,2.2,0
1717,1,4.776114786,0,5.035733698,57,0.75,360,2.2,0
1718,2,4.575593987,0,4.858982471,57,0.75,360,2.2,0
1719,3,4.36869173,0,4.787192408,57,0.75,360,2.2,0
1720,4,4.208741686,0.031534283,4.690535572,57,0.75,360,2.2,0.015767142
1721,5,4.091062045,0,4.531791752,57,0.75,360,2.2,0
1722,6,3.992302507,0,4.41171427,57,0.75,360,2.2,0
1723,7,4.294057302,28.14482515,4.606267541,57,0.75,360,2.2,14.07241258
1724,8,5.205185408,141.5037447,5.145457621,57,0.75,360,2.2,70.75187236
1725,9,6.080217302,308.2134216,6.067820655,57,0.75,360,2.2,154.1067108
1726,10,7.019543309,468.9632683,7.102287276,57,0.75,360,2.2,234.4816342
1727,11,7.690280586,577.7769021,7.878749814,57,0.75,360,2.2,288.888451
1728,12,8.388311926,659.7487171,8.969290931,57,0.75,360,2.2,329.8743585
1729,13,8.767518192,673.1321536,9.458179998,57,0.75,360,2.2,336.5660768
1730,14,8.974767045,596.2353873,9.839733089,57,0.75,360,2.2,298.1176937
1731,15,8.786035102,461.9956613,9.869006394,57,0.75,360,2.2,230.9978307
1732,16,8.482787352,293.8129014,9.355916347,57,0.75,360,2.2,146.9064507
1733,17,7.95513772,148.362617,8.627153943,57,0.75,360,2.2,74.1813085
1734,18,7.147887754,26.53227466,7.681004876,57,0.75,360,2.2,13.26613733
1735,19,6.52208012,0,6.725030711,57,0.75,360,2.2,0
1736,20,6.29898209,0,6.38000231,57,0.75,360,2.2,0
1737,21,5.991742823,0,6.062799634,57,0.75,360,2.2,0
1738,22,5.765506617,0,5.796825437,57,0.75,360,2.2,0
1739,23,5.434157545,0,5.549593469,57,0.75,360,2.2,0
1740,24,5.100229053,0,5.298669761,57,0.75,360,2.2,0
1741,1,4.807354044,0,5.064783733,58,0.75,360,2.2,0
1742,2,4.605379179,0,4.88529896,58,0.75,360,2.2,0
1743,3,4.394373369,0,4.812162018,58,0.75,360,2.2,0
1744,4,4.231863306,0.029830759,4.712905126,58,0.75,360,2.2,0.014915379
1745,5,4.111480975,0,4.55077929,58,0.75,360,2.2,0
1746,6,4.015363098,0,4.430672577,58,0.75,360,2.2,0
1747,7,4.333399214,30.67842328,4.642669609,58,0.75,360,2.2,15.33921164
1748,8,5.269078074,147.4941841,5.212383685,58,0.75,360,2.2,73.74709205
1749,9,6.154142011,315.6954129,6.172675505,58,0.75,360,2.2,157.8477064
1750,10,7.099209083,477.9109606,7.235438152,58,0.75,360,2.2,238.9554803
1751,11,7.77249511,587.0253618,8.026577328,58,0.75,360,2.2,293.5126809
1752,12,8.47347723,669.9735293,9.136631262,58,0.75,360,2.2,334.9867647
1753,13,8.852586095,681.604425,9.620635461,58,0.75,360,2.2,340.8022125
1754,14,9.061299471,604.6035608,10.00138094,58,0.75,360,2.2,302.3017804
1755,15,8.872305918,469.3187615,10.02205297,58,0.75,360,2.2,234.6593807
1756,16,8.573616702,300.0363897,9.488262622,58,0.75,360,2.2,150.0181949
1757,17,8.048196804,153.2853728,8.743859212,58,0.75,360,2.2,76.64268638
1758,18,7.229328785,28.37521019,7.77753969,58,0.75,360,2.2,14.1876051
1759,19,6.589822315,0,6.795667418,58,0.75,360,2.2,0
1760,20,6.363176304,0,6.437424769,58,0.75,360,2.2,0
1761,21,6.046749214,0,6.113572619,58,0.75,360,2.2,0
1762,22,5.818469867,0,5.842857684,58,0.75,360,2.2,0
1763,23,5.479340757,0,5.589916804,58,0.75,360,2.2,0
1764,24,5.139316552,0,5.332819918,58,0.75,360,2.2,0
1765,1,4.840577108,0,5.095419508,61,0.75,360,2.2,0
1766,2,4.637138911,0,4.913282358,61,0.75,360,2.2,0
1767,3,4.422048118,0,4.838698112,61,0.75,360,2.2,0
1768,4,4.256965637,0.027980665,4.73680222,61,0.75,360,2.2,0.013990332
1769,5,4.133887048,0,4.571356969,61,0.75,360,2.2,0
1770,6,4.040693359,0,4.451513303,61,0.75,360,2.2,0
1771,7,4.375124042,33.29249562,4.681202924,61,0.75,360,2.2,16.64624781
1772,8,5.334989345,153.5599868,5.281556534,61,0.75,360,2.2,76.77999341
1773,9,6.229969611,323.2313662,6.279544916,61,0.75,360,2.2,161.6156831
1774,10,7.180686057,486.9091612,7.370294661,61,0.75,360,2.2,243.4545806
1775,11,7.856588727,596.3404846,8.17609813,61,0.75,360,2.2,298.1702423
1776,12,8.560249023,680.2402249,9.305214414,61,0.75,360,2.2,340.1201124
1777,13,8.939320245,690.0906532,9.784112958,61,0.75,360,2.2,345.0453266
1778,14,9.149487886,613.0216516,10.16401857,61,0.75,360,2.2,306.5108258
1779,15,8.960278188,476.6782783,10.17597935,61,0.75,360,2.2,238.3391391
1780,16,8.66602833,306.2878117,9.621557003,61,0.75,360,2.2,153.1439059
1781,17,8.1427341,158.2302244,8.861573889,61,0.75,360,2.2,79.11511218
1782,18,7.312495339,30.26990101,7.875285697,61,0.75,360,2.2,15.13495051
1783,19,6.659392429,0,6.867780102,61,0.75,360,2.2,0
1784,20,6.429075721,0,6.496181037,61,0.75,360,2.2,0
1785,21,6.103496559,0,6.165671414,61,0.75,360,2.2,0
1786,22,5.873101918,0,5.890250767,61,0.75,360,2.2,0
1787,23,5.526269796,0,5.631651673,61,0.75,360,2.2,0
1788,24,5.180277908,0,5.36841875,61,0.75,360,2.2,0
1789,1,4.875790498,0,5.127650557,62,0.75,360,2.2,0
1790,2,4.670878227,0,4.942943871,62,0.75,360,2.2,0
1791,3,4.451724067,0,4.866810323,62,0.75,360,2.2,0
1792,4,4.284056758,0.025986666,4.762236885,62,0.75,360,2.2,0.012993333
1793,5,4.15829255,0,4.59353855,62,0.75,360,2.2,0
1794,6,4.068310799,0,4.47425641,62,0.75,360,2.2,0
1795,7,4.41924008,35.98689976,4.721877466,62,0.75,360,2.2,17.99344988
1796,8,5.402909254,159.698986,5.352963859,62,0.75,360,2.2,79.84949299
1797,9,6.307685459,330.8187822,6.388384453,62,0.75,360,2.2,165.4093911
1798,10,7.263956009,495.9543813,7.506789881,62,0.75,360,2.2,247.9771906
1799,11,7.942542101,605.7192756,8.327238226,62,0.75,360,2.2,302.8596378
1800,12,8.648604281,690.5446099,9.474948527,62,0.75,360,2.2,345.272305
1801,13,9.027699056,698.5881439,9.948523964,62,0.75,360,2.2,349.2940719
1802,14,9.239310445,621.4873418,10.3275599,62,0.75,360,2.2,310.7436709
1803,15,9.049931201,484.0722925,10.33070526,62,0.75,360,2.2,242.0361463
1804,16,8.759996751,312.5654146,9.755737579,62,0.75,360,2.2,156.2827073
1805,17,8.238717495,163.1952687,8.980247305,62,0.75,360,2.2,81.59763434
1806,18,7.397365566,32.21633001,7.974207659,62,0.75,360,2.2,16.10816501
1807,19,6.730778027,0,6.94135536,62,0.75,360,2.2,0
1808,20,6.496665135,0,6.556264786,62,0.75,360,2.2,0
1809,21,6.161974729,0,6.219092096,62,0.75,360,2.2,0
1810,22,5.929390572,0,5.939002684,62,0.75,360,2.2,0
1811,23,5.574938432,0,5.674799744,62,0.75,360,2.2,0
1812,24,5.223111335,0,5.405471296,62,0.75,360,2.2,0
1813,1,4.912999194,0,5.161485147,63,0.75,360,2.2,0
1814,2,4.706600664,0,4.974293293,63,0.75,360,2.2,0
1815,3,4.483407718,0,4.896507006,63,0.75,360,2.2,0
1816,4,4.313143199,0.023851789,4.789217915,63,0.75,360,2.2,0.011925894
1817,5,4.184708215,0,4.61733653,63,0.75,360,2.2,0
1818,6,4.098231094,0,4.498920315,63,0.75,360,2.2,0
1819,7,4.465753912,38.76144994,4.76470169,63,0.75,360,2.2,19.38072497
1820,8,5.472826791,165.9090097,5.426592123,63,0.75,360,2.2,82.95450484
1821,9,6.387274004,338.4551871,6.499149202,63,0.75,360,2.2,169.2275935
1822,10,7.348999922,505.0431584,7.644857016,63,0.75,360,2.2,252.5215792
1823,11,8.030335042,615.1587398,8.479923761,63,0.75,360,2.2,307.5793699
1824,12,8.73851944,700.8825322,9.645742527,63,0.75,360,2.2,350.4412661
1825,13,9.117700294,707.0942414,10.11378089,63,0.75,360,2.2,353.5471207
1826,14,9.330744645,629.9982888,10.49191972,63,0.75,360,2.2,314.9991444
1827,15,9.141243553,491.4988822,10.48615137,63,0.75,360,2.2,245.7494411
1828,16,8.85549604,318.8674595,9.890743068,63,0.75,360,2.2,159.4337298
1829,17,8.336114763,168.1786508,9.099829296,63,0.75,360,2.2,84.0893254
1830,18,7.483917108,34.21446164,8.074270465,63,0.75,360,2.2,17.10723082
1831,19,6.803965884,0,7.016379295,63,0.75,360,2.2,0
1832,20,6.565928623,0,6.617669113,63,0.75,360,2.2,0
1833,21,6.222172693,0,6.273830072,63,0.75,360,2.2,0
1834,22,5.987322812,0,5.98911066,63,0.75,360,2.2,0
1835,23,5.625339425,0,5.719361775,63,0.75,360,2.2,0
1836,24,5.267813813,0,5.44398158,63,0.75,360,2.2,0
1837,1,4.952206637,0,5.196930281,64,0.75,360,2.2,0
1838,2,4.744308247,0,5.007339008,64,0.75,360,2.2,0
1839,3,4.517103994,0,4.92779524,64,0.75,360,2.2,0
1840,4,4.344229943,0.021579426,4.817752864,64,0.75,360,2.2,0.010789713
1841,5,4.213143231,0,4.642762146,64,0.75,360,2.2,0
1842,6,4.130468083,0,4.525521894,64,0.75,360,2.2,0
1843,7,4.514670417,41.61591701,4.80968253,64,0.75,360,2.2,20.8079585
1844,8,5.544729898,172.1878809,5.502426561,64,0.75,360,2.2,86.09394044
1845,9,6.468718783,346.1381331,6.611793765,64,0.75,360,2.2,173.0690666
1846,10,7.43579799,514.1720567,7.784429393,64,0.75,360,2.2,257.0860284
1847,11,8.119946507,624.6558828,8.634081024,64,0.75,360,2.2,312.3279414
1848,12,8.829970394,711.2498815,9.817506138,64,0.75,360,2.2,355.6249408
1849,13,9.209301073,715.6063281,10.27979711,64,0.75,360,2.2,357.8031641
1850,14,9.423767321,638.5521254,10.65701369,64,0.75,360,2.2,319.2760627
1851,15,9.234193148,498.9561227,10.64223925,64,0.75,360,2.2,249.4780614
1852,16,8.952499829,325.1922213,10.02651282,64,0.75,360,2.2,162.5961107
1853,17,8.434893569,173.1785642,9.220270199,64,0.75,360,2.2,86.58928209
1854,18,7.572127104,36.26424184,8.175439129,64,0.75,360,2.2,18.13212092
1855,19,6.878941987,0,7.092837518,64,0.75,360,2.2,0
1856,20,6.636849543,0,6.68038654,64,0.75,360,2.2,0
1857,21,6.284078514,0,6.329880082,64,0.75,360,2.2,0
1858,22,6.046884803,0,6.040571138,64,0.75,360,2.2,0
1859,23,5.677464521,0,5.765337615,64,0.75,360,2.2,0
1860,24,5.314381085,0,5.483952604,64,0.75,360,2.2,0
1861,1,4.993414727,0,5.233991699,65,0.75,360,2.2,0
1862,2,4.784001495,0,5.042087986,65,0.75,360,2.2,0
1863,3,4.552816231,0,4.960680828,65,0.75,360,2.2,0
1864,4,4.377320425,0.019173336,4.847848045,65,0.75,360,2.2,0.009586668
1865,5,4.243605235,0,4.669825369,65,0.75,360,2.2,0
1866,6,4.165033771,0,4.554076478,65,0.75,360,2.2,0
1867,7,4.565992767,44.55002842,4.856825395,65,0.75,360,2.2,22.27501421
1868,8,5.618605473,178.5334176,5.580451181,65,0.75,360,2.2,89.26670878
1869,9,6.552002425,353.8651982,6.726272263,65,0.75,360,2.2,176.9325991
1870,10,7.524329616,523.3376667,7.925440463,65,0.75,360,2.2,261.6688334
1871,11,8.211354602,634.2077098,8.789636446,65,0.75,360,2.2,317.1038549
1872,12,8.922932497,721.6425893,9.990149871,65,0.75,360,2.2,360.8212946
1873,13,9.302477855,724.1218249,10.4464869,65,0.75,360,2.2,362.0609125
1874,14,9.518354648,647.1464599,10.82275834,65,0.75,360,2.2,323.5732299
1875,15,9.328757198,506.4420866,10.79889143,65,0.75,360,2.2,253.2210433
1876,16,9.050981309,331.5379885,10.1629868,65,0.75,360,2.2,165.7689943
1877,17,8.53502147,178.1932505,9.341520851,65,0.75,360,2.2,89.09662525
1878,18,7.661972186,38.36559814,8.277678796,65,0.75,360,2.2,19.18279907
1879,19,6.955691529,0,7.170715146,65,0.75,360,2.2,0
1880,20,6.709410536,0,6.744409016,65,0.75,360,2.2,0
1881,21,6.347679349,0,6.387236194,65,0.75,360,2.2,0
1882,22,6.108061887,0,6.093379784,65,0.75,360,2.2,0
1883,23,5.731304452,0,5.812726203,65,0.75,360,2.2,0
1884,24,5.362807659,0,5.525386354,65,0.75,360,2.2,0
1885,1,5.036623826,0,5.272673878,66,0.75,360,2.2,0
1886,2,4.825679418,0,5.07854579,66,0.75,360,2.2,0
1887,3,4.590546182,0,4.995168298,66,0.75,360,2.2,0
1888,4,4.412416533,0.016637637,4.879508533,66,0.75,360,2.2,0.008318818
1889,5,4.276100316,0,4.69853491,66,0.75,360,2.2,0
1890,6,4.201938326,0,4.584597853,66,0.75,360,2.2,0
1891,7,4.619722423,47.56346825,4.906134171,66,0.75,360,2.2,23.78173412
1892,8,5.694439369,184.9434326,5.660648763,66,0.75,360,2.2,92.47171632
1893,9,6.637106649,361.633986,6.842538334,66,0.75,360,2.2,180.816993
1894,10,7.614573409,532.5366053,8.067823803,66,0.75,360,2.2,266.2683027
1895,11,8.304536581,643.8112267,8.946516598,66,0.75,360,2.2,321.9056134
1896,12,9.017380563,732.0566288,10.16358503,66,0.75,360,2.2,366.0283144
1897,13,9.397206455,732.6381909,10.61376551,66,0.75,360,2.2,366.3190955
1898,14,9.614482145,655.7788757,10.98907106,66,0.75,360,2.2,327.8894378
1899,15,9.424912221,513.9548436,10.95603132,66,0.75,360,2.2,256.9774218
1900,16,9.150913229,337.9030635,10.30010563,66,0.75,360,2.2,168.9515318
1901,17,8.636465908,183.2209998,9.463532595,66,0.75,360,2.2,91.61049991
1902,18,7.753428479,40.51843955,8.380954736,66,0.75,360,2.2,20.25921978
1903,19,7.034198916,0,7.249996803,66,0.75,360,2.2,0
1904,20,6.783593526,0,6.809727915,66,0.75,360,2.2,0
1905,21,6.412961451,0,6.445891811,66,0.75,360,2.2,0
1906,22,6.170838588,0,6.147531486,66,0.75,360,2.2,0
1907,23,5.786848941,0,5.861525568,66,0.75,360,2.2,0
1908,24,5.413086807,0,5.568283795,66,0.75,360,2.2,0
1909,1,5.081832753,0,5.312980029,67,0.75,360,2.2,0
1910,2,4.869339518,0,5.116716568,67,0.75,360,2.2,0
1911,3,4.630294018,0,5.031260901,67,0.75,360,2.2,0
1912,4,4.449518607,0.013976815,4.912738164,67,0.75,360,2.2,0.006988408
1913,5,4.310633014,0,4.728898217,67,0.75,360,2.2,0
1914,6,4.24119008,0,4.617098262,67,0.75,360,2.2,0
1915,7,4.675859143,50.65587719,4.957611221,67,0.75,360,2.2,25.32793859
1916,8,5.772216392,191.4157339,5.74300086,67,0.75,360,2.2,95.70786697
1917,9,6.724012264,369.4421259,6.960545132,67,0.75,360,2.2,184.721063
1918,10,7.706507191,541.7655159,8.21151311,67,0.75,360,2.2,270.8827579
1919,11,8.399468843,653.4634392,9.104648194,67,0.75,360,2.2,326.7317196
1920,12,9.113288862,742.4880151,10.33772372,67,0.75,360,2.2,371.2440076
1921,13,9.493462032,741.1529235,10.78154912,67,0.75,360,2.2,370.5764618
1922,14,9.712124666,664.4469319,11.15587011,67,0.75,360,2.2,332.223466
1923,15,9.522634044,521.4924611,11.11358329,67,0.75,360,2.2,260.7462305
1924,16,9.252267895,344.2857625,10.43781052,67,0.75,360,2.2,172.1428812
1925,17,8.739194221,188.2601505,9.586257273,67,0.75,360,2.2,94.13007523
1926,18,7.846471604,42.72265665,8.485232346,67,0.75,360,2.2,21.36132832
1927,19,7.114447762,0,7.330666619,67,0.75,360,2.2,0
1928,20,6.859379718,0,6.876334039,67,0.75,360,2.2,0
1929,21,6.47991017,0,6.505839665,67,0.75,360,2.2,0
1930,22,6.235198611,0,6.203020353,67,0.75,360,2.2,0
1931,23,5.844086694,0,5.911732831,67,0.75,360,2.2,0
1932,24,5.465210563,0,5.612644876,67,0.75,360,2.2,0
1933,1,5.129038792,0,5.354912101,68,0.75,360,2.2,0
1934,2,4.914977787,0,5.156603058,68,0.75,360,2.2,0
1935,3,4.672058327,0,5.068960612,68,0.75,360,2.2,0
1936,4,4.48862544,0.01119572,4.947539534,68,0.75,360,2.2,0.00559786
1937,5,4.347206318,0,4.760921475,68,0.75,360,2.2,0
1938,6,4.282795531,0,4.651588404,68,0.75,360,2.2,0
1939,7,4.734400975,53.82685255,5.011257384,68,0.75,360,2.2,26.91342627
1940,8,5.851920303,197.9481243,5.827487797,68,0.75,360,2.2,98.97406213
1941,9,6.81269917,377.2872732,7.08024533,68,0.75,360,2.2,188.6436366
1942,10,7.800107988,551.0210683,8.356442211,68,0.75,360,2.2,275.5105341
1943,11,8.496126939,663.1613534,9.263958089,68,0.75,360,2.2,331.5806767
1944,12,9.210631125,752.9328052,10.51247882,68,0.75,360,2.2,376.4664026
1945,13,9.5912191,749.6635585,10.94975484,68,0.75,360,2.2,374.8317793
1946,14,9.811256409,673.1481628,11.32307464,68,0.75,360,2.2,336.5740814
1947,15,9.6218978,529.0530033,11.27147262,68,0.75,360,2.2,264.5265016
1948,16,9.355017174,350.6844152,10.57604335,68,0.75,360,2.2,175.3422076
1949,17,8.843173633,193.309089,9.70964723,68,0.75,360,2.2,96.65454451
1950,18,7.941076673,44.97812152,8.590477151,68,0.75,360,2.2,22.48906076
1951,19,7.196420891,0,7.412708234,68,0.75,360,2.2,0
1952,20,6.936749599,0,6.944217613,68,0.75,360,2.2,0
1953,21,6.548509949,0,6.567071818,68,0.75,360,2.2,0
1954,22,6.301124838,0,6.259839716,68,0.75,360,2.2,0
1955,23,5.90300541,0,5.963344203,68,0.75,360,2.2,0
1956,24,5.519169727,0,5.658468526,68,0.75,360,2.2,0
1957,1,5.178237682,0,5.398470778,69,0.75,360,2.2,0
1958,2,4.962588711,0,5.198206586,69,0.75,360,2.2,0
1959,3,4.71583611,0,5.108268129,69,0.75,360,2.2,0
1960,4,4.529734277,0.008299566,4.983913999,69,0.75,360,2.2,0.004149783
1961,5,4.385821672,0,4.794609607,69,0.75,360,2.2,0
1962,6,4.326759341,0,4.688077434,69,0.75,360,2.2,0
1963,7,4.795344262,57.07594824,5.067071975,69,0.75,360,2.2,28.53797412
1964,8,5.933533819,204.5384014,5.914088672,69,0.75,360,2.2,102.2692007
1965,9,6.903146358,385.167109,7.201591118,69,0.75,360,2.2,192.5835545
1966,10,7.89535204,560.2999587,8.502545054,69,0.75,360,2.2,280.1499794
1967,11,8.594485563,672.9019755,9.424373281,69,0.75,360,2.2,336.4509878
1968,12,9.309380542,763.3870977,10.68776402,69,0.75,360,2.2,381.6935489
1969,13,9.690451518,758.1676699,11.11830074,69,0.75,360,2.2,379.0838349
1970,14,9.91185091,681.8800783,11.49060465,69,0.75,360,2.2,340.9400391
1971,15,9.72267793,536.634532,11.42962551,69,0.75,360,2.2,268.317266
1972,16,9.459132488,357.0973654,10.71474659,69,0.75,360,2.2,178.5486827
1973,17,8.948371258,198.3662505,9.833655314,69,0.75,360,2.2,99.18312523
1974,18,8.037218296,47.28468779,8.696654802,69,0.75,360,2.2,23.64234389
1975,19,7.280100337,0,7.496104791,69,0.75,360,2.2,0
1976,20,7.015682941,0,7.013368292,69,0.75,360,2.2,0
1977,21,6.618744327,0,6.629579665,69,0.75,360,2.2,0
1978,22,6.368599334,0,6.317982126,69,0.75,360,2.2,0
1979,23,5.96359177,0,6.016354987,69,0.75,360,2.2,0
1980,24,5.574953862,0,5.705752654,69,0.75,360,2.2,0
1981,1,5.229423626,0,5.44365548,70,0.75,360,2.2,0
1982,2,5.012165264,0,5.241527067,70,0.75,360,2.2,0
1983,3,4.761622788,0,5.149182878,70,0.75,360,2.2,0
1984,4,4.572840815,0.005293929,5.021861677,70,0.75,360,2.2,0.002646964
1985,5,4.426478966,0,4.829966273,70,0.75,360,2.2,0
1986,6,4.373084336,0.585234544,4.726572964,70,0.75,360,2.2,0.292617272
