t,plant,axis,organ,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sum_respi
109,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3824662532710107e-06,NA,NA,0.0,6.8405203277358275,NA,NA,NA,0.5601035644702245,NA,0.0,16.747480802387713,NA,NA,NA,NA,395999.99999999726,NA,NA,NA,NA,159.92734168076436,NA,NA,NA,0.0,3365.0571864999347,NA,NA
109,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.9394950907376,NA,NA,NA,NA,NA,NA,NA,NA,NA,7563.064416853864,NA
109,1,MS,roots,16.8304062778479,2.7106002768031083,0.9584207178666747,0.5905810277160951,15.873894388707743,0.9629590833166111,0.00963794519687756,NA,2.8594093150068254,1.1255523290709675,NA,NA,3.8691552162060416,7.52350710805846,2.975296111092498,NA,1.1736697459973244,NA,NA,735.5067407412737,2.8143846405725284,84.1520313892395,2.835144405720321,NA,47.082083821447995,1.5387247810887301,0.48537895549496757,499.4219726270125,NA,1.699818352119953e-07,1.3061644284823716e-07,0.533072215034513,NA,NA,822.8912451746643,7.854116860283835
110,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3837767687503086e-06,NA,NA,0.0,6.867202015873167,NA,NA,NA,0.5586451213033709,NA,0.0,16.812804935413613,NA,NA,NA,NA,399599.9999999973,NA,NA,NA,NA,160.48677163423463,NA,NA,NA,0.0,3374.9833778378397,NA,NA
110,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.37844992392718,NA,NA,NA,NA,NA,NA,NA,NA,NA,7655.692487505594,NA
110,1,MS,roots,16.875445167173122,2.6759724641577236,0.9823374825226641,0.5891498890517415,15.812385866928448,0.9504959214572822,0.009632488731524783,NA,2.8476503267789757,1.105087236710464,NA,NA,3.8186856318870928,7.532462617342073,2.9647805970870102,NA,1.1619151692914313,NA,NA,733.415126076982,2.803632454155957,84.3772258358656,2.7835950546863075,NA,45.38021668235463,1.4986560950264731,0.485097358354288,499.7662166838697,NA,1.6988263442323863e-07,1.3077192043996657e-07,0.5459983364493181,NA,NA,805.6966274230648,7.771423195376533
111,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3851504176074106e-06,NA,NA,0.0,6.894315529976981,NA,NA,NA,0.5567089939154385,NA,0.0,16.87918629752985,NA,NA,NA,NA,403199.9999999977,NA,NA,NA,NA,161.04446928436406,NA,NA,NA,0.0,3384.948523152994,NA,NA
111,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.81057110614915,NA,NA,NA,NA,NA,NA,NA,NA,NA,7756.070646909762,NA
111,1,MS,roots,16.92282101653079,2.6569648004728066,0.9830872332981377,0.582125466667648,15.77870386776233,0.922955701218525,0.009632488731524783,NA,2.859984689499201,1.1223743580941121,NA,NA,3.8648173313415874,7.532462617342073,2.9776222999205606,NA,1.1764395100265332,NA,NA,733.0927864758836,2.790740766840936,84.61410508265395,2.8271394410431037,NA,45.057877081256244,1.4807876482770286,0.485097358354288,500.14765393448954,NA,1.6988263442323863e-07,1.3077192043996657e-07,0.5459983364493181,NA,NA,826.1570823217746,7.8471763789349005
112,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3860379878051952e-06,NA,NA,0.0,6.91912068826871,NA,NA,NA,0.5569177658577349,NA,0.0,16.939916167830287,NA,NA,NA,NA,406799.99999999785,NA,NA,NA,NA,161.6009554899953,NA,NA,NA,0.0,3394.951877396234,NA,NA
112,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.14348131388954,NA,NA,NA,NA,NA,NA,NA,NA,NA,7821.60182994425,NA
112,1,MS,roots,16.953523933546354,1.8734357440943896,0.7077759841600633,0.4528686670289227,15.698282555807047,0.9258127354237948,0.00962707129785554,NA,2.8483811534956067,1.1008017259347918,NA,NA,3.81519965733751,7.542575173679461,2.9672518898724825,NA,1.1653966882160454,NA,NA,731.8303044504121,2.7868256781626077,84.76761966773176,2.7728003172160998,NA,44.18235460358791,1.6020408571737437,0.4848177349079451,500.7571187424903,NA,1.697840754240008e-07,1.3094748565415733e-07,0.39261436869470445,NA,NA,809.069239979163,7.764382536767908
113,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3862872540246646e-06,NA,NA,0.0,6.940824116249088,NA,NA,NA,0.5598090633696206,NA,0.0,16.9930521466788,NA,NA,NA,NA,410399.9999999982,NA,NA,NA,NA,162.15917144676166,NA,NA,NA,0.0,3404.9885759696595,NA,NA
113,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.31916290435356,NA,NA,NA,NA,NA,NA,NA,NA,NA,7841.3003521198625,NA
113,1,MS,roots,16.96215953207747,1.8931619815044571,0.7086847506974917,0.48139339891454674,15.64574969634743,0.9128402193019464,0.00962707129785554,NA,2.860682732328197,1.1166446644537211,NA,NA,3.8655749502724994,7.542575173679461,2.9800668472368166,NA,1.1794343894271884,NA,NA,732.2955200944466,2.793956776691887,84.81079766038735,2.8127069633594988,NA,44.64757024762243,1.702948226677799,0.4848177349079451,501.4000782707546,NA,1.697840754240008e-07,1.3094748565415733e-07,0.39261436869470445,NA,NA,829.6295378384327,7.842902347054418
114,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3861956078001882e-06,NA,NA,0.0,6.960884610282773,NA,NA,NA,0.5641128302931667,NA,0.0,17.042165770002647,NA,NA,NA,NA,413999.99999999866,NA,NA,NA,NA,162.72103712561426,NA,NA,NA,0.0,3415.0555011672022,NA,NA
114,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.33313039167984,NA,NA,NA,NA,NA,NA,NA,NA,NA,7834.599676614119,NA
114,1,MS,roots,16.958983871678395,1.5905838168840585,0.6041037478106581,0.44164321771666193,15.55966872347176,0.9197827718899759,0.009621694635436622,NA,2.8491488325312226,1.0947908683342553,NA,NA,3.82022018557718,7.553422900671159,2.969751817813455,NA,1.1689266493733943,NA,NA,731.3308192466815,2.8067971289153766,84.79491935839198,2.757659617970416,NA,44.06691671549416,1.8353501418625602,0.484540172078561,502.0984608237838,NA,1.6968620721778078e-07,1.311358142477632e-07,0.3342105377872589,NA,NA,812.5072057144987,7.764159886442657
115,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3858692067033442e-06,NA,NA,0.0,6.979817341193464,NA,NA,NA,0.5692042281802708,NA,0.0,17.08851831809434,NA,NA,NA,NA,417599.99999999895,NA,NA,NA,NA,163.28764823025605,NA,NA,NA,0.0,3425.150527160234,NA,NA
115,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.19452436280966,NA,NA,NA,NA,NA,NA,NA,NA,NA,7811.500118431184,NA
115,1,MS,roots,16.947679896924498,1.6179343236492987,0.6049824113025027,0.46907543773057936,15.5012647246345,0.9119335206098237,0.009621694635436622,NA,2.8613373276763494,1.1099553690572364,NA,NA,3.871848184388055,7.553422900671159,2.982456245606191,NA,1.1823497094067374,NA,NA,732.0885614611796,2.8225650918373395,84.73839948462249,2.7958573527890085,NA,44.824658929992154,1.949351052268138,0.484540172078561,502.8287585390953,NA,1.6968620721778078e-07,1.311358142477632e-07,0.3342105377872589,NA,NA,833.0365688568173,7.8431408811216405
116,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3854063183542226e-06,NA,NA,0.0,6.998105937910265,NA,NA,NA,0.5746479176028213,NA,0.0,17.133293847987197,NA,NA,NA,NA,421199.9999999988,NA,NA,NA,NA,163.85955884421378,NA,NA,NA,0.0,3435.2725464405626,NA,NA
116,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.8558527536904,NA,NA,NA,NA,NA,NA,NA,NA,NA,7777.492687766619,NA
116,1,MS,roots,16.9316657785801,0.9821530220454813,0.36759442818901245,0.32182943128308045,15.400378312013762,0.9311441494763792,0.009616357855005038,NA,2.8498243335244444,1.0871074134591274,NA,NA,3.8279311766215893,7.563956019886914,2.972146102803172,NA,1.1723401636935717,NA,NA,731.7469341325126,2.839426723061499,84.6583288929005,2.7383058273529657,NA,44.86423020358131,2.205149712002284,0.4842646253474089,503.7455674721325,NA,1.6958906022749632e-07,1.313186809008145e-07,0.20270066870908113,NA,NA,815.7986619445405,7.764862923605161
117,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3848222789708387e-06,NA,NA,0.0,7.015819896429381,NA,NA,NA,0.5801668184118401,NA,0.0,17.17666250505124,NA,NA,NA,NA,424799.9999999987,NA,NA,NA,NA,164.4369611422897,NA,NA,NA,0.0,3445.4205516089078,NA,NA
117,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.292438515556,NA,NA,NA,NA,NA,NA,NA,NA,NA,7735.933681608087,NA
117,1,MS,roots,16.91148821633876,1.0121956962719316,0.3682843707479539,0.35567180816630983,15.32715721744093,0.93504964738052,0.009616357855005038,NA,2.861875789452584,1.1008773212611447,NA,NA,3.882471069400903,7.563956019886914,2.9847148381278603,NA,1.1852240596921846,NA,NA,733.1192675898994,2.856050851030363,84.5574410816938,2.772990733655276,NA,46.23656366096821,2.43703499154306,0.4842646253474089,504.69105379952157,NA,1.6958906022749632e-07,1.313186809008145e-07,0.20270066870908113,NA,NA,836.243405584916,7.8452241801146325
118,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3841901364982697e-06,NA,NA,0.0,7.033323964208983,NA,NA,NA,0.5855969165892696,NA,0.0,17.21951729168406,NA,NA,NA,NA,428399.9999999986,NA,NA,NA,NA,165.019858423486,NA,NA,NA,0.0,3455.594084632459,NA,NA
118,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.531492349044,NA,NA,NA,NA,NA,NA,NA,NA,NA,7690.351378647988,NA
118,1,MS,roots,16.889683784339105,0.6360948102314301,0.23000822962140013,0.251051033982661,15.21934586591049,0.9615752414466129,0.009611058801184465,NA,2.8503573064112033,1.077586179053097,NA,NA,3.8415549299868346,7.573667189615859,2.9743826562287974,NA,1.1756069470420318,NA,NA,733.1238729363612,2.8719001173898397,84.44841892169552,2.7143228691513777,NA,46.619672851756626,2.7599463676905316,0.4839909868902354,505.72217752853936,NA,1.694926188715931e-07,1.314872775974976e-07,0.12633650991354403,NA,NA,818.8558717578256,7.769498415451135
119,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.383510403757534e-06,NA,NA,0.0,7.0506177366105725,NA,NA,NA,0.5908376918141488,NA,0.0,17.261857217218985,NA,NA,NA,NA,431999.9999999985,NA,NA,NA,NA,165.60808532359238,NA,NA,NA,0.0,3465.7927581126605,NA,NA
119,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.5991434008807,NA,NA,NA,NA,NA,NA,NA,NA,NA,7642.855430681004,NA
119,1,MS,roots,16.8662783317054,0.659569161400662,0.23048934817980382,0.27896912185972256,15.139017292260169,0.9715523696882602,0.009611058801184465,NA,2.8622629353838303,1.0904681417863213,NA,NA,3.897585934854636,7.573667189615859,2.986806325446697,NA,1.1879625673990646,NA,NA,734.8443186219952,2.8864892211770026,84.331391658527,2.7467711380008093,NA,48.34011853739063,3.066865737855256,0.4839909868902354,506.78001935187666,NA,1.694926188715931e-07,1.314872775974976e-07,0.12633650991354403,NA,NA,839.1908859229804,7.850317012024787
120,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3828139382375242e-06,NA,NA,0.0,7.067856544679632,NA,NA,NA,0.5959099133676599,NA,0.0,17.304062574905302,NA,NA,NA,NA,435599.9999999982,NA,NA,NA,NA,166.20147437202593,NA,NA,NA,0.0,3476.0164875913833,NA,NA
120,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.5111207633466,NA,NA,NA,NA,NA,NA,NA,NA,NA,7593.7733140724595,NA
120,1,MS,roots,16.842340137123642,0.2747248197560923,0.09478668775657785,0.1307541594724187,15.024932468125458,1.0058728033502584,0.009605794793434473,NA,2.850727986324941,1.0667849710801143,NA,NA,3.8581978992256962,7.58234417159754,2.9764413725111596,NA,1.1786860933300936,NA,NA,735.1991555853726,2.9000465666880935,84.21170068561821,2.687115796171572,NA,49.07095605433881,3.503268262632528,0.4837191226247217,507.9198952867329,NA,1.6939684541158237e-07,1.3163791964579063e-07,0.05183816529390837,NA,NA,821.6443768718071,7.775710856630751
121,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.382079495493957e-06,NA,NA,0.0,7.084930115586667,NA,NA,NA,0.600801139767637,NA,0.0,17.34586338643632,NA,NA,NA,NA,439199.99999999796,NA,NA,NA,NA,166.79983826746135,NA,NA,NA,0.0,3486.265009234606,NA,NA
121,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.2841346935648,NA,NA,NA,NA,NA,NA,NA,NA,NA,7543.592389306474,NA
121,1,MS,roots,16.817144107820692,0.2863563124275496,0.09500405049714727,0.14696200228146306,14.938138158656471,1.0217528868973762,0.009605794793434473,NA,2.8624900713173234,1.078806000065898,NA,NA,3.915785132340361,7.58234417159754,2.9887221501112182,NA,1.1905700922659193,NA,NA,737.2767562413097,2.912440598233915,84.08572053910345,2.7173954661609523,NA,51.14855671027586,3.937521532645244,0.4837191226247217,509.08464598160674,NA,1.6939684541158237e-07,1.3163791964579063e-07,0.05183816529390837,NA,NA,841.8597687702379,7.857081203723583
122,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3813366550925236e-06,NA,NA,0.0,7.101988676707507,NA,NA,NA,0.6056057827185244,NA,0.0,17.387627449870102,NA,NA,NA,NA,442799.9999999979,NA,NA,NA,NA,167.40304477478904,NA,NA,NA,0.0,3496.538295748978,NA,NA
122,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.9620072223898,NA,NA,NA,NA,NA,NA,NA,NA,NA,7492.514585618124,NA
122,1,MS,roots,16.791709422730346,0.4967956921598593,0.16356552667558463,0.27149410299925303,14.832298136260528,1.0522811546561177,0.009600563010163633,NA,2.850927833627354,1.055774544364792,NA,NA,3.877922407960487,7.589927843446167,2.9783138772297795,NA,1.181510755061885,NA,NA,737.401337861943,2.924250694194223,83.95854711365173,2.6593817238407853,NA,51.646837135969285,4.233675515587969,0.4834488914161382,510.1277396677589,NA,1.6930169291865258e-07,1.3176958061538487e-07,0.0890656692196096,NA,NA,824.1511101409832,7.784624785952633
123,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3805630548896431e-06,NA,NA,0.0,7.1189160344374764,NA,NA,NA,0.610363732945407,NA,0.0,17.42907029120899,NA,NA,NA,NA,446399.9999999979,NA,NA,NA,NA,168.01102751804058,NA,NA,NA,0.0,3506.8361398471025,NA,NA
123,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.58036464916466,NA,NA,NA,NA,NA,NA,NA,NA,NA,7440.929476695143,NA
123,1,MS,roots,16.765274221767093,0.5145185319213725,0.16390806969244445,0.2902899074556997,14.753242790232724,1.0622113975244318,0.009600563010163633,NA,2.8625481087231783,1.06796707702177,NA,NA,3.9340218821435737,7.589927843446167,2.99045337306931,NA,1.192900729790362,NA,NA,739.243802748807,2.9355884125995297,83.82637110883546,2.690093393001939,NA,53.48930202283312,4.526777046133022,0.4834488914161382,511.1960619388464,NA,1.6930169291865258e-07,1.3176958061538487e-07,0.0890656692196096,NA,NA,844.241380231558,7.864537067888522
124,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3797975284708227e-06,NA,NA,0.0,7.1359116204676605,NA,NA,NA,0.6152535862459775,NA,0.0,17.470680174248407,NA,NA,NA,NA,449999.9999999977,NA,NA,NA,NA,168.6238325115775,NA,NA,NA,0.0,3517.1585793803824,NA,NA
124,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.2355798891957,NA,NA,NA,NA,NA,NA,NA,NA,NA,7389.623868663691,NA
124,1,MS,roots,16.739167679919124,0.35557477594359754,0.11219786073033405,0.21369941571091963,14.647042515891956,1.0961640198768716,0.009595360587676842,NA,2.8509571824789277,1.0449656947675723,NA,NA,3.8945522877360093,7.596398519528459,2.9800010716804275,NA,1.1840698246425478,NA,NA,739.4980318577352,2.947461931397315,83.69583839959562,2.63215540243721,NA,54.11513273796088,4.878455825444495,0.4831801500247106,512.2637377939633,NA,1.6920711199564837e-07,1.3188191874181354e-07,0.06083989579139028,NA,NA,826.3747618933506,7.790475164982509
125,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.379035085147371e-06,NA,NA,0.0,7.152949830327064,NA,NA,NA,0.6200324119386416,NA,0.0,17.51239441218005,NA,NA,NA,NA,453599.9999999973,NA,NA,NA,NA,169.2414848620344,NA,NA,NA,0.0,3527.5056130014964,NA,NA
125,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.87853101539093,NA,NA,NA,NA,NA,NA,NA,NA,NA,7340.092625431763,NA
125,1,MS,roots,16.7132182939289,0.36855306702815116,0.11243703568425156,0.22918023610373378,14.567335971018707,1.1076516486331918,0.009595360587676842,NA,2.8624452896845183,1.056741169959488,NA,NA,3.9510671695188306,7.596398519528459,2.9920091691694513,NA,1.1950667007028373,NA,NA,741.4732055547129,2.9586865182851216,83.56609146964449,2.661816549016342,NA,56.09030643493851,5.231861089453951,0.4831801500247106,513.3557430700259,NA,1.6920711199564837e-07,1.3188191874181354e-07,0.06083989579139028,NA,NA,846.3396743707973,7.870253629162837
126,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.378395001122069e-06,NA,NA,0.0,7.1706522263330825,NA,NA,NA,0.6243256671937801,NA,0.0,17.55573476102237,NA,NA,NA,NA,457199.9999999971,NA,NA,NA,NA,169.86373385388245,NA,NA,NA,0.0,3537.8777383864112,NA,NA
126,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.5442500706639,NA,NA,NA,NA,NA,NA,NA,NA,NA,7298.25834883508,NA
126,1,MS,roots,16.69147331481667,0.9267190093073445,0.2829529218871905,0.5738483943325504,14.475827880946152,1.1312577151520706,0.009590184735825937,NA,2.850821610038126,1.034856775048705,NA,NA,3.91194484429311,7.601782732015898,2.9815093253564884,NA,1.1863481519703976,NA,NA,741.1525105176315,2.967951884547959,83.45736657408334,2.6066921285861584,NA,56.139315101493246,5.214437522005681,0.48291275888815033,514.2265265256375,NA,1.691130525086487e-07,1.319753946530538e-07,0.1528471010404678,NA,NA,828.3239684272077,7.7976232293799415
127,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.377913047494975e-06,NA,NA,0.0,7.1892132961571535,NA,NA,NA,0.6278440244543736,NA,0.0,17.60117738024682,NA,NA,NA,NA,460799.9999999966,NA,NA,NA,NA,170.48986984287748,NA,NA,NA,0.0,3548.2761033767483,NA,NA
127,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.25381722001856,NA,NA,NA,NA,NA,NA,NA,NA,NA,7268.003270973629,NA
127,1,MS,roots,16.675124368850582,0.9497146757304583,0.2834462912640807,0.574031479378707,14.410219492956326,1.1310751827526209,0.009590184735825937,NA,2.8621926923680534,1.047329195088457,NA,NA,3.965182525416629,7.601782732015898,2.993401682242902,NA,1.1969249381032445,NA,NA,742.5455551733799,2.974055929850965,83.3756218442529,2.6381088037492617,NA,57.53235975724159,5.216101176629141,0.48291275888815033,515.1231549091872,NA,1.691130525086487e-07,1.319753946530538e-07,0.1528471010404678,NA,NA,848.1834530669573,7.87470441287314
128,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3777536844463013e-06,NA,NA,0.0,7.2095043629759035,NA,NA,NA,0.6301239358636805,NA,0.0,17.650855509354795,NA,NA,NA,NA,464399.9999999968,NA,NA,NA,NA,171.11899968369738,NA,NA,NA,0.0,3558.7024550296665,NA,NA
128,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.1018223455668,NA,NA,NA,NA,NA,NA,NA,NA,NA,7257.887802918673,NA
128,1,MS,roots,16.669722948795926,2.398777231742731,0.7348286786153682,1.256893128742555,14.351441484978082,1.1265367666869428,0.00958503296514791,NA,2.8505545923652607,1.0278703033159566,NA,NA,3.9227470334663748,7.606197942501856,2.9828741277794797,NA,1.188211679512251,NA,NA,740.7409421040343,2.975490742838325,83.34861474397962,2.589093963012485,NA,56.095730307754984,4.408892395838856,0.4826465934785649,515.5220438881411,NA,1.690194656108526e-07,1.3205204761287946e-07,0.3959463611946883,NA,NA,830.0663684423791,7.801171929147592
129,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.377967004089196e-06,NA,NA,0.0,7.2318089995493455,NA,NA,NA,0.6309404672433174,NA,0.0,17.705463412689774,NA,NA,NA,NA,467999.9999999963,NA,NA,NA,NA,171.74962298685406,NA,NA,NA,0.0,3569.1596872114656,NA,NA
129,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.1689636406385,NA,NA,NA,NA,NA,NA,NA,NA,NA,7272.804395465176,NA
129,1,MS,roots,16.67695367315068,2.39634891045293,0.7354414618336041,1.0880349077108014,14.31768073880911,1.0996209592079849,0.00958503296514791,NA,2.8618498803473167,1.0424580566662816,NA,NA,3.9679318457847055,7.606197942501856,2.994693730314977,NA,1.1983309685797,NA,NA,740.6841554819292,2.971445789775673,83.3847683657534,2.6258389336682155,NA,56.03894368564989,3.816576542042615,0.4826465934785649,515.9519444436291,NA,1.690194656108526e-07,1.3205204761287946e-07,0.3959463611946883,NA,NA,849.8918285542777,7.872239782798304
130,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3784097925734004e-06,NA,NA,0.0,7.255395712864377,NA,NA,NA,0.630845518069283,NA,0.0,17.763210193564507,NA,NA,NA,NA,471599.99999999633,NA,NA,NA,NA,172.3805751708417,NA,NA,NA,0.0,3579.6503190506537,NA,NA
130,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.31890368863094,NA,NA,NA,NA,NA,NA,NA,NA,NA,7301.845002376585,NA
130,1,MS,roots,16.691975400006815,1.2771992148350784,0.39461219694244665,0.580044792530742,14.237491150872613,1.1186364957570931,0.009579903918155556,NA,2.8502649620707023,1.0215667562761608,NA,NA,3.9179147548585487,7.610094431927902,2.984209598370732,NA,1.189967990328711,NA,NA,740.021339515451,2.964007562279479,83.45987700003407,2.5732160107711857,NA,55.742488218625574,3.7973488753782747,0.4823815858669899,516.6774020096152,NA,1.6892630771749772e-07,1.3211969499874832e-07,0.21215268700418166,NA,NA,831.7735436038477,7.789746473205412
131,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3789366527481995e-06,NA,NA,0.0,7.279509910576469,NA,NA,NA,0.630188708433539,NA,0.0,17.82224840175618,NA,NA,NA,NA,475199.99999999657,NA,NA,NA,NA,173.0111210176183,NA,NA,NA,0.0,3590.1754777326896,NA,NA
131,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.45314004891026,NA,NA,NA,NA,NA,NA,NA,NA,NA,7337.545482306867,NA
131,1,MS,roots,16.70987197060265,1.3010779951902418,0.3951867715511589,0.5795553726780597,14.182516114815744,1.114157989397308,0.009579903918155556,NA,2.861541124321145,1.0344870373191708,NA,NA,3.9691074577321803,7.610094431927902,2.9960156697600073,NA,1.1999779394898202,NA,NA,741.0635125900678,2.9542772600471188,83.54935985301324,2.6057607992926215,NA,56.78466129324239,3.7941448160519893,0.4823815858669899,517.4297095114875,NA,1.6892630771749772e-07,1.3211969499874832e-07,0.21215268700418166,NA,NA,851.6426118502227,7.865135619372496
132,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.379506444311093e-06,NA,NA,0.0,7.303939219397585,NA,NA,NA,0.6294529201046061,NA,0.0,17.882058088869947,NA,NA,NA,NA,478799.9999999969,NA,NA,NA,NA,173.64092547418224,NA,NA,NA,0.0,3600.7358852897582,NA,NA
132,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.6199095333756,NA,NA,NA,NA,NA,NA,NA,NA,NA,7375.51317186909,NA
132,1,MS,roots,16.72925465537724,1.8385073204209719,0.5677675456879987,0.7789313783574839,14.115778275231676,1.1220574476098404,0.009574797896113239,NA,2.850020661420129,1.0147365192954554,NA,NA,3.925113499185573,7.6141343325734425,2.9855867602538795,NA,1.1917818923204087,NA,NA,739.8220198549445,2.9443697536568725,83.64627327688619,2.5560113836157563,NA,55.907884418284674,3.55302410172187,0.48211775106217675,517.9639259773444,NA,1.6883355505344647e-07,1.321898321627334e-07,0.30448685560093147,NA,NA,833.5555703223685,7.789870679901158
