t,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
2291,4.2,0,5.5645,0.75,360,2.2
2292,5,0,5.5015,0.75,360,2.2
2293,4.8,0,5.5425,0.75,360,2.2
2294,5.3,0,5.613,0.75,360,2.2
2295,5.3,0,5.6795,0.75,360,2.2
2296,5.6,0,5.7865,0.75,360,2.2
2297,5.9,0,5.924,0.75,360,2.2
2298,6.3,0,6.077,0.75,360,2.2
2299,7.1,22.44444444,6.2485,0.75,360,2.2
2300,7.7,67.33333333,6.528,0.75,360,2.2
2301,8.4,123.4444444,6.942,0.75,360,2.2
2302,9.2,246.8888889,7.525,0.75,360,2.2
2303,9.6,291.7777778,8.245,0.75,360,2.2
2304,8.9,224.4444444,8.63,0.75,360,2.2
2305,9.2,258.1111111,8.9,0.75,360,2.2
2306,10.4,493.7777778,9.345,0.75,360,2.2
2307,10.4,269.3333333,9.87,0.75,360,2.2
2308,10,202,9.935,0.75,360,2.2
2309,10.2,123.4444444,9.81,0.75,360,2.2
2310,9.9,44.88888889,9.575,0.75,360,2.2
2311,9.5,0,9.195,0.75,360,2.2
2312,9.6,0,8.84,0.75,360,2.2
2313,9.3,0,8.65,0.75,360,2.2
2314,8.9,0,8.465,0.75,360,2.2
2315,8.8,0,8.285,0.75,360,2.2
2316,8.6,0,8.155,0.75,360,2.2
2317,8.2,0,8.045,0.75,360,2.2
2318,8.2,0,7.96,0.75,360,2.2
2319,8.4,0,7.88,0.75,360,2.2
2320,8.1,0,7.805,0.75,360,2.2
2321,8,0,7.74,0.75,360,2.2
2322,7.8,0,7.675,0.75,360,2.2
2323,8.4,67.33333333,7.63,0.75,360,2.2
2324,10.5,437.6666667,7.98,0.75,360,2.2
2325,10.1,650.8888889,9.195,0.75,360,2.2
2326,11.5,909,11.055,0.75,360,2.2
2327,12.5,1212,12.79,0.75,360,2.2
2328,13.4,1458.888889,20.07,0.75,360,2.2
2329,14,1447.666667,19.315,0.75,360,2.2
2330,14.8,1335.444444,18.47,0.75,360,2.2
2331,14.8,1111,17.925,0.75,360,2.2
2332,15.2,819.2222222,17.1,0.75,360,2.2
2333,14.2,460.1111111,14.89,0.75,360,2.2
2334,12.2,112.2222222,12.05,0.75,360,2.2
2335,10.1,0,9.855,0.75,360,2.2
2336,9.5,0,8.89,0.75,360,2.2
2337,9.5,0,8.07,0.75,360,2.2
2338,9.2,0,7.061,0.75,360,2.2
2339,7.4,0,6.206,0.75,360,2.2
2340,6.2,0,5.7185,0.75,360,2.2
2341,6.5,0,5.1655,0.75,360,2.2
2342,6.3,0,4.8885,0.75,360,2.2
2343,9.3,0,5.058,0.75,360,2.2
2344,9.4,0,6.0815,0.75,360,2.2
2345,8.6,0,6.263,0.75,360,2.2
2346,8.8,11.22222222,6.144,0.75,360,2.2
2347,9.3,44.88888889,6.7615,0.75,360,2.2
2348,9.7,134.6666667,7.895,0.75,360,2.2
2349,9.9,202,8.78,0.75,360,2.2
2350,10.3,213.2222222,9.63,0.75,360,2.2
2351,11.8,583.5555556,12.205,0.75,360,2.2
2352,12.3,471.3333333,12.665,0.75,360,2.2
2353,12.5,437.6666667,13.175,0.75,360,2.2
2354,12.3,347.8888889,12.76,0.75,360,2.2
2355,12.2,134.6666667,11.81,0.75,360,2.2
2356,11.1,44.88888889,10.995,0.75,360,2.2
2357,10.3,33.66666667,10.555,0.75,360,2.2
2358,10,22.44444444,10.11,0.75,360,2.2
2359,9.8,0,9.725,0.75,360,2.2
2360,9.7,0,9.485,0.75,360,2.2
2361,9.5,0,9.34,0.75,360,2.2
2362,9.3,0,9.235,0.75,360,2.2
2363,9.3,0,9.18,0.75,360,2.2
2364,9.2,0,9.085,0.75,360,2.2
2365,8.7,0,8.86,0.75,360,2.2
2366,8.5,0,8.365,0.75,360,2.2
2367,8.5,0,7.965,0.75,360,2.2
2368,7.6,0,7.95,0.75,360,2.2
2369,7.4,0,7.13,0.75,360,2.2
2370,7.2,0,7.35,0.75,360,2.2
2371,7.7,78.55555556,7.655,0.75,360,2.2
2372,8,157.1111111,8.57,0.75,360,2.2
2373,8.3,202,8.89,0.75,360,2.2
2374,8.6,303,9.625,0.75,360,2.2
2375,7.6,202,9.265,0.75,360,2.2
2376,8.9,628.4444444,10.99,0.75,360,2.2
2377,9.2,785.5555556,13.445,0.75,360,2.2
2378,9.8,729.4444444,13.55,0.75,360,2.2
2379,9.2,415.2222222,11.495,0.75,360,2.2
2380,9.9,561.1111111,12.11,0.75,360,2.2
2381,9.2,404,10.16,0.75,360,2.2
2382,7.1,134.6666667,7.7415,0.75,360,2.2
2383,5.6,0,5.4665,0.75,360,2.2
2384,6.4,0,5.33,0.75,360,2.2
2385,5.4,0,4.2705,0.75,360,2.2
2386,4.6,0,3.3965,0.75,360,2.2
2387,3.1,0,3.04,0.75,360,2.2
2388,2.9,0,2.606,0.75,360,2.2
2389,2.8,0,1.985,0.75,360,2.2
2390,2.1,0,1.5105,0.75,360,2.2
2391,1.9,0,1.272,0.75,360,2.2
2392,0.8,0,0.962,0.75,360,2.2
2393,1,0,0.843,0.75,360,2.2
2394,1.1,11.22222222,0.9545,0.75,360,2.2
2395,2.4,134.6666667,1.81,0.75,360,2.2
2396,5.8,516.2222222,3.9965,0.75,360,2.2
2397,8.1,830.4444444,7.274,0.75,360,2.2
2398,8.8,1043.666667,12.42,0.75,360,2.2
2399,10,1357.888889,17.17,0.75,360,2.2
2400,10.8,1402.777778,20.15,0.75,360,2.2
2401,10.1,639.6666667,15.385,0.75,360,2.2
2402,11,751.8888889,15.19,0.75,360,2.2
2403,11.9,965.1111111,18.52,0.75,360,2.2
2404,10.3,505,15.335,0.75,360,2.2
2405,10.3,370.3333333,11.67,0.75,360,2.2
2406,9,157.1111111,10.29,0.75,360,2.2
2407,7.9,0,7.4115,0.75,360,2.2
2408,7.6,0,6.1435,0.75,360,2.2
2409,6.8,0,5.0315,0.75,360,2.2
2410,5.1,0,4.0005,0.75,360,2.2
2411,4.2,0,3.3355,0.75,360,2.2
2412,4.8,0,2.9115,0.75,360,2.2
2413,4.2,0,2.4775,0.75,360,2.2
2414,4.1,0,2.417,0.75,360,2.2
2415,1.7,0,2.1555,0.75,360,2.2
2416,1.7,0,1.001,0.75,360,2.2
2417,1.5,0,0.5625,0.75,360,2.2
2418,0.9,11.22222222,0.7235,0.75,360,2.2
2419,1.9,202,1.798,0.75,360,2.2
2420,5,516.2222222,4.041,0.75,360,2.2
2421,8.1,886.5555556,9.06,0.75,360,2.2
2422,10.1,1167.111111,14.505,0.75,360,2.2
2423,11.2,1391.555556,17.14,0.75,360,2.2
2424,12.1,1526.222222,15.9275,0.75,360,2.2
2425,13,1548.666667,17.43,0.75,360,2.2
2426,12.5,897.7777778,16.6125,0.75,360,2.2
2427,12.3,976.3333333,15.63,0.75,360,2.2
2428,13.2,684.5555556,14.9325,0.75,360,2.2
2429,12.3,460.1111111,13.8525,0.75,360,2.2
2430,10.7,134.6666667,12.0175,0.75,360,2.2
2431,10.2,11.22222222,9.915,0.75,360,2.2
2432,8.9,0,8.4975,0.75,360,2.2
2433,5.3,0,7.4895,0.75,360,2.2
2434,6.3,0,6.69875,0.75,360,2.2
2435,6.9,0,6.041,0.75,360,2.2
2436,5.4,0,5.355,0.75,360,2.2
2437,4.9,0,4.767,0.75,360,2.2
2438,5.5,0,4.358,0.75,360,2.2
2439,4.5,0,3.875,0.75,360,2.2
2440,4.3,0,3.43625,0.75,360,2.2
2441,4.1,0,3.11275,0.75,360,2.2
2442,4,11.22222222,2.846,0.75,360,2.2
2443,6.3,213.2222222,3.28075,0.75,360,2.2
2444,9.4,527.4444444,5.08575,0.75,360,2.2
2445,11.6,886.5555556,8.093,0.75,360,2.2
2446,12.9,1223.222222,11.1275,0.75,360,2.2
2447,13.7,1436.444444,13.86,0.75,360,2.2
2448,14.2,1526.222222,19.42436124,0.75,360,2.2
2449,15.4,1537.444444,21.1815408,0.75,360,2.2
2450,14.5,1245.666667,20.840618,0.75,360,2.2
2451,14.3,527.4444444,16.63052011,0.75,360,2.2
2452,13.5,246.8888889,14.96195463,0.75,360,2.2
2453,13.1,179.5555556,14.08780084,0.75,360,2.2
2454,12.6,44.88888889,12.69197135,0.75,360,2.2
2455,12.2,0,12.09401813,0.75,360,2.2
2456,11.8,0,11.7619056,0.75,360,2.2
2457,11.5,0,11.28476322,0.75,360,2.2
2458,11.2,0,11.12851467,0.75,360,2.2
2459,11.2,0,11.19869449,0.75,360,2.2
2460,10.9,0,11.02742667,0.75,360,2.2
2461,10.4,0,9.903389985,0.75,360,2.2
2462,9.6,0,8.52843203,0.75,360,2.2
2463,9.7,0,8.904468022,0.75,360,2.2
2464,9.7,0,8.964599489,0.75,360,2.2
2465,9.6,0,8.548475348,0.75,360,2.2
2466,9.9,0,8.463929311,0.75,360,2.2
2467,10.2,78.55555556,10.18855268,0.75,360,2.2
2468,10.4,145.8888889,10.63511819,0.75,360,2.2
2469,10.6,258.1111111,11.01657138,0.75,360,2.2
2470,11.2,303,11.51450369,0.75,360,2.2
2471,12.3,538.6666667,13.59357653,0.75,360,2.2
2472,12.6,583.5555556,15.11904133,0.75,360,2.2
2473,13.7,561.1111111,15.56462501,0.75,360,2.2
2474,14.3,639.6666667,17.08202744,0.75,360,2.2
2475,14.7,617.2222222,17.88650285,0.75,360,2.2
2476,14.5,460.1111111,16.832035,0.75,360,2.2
2477,14.4,269.3333333,15.58241087,0.75,360,2.2
2478,13.4,89.77777778,13.4067384,0.75,360,2.2
2479,12.7,0,11.7194318,0.75,360,2.2
2480,12.1,0,10.73492642,0.75,360,2.2
2481,11.3,0,9.419371326,0.75,360,2.2
2482,11.3,0,7.664831696,0.75,360,2.2
2483,10.2,0,7.068339745,0.75,360,2.2
2484,8.7,0,7.213962667,0.75,360,2.2
2485,8.1,0,6.888295307,0.75,360,2.2
2486,8.4,0,6.522132711,0.75,360,2.2
2487,8.4,0,7.624182785,0.75,360,2.2
2488,8.2,0,8.0094976,0.75,360,2.2
2489,7,0,7.336068889,0.75,360,2.2
2490,7.5,11.22222222,5.987285389,0.75,360,2.2
2491,9.7,224.4444444,7.678287198,0.75,360,2.2
2492,12.4,561.1111111,12.67629084,0.75,360,2.2
2493,14.8,875.3333333,20.58069,0.75,360,2.2
2494,16.3,1155.888889,23.26029014,0.75,360,2.2
2495,17.4,1369.111111,23.81483867,0.75,360,2.2
2496,17.9,1492.555556,25.63319224,0.75,360,2.2
2497,18,1425.222222,27.30495238,0.75,360,2.2
2498,18.3,1346.666667,28.95714905,0.75,360,2.2
2499,18.1,1144.666667,30.40105657,0.75,360,2.2
2500,17.8,852.8888889,27.57824,0.75,360,2.2
2501,16.3,505,24.77578871,0.75,360,2.2
2502,13.5,145.8888889,16.18089881,0.75,360,2.2
2503,11.2,11.22222222,12.17080029,0.75,360,2.2
2504,11.2,0,11.06342743,0.75,360,2.2
2505,10.4,0,10.38543781,0.75,360,2.2
2506,10.1,0,10.45350267,0.75,360,2.2
2507,10,0,10.27084714,0.75,360,2.2
2508,9.7,0,9.661959429,0.75,360,2.2
2509,8.8,0,9.355596286,0.75,360,2.2
2510,8.4,0,8.430242857,0.75,360,2.2
2511,8,0,8.042853333,0.75,360,2.2
2512,7.3,0,7.440873,0.75,360,2.2
2513,7,0,6.868553714,0.75,360,2.2
2514,7,11.22222222,6.202968571,0.75,360,2.2
2515,9.1,213.2222222,8.2102567,0.75,360,2.2
2516,11.7,538.6666667,13.02382976,0.75,360,2.2
2517,13.5,886.5555556,18.29618452,0.75,360,2.2
2518,15.6,1167.111111,23.71498676,0.75,360,2.2
2519,17.2,1324.222222,24.90688514,0.75,360,2.2
2520,18.5,1515,28.6474,0.75,360,2.2
2521,19.4,1492.555556,29.98496914,0.75,360,2.2
2522,20,1357.888889,31.89407619,0.75,360,2.2
2523,20.7,1144.666667,32.26864729,0.75,360,2.2
2524,20.5,830.4444444,29.32645571,0.75,360,2.2
2525,19.4,482.5555556,26.11560076,0.75,360,2.2
2526,16.2,123.4444444,18.19129448,0.75,360,2.2
2527,14.8,0,13.54526829,0.75,360,2.2
2528,13.5,0,12.23029167,0.75,360,2.2
2529,13.4,0,12.27863981,0.75,360,2.2
2530,14.3,0,10.771999,0.75,360,2.2
2531,13.5,0,11.20894048,0.75,360,2.2
2532,12.5,0,10.21544952,0.75,360,2.2
2533,11.3,0,10.69565086,0.75,360,2.2
2534,10.9,0,11.33180657,0.75,360,2.2
2535,10.3,0,10.19751214,0.75,360,2.2
2536,9.9,0,9.908696619,0.75,360,2.2
2537,9.7,0,9.343996857,0.75,360,2.2
2538,9.6,11.22222222,8.674803429,0.75,360,2.2
2539,9.7,78.55555556,9.831197571,0.75,360,2.2
2540,10.6,437.6666667,12.53549943,0.75,360,2.2
2541,13.5,864.1111111,17.16595833,0.75,360,2.2
2542,14.8,1268.111111,23.45453503,0.75,360,2.2
2543,15.4,1122.222222,20.85807903,0.75,360,2.2
2544,17.1,1369.111111,25.31236795,0.75,360,2.2
2545,17.1,1088.555556,23.95222203,0.75,360,2.2
2546,18.7,1223.222222,27.26380598,0.75,360,2.2
2547,16.3,864.1111111,25.6398143,0.75,360,2.2
2548,17.3,347.8888889,19.55781921,0.75,360,2.2
2549,16,168.3333333,17.48270707,0.75,360,2.2
2550,15.3,44.88888889,15.62321156,0.75,360,2.2
2551,14.6,0,13.9694233,0.75,360,2.2
2552,14.2,0,14.17654311,0.75,360,2.2
2553,12.7,0,13.41305503,0.75,360,2.2
2554,12.3,0,12.7135791,0.75,360,2.2
2555,11.9,0,11.63315152,0.75,360,2.2
2556,11.8,0,11.25231927,0.75,360,2.2
2557,11.2,0,11.32478101,0.75,360,2.2
2558,11.1,0,11.1356713,0.75,360,2.2
2559,11,0,11.20964175,0.75,360,2.2
2560,10.8,0,11.08948062,0.75,360,2.2
2561,10.7,0,10.98823927,0.75,360,2.2
2562,10.6,0,10.91795717,0.75,360,2.2
2563,10.7,33.66666667,10.9058146,0.75,360,2.2
2564,11.1,157.1111111,11.50187448,0.75,360,2.2
2565,11.1,168.3333333,11.79071079,0.75,360,2.2
2566,11.5,258.1111111,12.47115758,0.75,360,2.2
2567,12,303,13.31234667,0.75,360,2.2
2568,13,426.4444444,14.3589301,0.75,360,2.2
2569,13.5,415.2222222,15.75730303,0.75,360,2.2
2570,14.7,336.6666667,16.81004455,0.75,360,2.2
2571,15.7,426.4444444,18.93658642,0.75,360,2.2
2572,15,190.7777778,15.82316067,0.75,360,2.2
2573,14.4,235.6666667,16.45632655,0.75,360,2.2
2574,13.6,112.2222222,14.17180582,0.75,360,2.2
2575,12,0,11.11430963,0.75,360,2.2
2576,12.5,0,11.71121872,0.75,360,2.2
2577,11,0,11.02401751,0.75,360,2.2
2578,11.1,0,10.50642077,0.75,360,2.2
2579,11.2,0,10.83980178,0.75,360,2.2
2580,10.2,0,10.64752242,0.75,360,2.2
2581,10.4,0,10.700312,0.75,360,2.2
2582,10.3,0,10.65075636,0.75,360,2.2
2583,10.1,0,10.68542583,0.75,360,2.2
2584,10.2,0,10.62180377,0.75,360,2.2
2585,10,0,10.47655515,0.75,360,2.2
2586,9.8,11.22222222,10.40853748,0.75,360,2.2
2587,10.3,56.11111111,10.93374747,0.75,360,2.2
2588,10.9,157.1111111,12.510376,0.75,360,2.2
2589,11.2,258.1111111,13.22342311,0.75,360,2.2
2590,11.5,258.1111111,13.88610465,0.75,360,2.2
2591,12,336.6666667,14.69840296,0.75,360,2.2
2592,12.6,448.8888889,16.7042713,0.75,360,2.2
2593,12.5,303,14.74650141,0.75,360,2.2
2594,12.8,415.2222222,15.99890462,0.75,360,2.2
2595,14.2,527.4444444,18.56538844,0.75,360,2.2
2596,13.5,213.2222222,16.29241751,0.75,360,2.2
2597,13.6,112.2222222,14.97212048,0.75,360,2.2
2598,12.6,168.3333333,14.699137,0.75,360,2.2
2599,12.1,11.22222222,9.845007111,0.75,360,2.2
2600,11,0,9.054338047,0.75,360,2.2
2601,11,0,9.451367677,0.75,360,2.2
2602,10.9,0,10.38665333,0.75,360,2.2
2603,11.3,0,10.39408447,0.75,360,2.2
2604,11.3,0,10.68825667,0.75,360,2.2
2605,11.6,0,10.83226885,0.75,360,2.2
2606,11.6,0,11.61227486,0.75,360,2.2
2607,11.5,0,11.37121697,0.75,360,2.2
2608,11.3,0,11.42626764,0.75,360,2.2
2609,11.6,0,11.52445961,0.75,360,2.2
2610,11.6,11.22222222,11.49346599,0.75,360,2.2
2611,11.6,123.4444444,12.09267591,0.75,360,2.2
2612,14.3,561.1111111,16.409729,0.75,360,2.2
2613,15.3,920.2222222,21.24882133,0.75,360,2.2
2614,17.1,976.3333333,22.12469007,0.75,360,2.2
2615,17.1,1077.333333,23.93646745,0.75,360,2.2
2616,17.4,1111,24.54652633,0.75,360,2.2
2617,18,1223.222222,25.85930869,0.75,360,2.2
2618,18.7,1268.111111,26.31930796,0.75,360,2.2
2619,18.9,1054.888889,28.3622789,0.75,360,2.2
2620,18.7,875.3333333,25.33259774,0.75,360,2.2
2621,18,505,21.62050936,0.75,360,2.2
2622,17.4,134.6666667,17.81331429,0.75,360,2.2
2623,17,11.22222222,16.64239327,0.75,360,2.2
2624,16.8,0,16.412121,0.75,360,2.2
2625,16.5,0,15.89945576,0.75,360,2.2
2626,16.4,0,15.61696593,0.75,360,2.2
2627,15.2,0,14.91358966,0.75,360,2.2
2628,14.5,0,12.59997818,0.75,360,2.2
2629,14,0,12.20646707,0.75,360,2.2
2630,13.2,0,11.74113568,0.75,360,2.2
2631,13.1,0,11.55598548,0.75,360,2.2
2632,12.4,0,11.51609665,0.75,360,2.2
2633,12,0,11.11948148,0.75,360,2.2
2634,11.4,11.22222222,10.51080544,0.75,360,2.2
2635,14.1,325.4444444,13.68825562,0.75,360,2.2
2636,14.7,392.7777778,16.63798144,0.75,360,2.2
2637,16.7,796.7777778,19.87436388,0.75,360,2.2
2638,17.5,1122.222222,22.51906222,0.75,360,2.2
2639,17.3,1290.555556,24.15564075,0.75,360,2.2
2640,14.5,796.7777778,20.00468,0.75,360,2.2
2641,14.8,1043.666667,21.11582449,0.75,360,2.2
2642,15.8,864.1111111,23.42660381,0.75,360,2.2
2643,16.6,875.3333333,23.48094122,0.75,360,2.2
2644,15.7,538.6666667,19.699335,0.75,360,2.2
2645,15.3,269.3333333,17.28803514,0.75,360,2.2
2646,14.1,179.5555556,15.31365827,0.75,360,2.2
2647,13.9,11.22222222,13.19616551,0.75,360,2.2
2648,12.6,0,12.32607293,0.75,360,2.2
2649,11.7,0,11.1283951,0.75,360,2.2
2650,11.3,0,10.91851058,0.75,360,2.2
2651,10.1,0,10.28455929,0.75,360,2.2
2652,9.8,0,9.582689524,0.75,360,2.2
2653,9.3,0,9.35273017,0.75,360,2.2
2654,9.5,0,9.027054082,0.75,360,2.2
2655,9.2,0,9.115592653,0.75,360,2.2
2656,9.2,0,9.035101769,0.75,360,2.2
2657,8.4,0,8.637566395,0.75,360,2.2
2658,8.3,11.22222222,8.360421395,0.75,360,2.2
2659,8.8,269.3333333,8.806100612,0.75,360,2.2
2660,9.2,437.6666667,10.4034468,0.75,360,2.2
2661,10,448.8888889,12.15632143,0.75,360,2.2
2662,10.9,426.4444444,12.94015786,0.75,360,2.2
2663,11.3,684.5555556,15.25669129,0.75,360,2.2
2664,12,1144.666667,17.57851259,0.75,360,2.2
2665,13.1,1010,17.50204895,0.75,360,2.2
2666,12.7,650.8888889,15.41377796,0.75,360,2.2
2667,11.6,437.6666667,13.68771619,0.75,360,2.2
2668,11.5,606,14.46275,0.75,360,2.2
2669,10.4,157.1111111,11.29388646,0.75,360,2.2
2670,9.7,44.88888889,10.09529735,0.75,360,2.2
2671,9.5,11.22222222,8.629541667,0.75,360,2.2
2672,9.4,0,8.618837143,0.75,360,2.2
2673,8.8,0,8.665283469,0.75,360,2.2
2674,8.8,0,8.293123878,0.75,360,2.2
2675,7.8,0,7.320561619,0.75,360,2.2
2676,7.2,0,6.05445968,0.75,360,2.2
2677,6.3,0,5.267809531,0.75,360,2.2
2678,6.6,0,5.274510476,0.75,360,2.2
2679,6.2,0,4.747401279,0.75,360,2.2
2680,4.4,0,4.04576719,0.75,360,2.2
2681,3.8,0,3.366538952,0.75,360,2.2
2682,4.1,44.88888889,2.937799122,0.75,360,2.2
2683,6.6,314.2222222,5.906648381,0.75,360,2.2
2684,9.1,673.3333333,10.54855194,0.75,360,2.2
2685,10.9,931.4444444,16.84386449,0.75,360,2.2
2686,13.3,1346.666667,18.33219214,0.75,360,2.2
2687,12.4,965.1111111,17.05929531,0.75,360,2.2
2688,13.2,920.2222222,19.82434415,0.75,360,2.2
2689,13.4,942.6666667,21.67426463,0.75,360,2.2
2690,13.9,617.2222222,18.86171705,0.75,360,2.2
2691,14.8,684.5555556,18.73743636,0.75,360,2.2
2692,14,516.2222222,16.63652083,0.75,360,2.2
2693,13.9,448.8888889,15.80183807,0.75,360,2.2
2694,11.9,145.8888889,12.30057765,0.75,360,2.2
2695,10,22.44444444,8.253039773,0.75,360,2.2
2696,9.6,0,6.32754553,0.75,360,2.2
2697,9,0,6.430928788,0.75,360,2.2
2698,9,0,5.752880303,0.75,360,2.2
2699,8.7,0,4.390267708,0.75,360,2.2
2700,6.4,0,3.431003636,0.75,360,2.2
2701,6.3,0,3.095201402,0.75,360,2.2
2702,5.1,0,3.765839394,0.75,360,2.2
2703,4.5,0,3.183715246,0.75,360,2.2
2704,4.2,0,1.447252121,0.75,360,2.2
2705,3.4,0,1.605458182,0.75,360,2.2
2706,3.3,44.88888889,1.905158352,0.75,360,2.2
2707,6.1,291.7777778,5.317753125,0.75,360,2.2
2708,9.1,594.7777778,10.4569858,0.75,360,2.2
2709,12,953.8888889,16.55870833,0.75,360,2.2
2710,12.9,1268.111111,21.94849053,0.75,360,2.2
2711,14.4,1481.333333,23.15192008,0.75,360,2.2
2712,15.8,1616,27.54355,0.75,360,2.2
2713,15.7,1604.777778,31.26814261,0.75,360,2.2
2714,16.8,1481.333333,29.55080492,0.75,360,2.2
2715,17.1,1245.666667,27.35078731,0.75,360,2.2
2716,17,953.8888889,22.0729697,0.75,360,2.2
2717,16.7,606,18.74582178,0.75,360,2.2
2718,15.8,235.6666667,15.5466697,0.75,360,2.2
2719,14,11.22222222,10.16983333,0.75,360,2.2
2720,12.4,0,7.703120455,0.75,360,2.2
2721,10.3,0,6.654359205,0.75,360,2.2
2722,8.5,0,7.837201705,0.75,360,2.2
2723,9,0,6.895833333,0.75,360,2.2
2724,8.5,0,5.660034091,0.75,360,2.2
2725,8,0,5.313551705,0.75,360,2.2
2726,7.7,0,6.239294489,0.75,360,2.2
2727,8.5,0,8.057826705,0.75,360,2.2
2728,8.5,0,8.835028409,0.75,360,2.2
2729,8.6,0,9.111153788,0.75,360,2.2
2730,8.9,11.22222222,9.147290909,0.75,360,2.2
2731,9.1,56.11111111,9.724746023,0.75,360,2.2
2732,9.5,89.77777778,10.41342045,0.75,360,2.2
2733,9.7,235.6666667,11.55796364,0.75,360,2.2
2734,10.4,437.6666667,14.54821389,0.75,360,2.2
2735,11,572.3333333,15.64090278,0.75,360,2.2
2736,11.8,886.5555556,19.928675,0.75,360,2.2
2737,13,1616,24.29866667,0.75,360,2.2
2738,14,1492.555556,27.81054167,0.75,360,2.2
2739,13,1066.111111,23.6845,0.75,360,2.2
2740,12.7,258.1111111,16.238475,0.75,360,2.2
2741,12.1,123.4444444,14.71867292,0.75,360,2.2
2742,11.4,44.88888889,13.7749,0.75,360,2.2
2743,11,11.22222222,12.83201389,0.75,360,2.2
2744,9.5,0,11.29192361,0.75,360,2.2
2745,9.8,0,10.22050556,0.75,360,2.2
2746,8.5,0,9.216354167,0.75,360,2.2
2747,6.6,0,7.039471111,0.75,360,2.2
2748,6,0,5.965548611,0.75,360,2.2
2749,5.8,0,5.39766,0.75,360,2.2
2750,5.1,0,5.179548194,0.75,360,2.2
2751,4.8,0,4.594700833,0.75,360,2.2
2752,4.5,0,4.078205556,0.75,360,2.2
2753,4.2,0,3.799128889,0.75,360,2.2
2754,4.3,44.88888889,3.903339167,0.75,360,2.2
2755,6.5,359.1111111,6.517305903,0.75,360,2.2
2756,8.8,718.2222222,11.393075,0.75,360,2.2
2757,9.9,841.6666667,14.49971319,0.75,360,2.2
2758,9.3,1066.111111,17.89089653,0.75,360,2.2
2759,10.6,1021.222222,17.794,0.75,360,2.2
2760,10.5,516.2222222,14.56663542,0.75,360,2.2
2761,11.1,482.5555556,14.39183819,0.75,360,2.2
2762,12.1,976.3333333,19.44947708,0.75,360,2.2
2763,12.2,796.7777778,17.49826667,0.75,360,2.2
2764,13.4,684.5555556,16.892375,0.75,360,2.2
2765,12.5,695.7777778,16.23792014,0.75,360,2.2
2766,11,258.1111111,12.68388889,0.75,360,2.2
2767,8.9,11.22222222,8.485227778,0.75,360,2.2
2768,8.6,0,5.425823611,0.75,360,2.2
2769,6.3,0,4.743441806,0.75,360,2.2
2770,5.7,0,4.778823611,0.75,360,2.2
2771,5.4,0,4.816590556,0.75,360,2.2
2772,6.1,0,5.28675125,0.75,360,2.2
2773,6.6,0,6.540718889,0.75,360,2.2
2774,7.2,0,7.105451528,0.75,360,2.2
2775,7.4,0,7.706422222,0.75,360,2.2
2776,7.4,0,8.041022222,0.75,360,2.2
2777,7.4,0,7.563022222,0.75,360,2.2
2778,8,11.22222222,8.047798611,0.75,360,2.2
2779,8.4,89.77777778,8.800663889,0.75,360,2.2
2780,9.2,190.7777778,9.701304167,0.75,360,2.2
2781,11.3,572.3333333,12.59659028,0.75,360,2.2
2782,11.9,976.3333333,14.465,0.75,360,2.2
2783,10.8,1234.444444,16.105,0.75,360,2.2
2784,12.2,1447.666667,18.675,0.75,360,2.2
2785,12.8,1032.444444,16.03,0.75,360,2.2
2786,11.4,987.5555556,16.3,0.75,360,2.2
2787,11,774.3333333,13.16,0.75,360,2.2
2788,9.9,572.3333333,13.455,0.75,360,2.2
2789,8.4,246.8888889,9.465,0.75,360,2.2
2790,7.9,280.5555556,8.83,0.75,360,2.2
2791,7.5,22.44444444,7.035,0.75,360,2.2
2792,7.1,0,7.075,0.75,360,2.2
2793,7,0,6.3455,0.75,360,2.2
2794,7.2,0,6.5925,0.75,360,2.2
2795,7.2,0,6.7975,0.75,360,2.2
2796,6.9,0,6.789,0.75,360,2.2
2797,6.4,0,6.388,0.75,360,2.2
2798,6.4,0,6.0825,0.75,360,2.2
2799,6.6,0,5.9545,0.75,360,2.2
2800,6.6,0,5.944,0.75,360,2.2
2801,6.8,0,6.318,0.75,360,2.2
2802,7,78.55555556,6.349,0.75,360,2.2
2803,7.1,280.5555556,6.964,0.75,360,2.2
2804,8.1,639.6666667,10.115,0.75,360,2.2
2805,8.2,864.1111111,13.045,0.75,360,2.2
2806,9.7,1054.888889,13.825,0.75,360,2.2
2807,8.7,527.4444444,10.08,0.75,360,2.2
2808,8.3,1133.444444,14.4,0.75,360,2.2
2809,10.7,1313,16.69,0.75,360,2.2
2810,11,1481.333333,16.465,0.75,360,2.2
2811,7.4,336.6666667,9.52,0.75,360,2.2
2812,7.4,347.8888889,7.51,0.75,360,2.2
2813,8.5,583.5555556,8.63,0.75,360,2.2
2814,7.2,190.7777778,7.49,0.75,360,2.2
2815,5.4,33.66666667,4.218,0.75,360,2.2
2816,3.5,0,4.39,0.75,360,2.2
2817,3.1,0,3.191,0.75,360,2.2
2818,3.4,0,3.4325,0.75,360,2.2
2819,3.5,0,3.437,0.75,360,2.2
2820,3.4,0,3.323,0.75,360,2.2
2821,3,0,3.2865,0.75,360,2.2
2822,3.3,0,3.504,0.75,360,2.2
2823,3.5,0,3.8025,0.75,360,2.2
2824,3.3,0,3.996,0.75,360,2.2
2825,3.4,0,3.8505,0.75,360,2.2
