YYYY,MM,DD,Date,plant,leaf,ph_em,Ln,Lgn,L,Lg
1998,12,10,10/12/1998,1,3,0.409457967,0.282258065,0.008064516,3.5,0.1
1998,12,14,14/12/1998,1,3,0.680949396,0.556451613,0.024193548,6.9,0.3
1998,12,17,17/12/1998,1,3,0.877852402,0.766129032,0.056451613,9.5,0.7
1998,12,21,21/12/1998,1,3,1.06493199,0.879032258,0.072580645,10.9,0.9
1998,12,23,23/12/1998,1,3,1.104138725,0.927419355,0.080645161,11.5,1
1998,12,28,28/12/1998,1,3,1.347724695,1.088709677,0.25,13.5,3.1
1998,12,31,31/12/1998,1,3,1.513418792,1.14516129,0.314516129,14.2,3.9
1999,1,4,04/01/1999,1,3,1.741878438,1.161290323,0.314516129,14.4,3.9
1999,1,6,06/01/1999,1,3,1.893228607,0.943548387,0.274193548,11.7,3.4
1999,1,8,08/01/1999,1,3,2.021193827,1,0.274193548,12.4,3.4
1999,1,11,11/01/1999,1,3,2.119080266,1.052419355,0.282258065,13.05,3.5
1999,1,14,14/01/1999,1,3,2.158895532,1.14516129,0.306451613,14.2,3.8
1999,1,18,18/01/1999,1,3,2.335630106,1.072580645,0.282258065,13.3,3.5
1999,1,20,20/01/1999,1,3,2.433255746,1.14516129,0.298387097,14.2,3.7
1999,1,22,22/01/1999,1,3,2.55113675,1.056451613,0.306451613,13.1,3.8
1999,1,25,25/01/1999,1,3,2.743519245,1.040322581,0.282258065,12.9,3.5
1999,1,27,27/01/1999,1,3,2.867833284,1.088709677,0.266129032,13.5,3.3
1999,1,29,29/01/1999,1,3,2.97102263,1.048387097,0.282258065,13,3.5
1999,2,1,01/02/1999,1,3,3.008490707,1,0.241935484,12.4,3
1999,2,3,03/02/1999,1,3,3.073255713,0.983870968,0.258064516,12.2,3.2
1999,2,5,05/02/1999,1,3,3.182965026,0.983870968,0.241935484,12.2,3
1999,2,8,08/02/1999,1,3,3.30893079,0.967741935,0.25,12,3.1
1999,2,11,11/02/1999,1,3,3.337531712,1.008064516,0.25,12.5,3.1
1999,2,15,15/02/1999,1,3,3.361438258,1.008064516,0.25,12.5,3.1
1999,2,18,18/02/1999,1,3,3.532087529,0.97983871,0.241935484,12.15,3
1999,2,22,22/02/1999,1,3,3.837656653,0.951612903,0.241935484,11.8,3
1999,2,24,24/02/1999,1,3,3.905985908,1.040322581,0.258064516,12.9,3.2
1999,2,26,26/02/1999,1,3,3.977966344,NA,0.241935484,NA,3
1999,3,1,01/03/1999,1,3,4.136010346,0.911290323,0.217741935,11.3,2.7
1999,3,3,03/03/1999,1,3,4.286751984,NA,0.258064516,NA,3.2
1999,3,5,05/03/1999,1,3,4.404024459,0.935483871,0.217741935,11.6,2.7
1998,11,20,20/11/1998,1,4,-1.053813142,0.007462687,NA,0.1,NA
1998,11,27,27/11/1998,1,4,-0.910808531,0.014925373,NA,0.2,NA
1998,12,7,07/12/1998,1,4,-0.643142149,0.007089552,NA,0.095,NA
1998,12,10,10/12/1998,1,4,-0.562294558,0.013432836,NA,0.18,NA
1998,12,17,17/12/1998,1,4,-0.093900123,0.201492537,0.007462687,2.7,0.1
1998,12,21,21/12/1998,1,4,0.093179465,0.194029851,0.007462687,2.6,0.1
1998,12,23,23/12/1998,1,4,0.1323862,0.26119403,0.007462687,3.5,0.1
1998,12,28,28/12/1998,1,4,0.37597217,0.395522388,0.014925373,5.3,0.2
1998,12,31,31/12/1998,1,4,0.541666267,0.507462687,0.014925373,6.8,0.2
1999,1,4,04/01/1999,1,4,0.770125913,0.690298507,0.03358209,9.25,0.45
1999,1,6,06/01/1999,1,4,0.921476082,0.634328358,0.03358209,8.5,0.45
1999,1,8,08/01/1999,1,4,1.049441302,0.701492537,0.037313433,9.4,0.5
1999,1,11,11/01/1999,1,4,1.147327741,0.820895522,0.074626866,11,1
1999,1,14,14/01/1999,1,4,1.187143006,0.914179104,0.100746269,12.25,1.35
1999,1,18,18/01/1999,1,4,1.363877581,1.02238806,0.194029851,13.7,2.6
1999,1,20,20/01/1999,1,4,1.461503221,1.059701493,0.268656716,14.2,3.6
1999,1,22,22/01/1999,1,4,1.579384225,1.02238806,0.28358209,13.7,3.8
1999,1,25,25/01/1999,1,4,1.77176672,1.149253731,0.320895522,15.4,4.3
1999,1,27,27/01/1999,1,4,1.896080759,1.074626866,0.291044776,14.4,3.9
1999,1,29,29/01/1999,1,4,1.999270105,1.111940299,0.313432836,14.9,4.2
1999,2,1,01/02/1999,1,4,2.036738182,1.074626866,0.26119403,14.4,3.5
1999,2,3,03/02/1999,1,4,2.101503188,1.014925373,0.268656716,13.6,3.6
1999,2,5,05/02/1999,1,4,2.211212501,1.037313433,0.276119403,13.9,3.7
1999,2,8,08/02/1999,1,4,2.337178265,1,0.253731343,13.4,3.4
1999,2,11,11/02/1999,1,4,2.365779187,1.014925373,0.26119403,13.6,3.5
1999,2,15,15/02/1999,1,4,2.389685733,1.02238806,0.246268657,13.7,3.3
1999,2,18,18/02/1999,1,4,2.560335004,1.026119403,0.264925373,13.75,3.55
1999,2,22,22/02/1999,1,4,2.865904128,0.97761194,0.253731343,13.1,3.4
1999,2,24,24/02/1999,1,4,2.934233382,NA,0.26119403,NA,3.5
1999,2,26,26/02/1999,1,4,3.006213819,0.992537313,0.26119403,13.3,3.5
1999,3,1,01/03/1999,1,4,3.164257821,0.97761194,0.246268657,13.1,3.3
1999,3,3,03/03/1999,1,4,3.314999459,1.007462687,0.268656716,13.5,3.6
1999,3,5,05/03/1999,1,4,3.432271934,0.962686567,0.23880597,12.9,3.2
1999,3,8,08/03/1999,1,4,3.552239328,NA,0.23880597,NA,3.2
1999,3,10,10/03/1999,1,4,3.662383305,1.052238806,0.276119403,14.1,3.7
1999,3,12,12/03/1999,1,4,3.804692453,NA,0.21641791,NA,2.9
1999,3,15,15/03/1999,1,4,4.086876627,NA,0.268656716,NA,3.6
1999,3,17,17/03/1999,1,4,4.246398488,NA,0.231343284,NA,3.1
1999,3,19,19/03/1999,1,4,4.388446838,NA,0.253731343,NA,3.4
1999,3,22,22/03/1999,1,4,4.599432972,NA,0.23880597,NA,3.2
1999,4,2,02/04/1999,1,4,5.705480186,NA,0.246268657,NA,3.3
1999,4,30,30/04/1999,1,4,8.56235589,NA,0.28358209,NA,3.8
1999,5,7,07/05/1999,1,4,9.571820658,NA,0.201492537,NA,2.7
1998,12,7,07/12/1998,1,5,-1.67171032,0.002179487,NA,0.034,NA
1998,12,10,10/12/1998,1,5,-1.590862729,0.002948718,NA,0.046,NA
1998,12,14,14/12/1998,1,5,-1.3193713,0.005961538,NA,0.093,NA
1998,12,17,17/12/1998,1,5,-1.122468294,0.014102564,NA,0.22,NA
1998,12,21,21/12/1998,1,5,-0.935388706,0.016025641,NA,0.25,NA
1998,12,23,23/12/1998,1,5,-0.896181971,0.015384615,NA,0.24,NA
1998,12,28,28/12/1998,1,5,-0.652596001,0.032051282,NA,0.5,NA
1999,1,4,04/01/1999,1,5,-0.258442258,0.121794872,0.006410256,1.9,0.1
1999,1,11,11/01/1999,1,5,0.11875957,0.25,0.006410256,3.9,0.1
1999,1,14,14/01/1999,1,5,0.158574836,0.262820513,0.006410256,4.1,0.1
1999,1,18,18/01/1999,1,5,0.33530941,0.403846154,0.032051282,6.3,0.5
1999,1,20,20/01/1999,1,5,0.43293505,0.448717949,0.012820513,7,0.2
1999,1,22,22/01/1999,1,5,0.550816054,0.525641026,0.019230769,8.2,0.3
1999,1,25,25/01/1999,1,5,0.743198549,0.679487179,0.019230769,10.6,0.3
1999,1,27,27/01/1999,1,5,0.867512588,0.711538462,0.044871795,11.1,0.7
1999,1,29,29/01/1999,1,5,0.970701934,0.724358974,0.032051282,11.3,0.5
1999,2,1,01/02/1999,1,5,1.008170011,0.814102564,0.076923077,12.7,1.2
1999,2,3,03/02/1999,1,5,1.072935017,0.814102564,0.070512821,12.7,1.1
1999,2,5,05/02/1999,1,5,1.18264433,0.916666667,0.16025641,14.3,2.5
1999,2,8,08/02/1999,1,5,1.308610094,0.967948718,0.237179487,15.1,3.7
1999,2,11,11/02/1999,1,5,1.337211016,0.891025641,0.16025641,13.9,2.5
1999,2,15,15/02/1999,1,5,1.361117562,0.967948718,0.256410256,15.1,4
1999,2,18,18/02/1999,1,5,1.531766833,0.987179487,0.230769231,15.4,3.6
1999,2,22,22/02/1999,1,5,1.837335957,1.025641026,0.288461538,16,4.5
1999,2,24,24/02/1999,1,5,1.905665212,1.038461538,0.301282051,16.2,4.7
1999,2,26,26/02/1999,1,5,1.977645648,0.987179487,0.269230769,15.4,4.2
1999,3,1,01/03/1999,1,5,2.13568965,1.019230769,0.282051282,15.9,4.4
1999,3,3,03/03/1999,1,5,2.286431288,1.032051282,0.301282051,16.1,4.7
1999,3,5,05/03/1999,1,5,2.403703763,0.948717949,0.230769231,14.8,3.6
1999,3,8,08/03/1999,1,5,2.523671157,0.967948718,0.256410256,15.1,4
1999,3,10,10/03/1999,1,5,2.633815134,1.051282051,0.288461538,16.4,4.5
1999,3,12,12/03/1999,1,5,2.776124282,0.891025641,0.224358974,13.9,3.5
1999,3,15,15/03/1999,1,5,3.058308457,1.006410256,0.269230769,15.7,4.2
1999,3,17,17/03/1999,1,5,3.217830317,0.967948718,0.262820513,15.1,4.1
1999,3,19,19/03/1999,1,5,3.359878667,NA,0.294871795,NA,4.6
1999,3,22,22/03/1999,1,5,3.570864801,NA,0.262820513,NA,4.1
1999,3,24,24/03/1999,1,5,3.704654525,NA,0.282051282,NA,4.4
1999,3,26,26/03/1999,1,5,3.876260059,NA,0.256410256,NA,4
1999,4,2,02/04/1999,1,5,4.676912015,NA,0.282051282,NA,4.4
1999,4,6,06/04/1999,1,5,5.284746811,NA,0.275641026,NA,4.3
1999,4,8,08/04/1999,1,5,5.508251283,NA,0.275641026,NA,4.3
1999,4,10,10/04/1999,1,5,5.724366458,NA,0.25,NA,3.9
1999,4,14,14/04/1999,1,5,6.076270814,NA,0.288461538,NA,4.5
1999,4,16,16/04/1999,1,5,6.141818216,NA,0.262820513,NA,4.1
1999,4,19,19/04/1999,1,5,6.366887479,NA,0.230769231,NA,3.6
1999,4,26,26/04/1999,1,5,7.053309612,NA,0.25,NA,3.9
1999,4,28,28/04/1999,1,5,7.295678522,NA,0.314102564,NA,4.9
1999,4,30,30/04/1999,1,5,7.533787719,NA,0.256410256,NA,4
1999,5,7,07/05/1999,1,5,8.543252487,NA,0.243589744,NA,3.8
1999,5,12,12/05/1999,1,5,9.214722162,NA,0.25,NA,3.9
1998,12,7,07/12/1998,1,6,-2.626815624,0.00055207,NA,0.011,NA
1998,12,10,10/12/1998,1,6,-2.545968032,0.001254705,NA,0.025,NA
1998,12,14,14/12/1998,1,6,-2.274476603,0.002107905,NA,0.042,NA
1998,12,17,17/12/1998,1,6,-2.077573598,0.002459222,NA,0.049,NA
1998,12,21,21/12/1998,1,6,-1.890494009,0.00250941,NA,0.05,NA
1998,12,23,23/12/1998,1,6,-1.851287274,0.003764115,NA,0.075,NA
1998,12,28,28/12/1998,1,6,-1.607701304,0.005119197,NA,0.102,NA
1998,12,31,31/12/1998,1,6,-1.442007208,0.005922208,NA,0.118,NA
1999,1,4,04/01/1999,1,6,-1.213547562,0.012045169,NA,0.24,NA
1999,1,6,06/01/1999,1,6,-1.062197393,0.008531995,NA,0.17,NA
1999,1,8,08/01/1999,1,6,-0.934232172,0.010037641,NA,0.2,NA
1999,1,11,11/01/1999,1,6,-0.836345734,0.017565872,NA,0.35,NA
1999,1,14,14/01/1999,1,6,-0.796530468,0.022584693,NA,0.45,NA
1999,1,18,18/01/1999,1,6,-0.619795894,0.037641154,NA,0.75,NA
1999,1,20,20/01/1999,1,6,-0.522170254,0.047678795,NA,0.95,NA
1999,1,22,22/01/1999,1,6,-0.404289249,0.080301129,NA,1.6,NA
1999,1,27,27/01/1999,1,6,-0.087592715,0.165621079,0.005018821,3.3,0.1
1999,1,29,29/01/1999,1,6,0.01559663,0.165621079,0.005018821,3.3,0.1
1999,2,1,01/02/1999,1,6,0.053064708,0.316185696,0.005018821,6.3,0.1
1999,2,3,03/02/1999,1,6,0.117829714,0.250941029,0.005018821,5,0.1
1999,2,8,08/02/1999,1,6,0.35350479,0.426599749,0.015056462,8.5,0.3
1999,2,11,11/02/1999,1,6,0.382105712,0.34629862,0.010037641,6.9,0.2
1999,2,15,15/02/1999,1,6,0.406012258,0.476787955,0.022584693,9.5,0.45
1999,2,18,18/02/1999,1,6,0.57666153,0.414052698,0.015056462,8.25,0.3
1999,2,22,22/02/1999,1,6,0.882230653,0.587202008,0.025094103,11.7,0.5
1999,2,24,24/02/1999,1,6,0.950559908,0.559598494,0.027603513,11.15,0.55
1999,2,26,26/02/1999,1,6,1.022540344,0.707653701,0.065244668,14.1,1.3
1999,3,1,01/03/1999,1,6,1.180584346,0.908406524,0.210790464,18.1,4.2
1999,3,3,03/03/1999,1,6,1.331325985,0.893350063,0.210790464,17.8,4.2
1999,3,5,05/03/1999,1,6,1.448598459,0.903387704,0.250941029,18,5
1999,3,8,08/03/1999,1,6,1.568565853,0.928481807,0.276035132,18.5,5.5
1999,3,10,10/03/1999,1,6,1.67870983,0.983688833,0.311166876,19.6,6.2
1999,3,12,12/03/1999,1,6,1.821018978,0.880803011,0.271016311,17.55,5.4
1999,3,15,15/03/1999,1,6,2.103203153,0.968632371,0.296110414,19.3,5.9
1999,3,17,17/03/1999,1,6,2.262725014,0.988707654,0.326223338,19.7,6.5
1999,3,19,19/03/1999,1,6,2.404773363,1.013801757,0.321204517,20.2,6.4
1999,3,22,22/03/1999,1,6,2.615759498,NA,0.321204517,NA,6.4
1999,3,24,24/03/1999,1,6,2.749549222,1.018820577,0.321204517,20.3,6.4
1999,3,26,26/03/1999,1,6,2.921154755,1.008782936,0.316185696,20.1,6.3
1999,3,29,29/03/1999,1,6,3.129185171,0.943538269,0.271016311,18.8,5.4
1999,3,31,31/03/1999,1,6,3.334259869,1.013801757,0.321204517,20.2,6.4
1999,4,2,02/04/1999,1,6,3.721806711,1.008782936,0.326223338,20.1,6.5
1999,4,6,06/04/1999,1,6,4.329641508,1.023839398,0.341279799,20.4,6.8
1999,4,8,08/04/1999,1,6,4.553145979,NA,0.306148055,NA,6.1
1999,4,10,10/04/1999,1,6,4.769261154,0.893350063,0.271016311,17.8,5.4
1999,4,12,12/04/1999,1,6,4.981812081,NA,0.281053952,NA,5.6
1999,4,14,14/04/1999,1,6,5.12116551,NA,0.316185696,NA,6.3
1999,4,16,16/04/1999,1,6,5.186712912,NA,0.306148055,NA,6.1
1999,4,19,19/04/1999,1,6,5.411782176,NA,0.250941029,NA,5
1999,4,21,21/04/1999,1,6,5.620855786,NA,0.321204517,NA,6.4
1999,4,23,23/04/1999,1,6,5.82071451,NA,0.361355082,NA,7.2
1999,4,26,26/04/1999,1,6,6.098204309,NA,0.301129235,NA,6
1999,4,28,28/04/1999,1,6,6.340573218,NA,0.311166876,NA,6.2
1999,4,30,30/04/1999,1,6,6.578682415,NA,0.336260979,NA,6.7
1999,5,3,03/05/1999,1,6,7.027082284,NA,0.331242158,NA,6.6
1999,5,5,05/05/1999,1,6,7.293705471,NA,0.286072773,NA,5.7
1999,5,7,07/05/1999,1,6,7.588147184,NA,0.296110414,NA,5.9
1999,5,10,10/05/1999,1,6,7.997861914,NA,0.265997491,NA,5.3
1999,5,12,12/05/1999,1,6,8.259616859,NA,0.291091593,NA,5.8
1999,5,17,17/05/1999,1,6,8.801469589,NA,0.306148055,NA,6.1
1999,5,19,19/05/1999,1,6,9.067223447,NA,0.301129235,NA,6
1999,5,21,21/05/1999,1,6,9.304984912,NA,0.331242158,NA,6.6
1999,5,27,27/05/1999,1,6,10.14866865,NA,0.296110414,NA,5.9
1998,12,10,10/12/1998,1,7,-3.478656702,0.000584226,NA,0.015,NA
1998,12,14,14/12/1998,1,7,-3.207165273,0.000701071,NA,0.018,NA
1998,12,17,17/12/1998,1,7,-3.010262268,0.001090555,NA,0.028,NA
1998,12,23,23/12/1998,1,7,-2.783975944,0.001596884,NA,0.041,NA
1998,12,28,28/12/1998,1,7,-2.540389974,0.001791626,NA,0.046,NA
1998,12,31,31/12/1998,1,7,-2.374695878,0.002259007,NA,0.058,NA
1999,1,4,04/01/1999,1,7,-2.146236232,0.002843233,NA,0.073,NA
1999,1,6,06/01/1999,1,7,-1.994886063,0.002297955,NA,0.059,NA
1999,1,8,08/01/1999,1,7,-1.866920843,0.002336904,NA,0.06,NA
1999,1,11,11/01/1999,1,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,1,7,-1.729219138,0.004284323,NA,0.11,NA
1999,1,18,18/01/1999,1,7,-1.552484564,0.005413827,NA,0.139,NA
1999,1,20,20/01/1999,1,7,-1.454858924,0.007789679,NA,0.2,NA
1999,1,22,22/01/1999,1,7,-1.336977919,0.008101266,NA,0.208,NA
1999,1,25,25/01/1999,1,7,-1.144595424,0.011684518,NA,0.3,NA
1999,1,27,27/01/1999,1,7,-1.020281385,0.011684518,NA,0.3,NA
1999,1,29,29/01/1999,1,7,-0.91709204,0.012229796,NA,0.314,NA
1999,2,1,01/02/1999,1,7,-0.879623963,0.027263875,NA,0.7,NA
1999,2,3,03/02/1999,1,7,-0.814858956,0.021421616,NA,0.55,NA
1999,2,5,05/02/1999,1,7,-0.705149644,0.023369036,NA,0.6,NA
1999,2,8,08/02/1999,1,7,-0.57918388,0.05842259,NA,1.5,NA
1999,2,11,11/02/1999,1,7,-0.550582958,0.035053554,NA,0.9,NA
1999,2,15,15/02/1999,1,7,-0.526676412,0.087633885,0.00194742,2.25,0.05
1999,2,22,22/02/1999,1,7,-0.050458017,0.144109056,0.003894839,3.7,0.1
1999,2,24,24/02/1999,1,7,0.017871238,0.120740019,0.003894839,3.1,0.1
1999,2,26,26/02/1999,1,7,0.089851674,0.259006816,0.007789679,6.65,0.2
1999,3,1,01/03/1999,1,7,0.247895676,0.403115871,0.013631938,10.35,0.35
1999,3,3,03/03/1999,1,7,0.398637315,0.385589094,0.015579357,9.9,0.4
1999,3,5,05/03/1999,1,7,0.515909789,0.484907498,0.025316456,12.45,0.65
1999,3,8,08/03/1999,1,7,0.635877183,0.451801363,0.019474197,11.6,0.5
1999,3,10,10/03/1999,1,7,0.74602116,0.502434275,0.027263875,12.9,0.7
1999,3,12,12/03/1999,1,7,0.888330308,0.541382668,0.035053554,13.9,0.9
1999,3,15,15/03/1999,1,7,1.170514483,0.701071081,0.089581305,18,2.3
1999,3,17,17/03/1999,1,7,1.330036344,0.872444012,0.253164557,22.4,6.5
1999,3,19,19/03/1999,1,7,1.472084693,0.917234664,0.276533593,23.55,7.1
1999,3,22,22/03/1999,1,7,1.683070827,1.032132425,0.377799416,26.5,9.7
1999,3,24,24/03/1999,1,7,1.816860552,0.954235638,0.323271665,24.5,8.3
1999,3,26,26/03/1999,1,7,1.988466085,0.99707887,0.35443038,25.6,9.1
1999,3,29,29/03/1999,1,7,2.196496501,0.965920156,0.331061344,24.8,8.5
1999,3,31,31/03/1999,1,7,2.401571198,1.012658228,0.370009737,26,9.5
1999,4,2,02/04/1999,1,7,2.789118041,0.981499513,0.35053554,25.2,9
1999,4,6,06/04/1999,1,7,3.396952838,1.004868549,0.35443038,25.8,9.1
1999,4,8,08/04/1999,1,7,3.620457309,1.004868549,0.35053554,25.8,9
1999,4,10,10/04/1999,1,7,3.836572484,0.950340798,0.346640701,24.4,8.9
1999,4,12,12/04/1999,1,7,4.049123411,0.93865628,0.319376826,24.1,8.2
1999,4,14,14/04/1999,1,7,4.18847684,1.026290166,0.346640701,26.35,8.9
1999,4,16,16/04/1999,1,7,4.254024242,1.00097371,0.35053554,25.7,9
1999,4,19,19/04/1999,1,7,4.479093506,NA,0.323271665,NA,8.3
1999,4,21,21/04/1999,1,7,4.688167116,1.012658228,0.370009737,26,9.5
1999,4,23,23/04/1999,1,7,4.88802584,NA,0.35053554,NA,9
1999,4,26,26/04/1999,1,7,5.165515639,0.977604674,0.35443038,25.1,9.1
1999,4,28,28/04/1999,1,7,5.407884548,1.00097371,0.35053554,25.7,9
1999,4,30,30/04/1999,1,7,5.645993745,1.036027264,0.397273612,26.6,10.2
1999,5,3,03/05/1999,1,7,6.094393614,1.094449854,0.447906524,28.1,11.5
1999,5,5,05/05/1999,1,7,6.361016801,NA,0.342745862,NA,8.8
1999,5,7,07/05/1999,1,7,6.655458513,0.969814995,0.366114898,24.9,9.4
1999,5,10,10/05/1999,1,7,7.065173244,NA,0.342745862,NA,8.8
1999,5,12,12/05/1999,1,7,7.326928189,NA,0.323271665,NA,8.3
1999,5,17,17/05/1999,1,7,7.868780919,NA,0.331061344,NA,8.5
1999,5,19,19/05/1999,1,7,8.134534776,NA,0.35053554,NA,9
1999,5,21,21/05/1999,1,7,8.372296242,NA,0.35443038,NA,9.1
1999,5,25,25/05/1999,1,7,8.894936802,NA,0.35053554,NA,9
1999,5,27,27/05/1999,1,7,9.215979981,NA,0.338851022,NA,8.7
1999,5,31,31/05/1999,1,7,10.10034831,NA,0.342745862,NA,8.8
1999,6,2,02/06/1999,1,7,10.51675688,NA,0.331061344,NA,8.5
1998,12,14,14/12/1998,1,8,-4.187707586,0.000283019,NA,0.009,NA
1998,12,17,17/12/1998,1,8,-3.990804581,0.000503145,NA,0.016,NA
1998,12,23,23/12/1998,1,8,-3.764518257,0.000377358,NA,0.012,NA
1998,12,28,28/12/1998,1,8,-3.520932287,0.000566038,NA,0.018,NA
1998,12,31,31/12/1998,1,8,-3.355238191,0.00081761,NA,0.026,NA
1999,1,4,04/01/1999,1,8,-3.126778545,0.001037736,NA,0.033,NA
1999,1,6,06/01/1999,1,8,-2.975428376,0.000880503,NA,0.028,NA
1999,1,8,08/01/1999,1,8,-2.847463155,0.001226415,NA,0.039,NA
1999,1,11,11/01/1999,1,8,-2.749576716,0.001257862,NA,0.04,NA
1999,1,14,14/01/1999,1,8,-2.709761451,0.001572327,NA,0.05,NA
1999,1,18,18/01/1999,1,8,-2.533026877,0.002201258,NA,0.07,NA
1999,1,20,20/01/1999,1,8,-2.435401236,0.002075472,NA,0.066,NA
1999,1,22,22/01/1999,1,8,-2.317520232,0.00245283,NA,0.078,NA
1999,1,25,25/01/1999,1,8,-2.125137737,0.002641509,NA,0.084,NA
1999,1,27,27/01/1999,1,8,-2.000823698,0.003301887,NA,0.105,NA
1999,1,29,29/01/1999,1,8,-1.897634353,0.002767296,NA,0.088,NA
1999,2,1,01/02/1999,1,8,-1.860166275,0.004308176,NA,0.137,NA
1999,2,3,03/02/1999,1,8,-1.795401269,0.003647799,NA,0.116,NA
1999,2,5,05/02/1999,1,8,-1.685691956,0.004496855,NA,0.143,NA
1999,2,8,08/02/1999,1,8,-1.559726193,0.008113208,NA,0.258,NA
1999,2,11,11/02/1999,1,8,-1.53112527,0.005503145,NA,0.175,NA
1999,2,15,15/02/1999,1,8,-1.507218724,0.011257862,NA,0.358,NA
1999,2,18,18/02/1999,1,8,-1.336569453,0.007358491,NA,0.234,NA
1999,2,22,22/02/1999,1,8,-1.03100033,0.011006289,NA,0.35,NA
1999,2,24,24/02/1999,1,8,-0.962671075,0.012578616,NA,0.4,NA
1999,2,26,26/02/1999,1,8,-0.890690638,0.025157233,NA,0.8,NA
1999,3,1,01/03/1999,1,8,-0.732646637,0.048742138,NA,1.55,NA
1999,3,3,03/03/1999,1,8,-0.581904998,0.047169811,NA,1.5,NA
1999,3,8,08/03/1999,1,8,-0.344665129,0.075471698,0.003144654,2.4,0.1
1999,3,12,12/03/1999,1,8,-0.092212005,0.169811321,0.006289308,5.4,0.2
1999,3,15,15/03/1999,1,8,0.18997217,0.257861635,0.009433962,8.2,0.3
1999,3,17,17/03/1999,1,8,0.349494031,0.399371069,0.022012579,12.7,0.7
1999,3,19,19/03/1999,1,8,0.49154238,0.45754717,0.02672956,14.55,0.85
1999,3,22,22/03/1999,1,8,0.702528515,0.679245283,0.072327044,21.6,2.3
1999,3,24,24/03/1999,1,8,0.836318239,0.650943396,0.072327044,20.7,2.3
1999,3,26,26/03/1999,1,8,1.007923772,0.823899371,0.226415094,26.2,7.2
1999,3,29,29/03/1999,1,8,1.215954188,0.893081761,0.311320755,28.4,9.9
1999,3,31,31/03/1999,1,8,1.421028886,0.911949686,0.283018868,29,9
1999,4,2,02/04/1999,1,8,1.808575728,0.93081761,0.352201258,29.6,11.2
1999,4,6,06/04/1999,1,8,2.416410525,1.025157233,0.380503145,32.6,12.1
1999,4,8,08/04/1999,1,8,2.639914996,0.987421384,0.364779874,31.4,11.6
1999,4,10,10/04/1999,1,8,2.856030171,1.018867925,0.389937107,32.4,12.4
1999,4,12,12/04/1999,1,8,3.068581098,0.971698113,0.371069182,30.9,11.8
1999,4,14,14/04/1999,1,8,3.207934527,0.993710692,0.386792453,31.6,12.3
1999,4,16,16/04/1999,1,8,3.27348193,0.987421384,0.374213836,31.4,11.9
1999,4,19,19/04/1999,1,8,3.498551193,1.012578616,0.389937107,32.2,12.4
1999,4,21,21/04/1999,1,8,3.707624804,0.987421384,0.367924528,31.4,11.7
1999,4,23,23/04/1999,1,8,3.907483528,1.039308176,0.374213836,33.05,11.9
1999,4,26,26/04/1999,1,8,4.184973326,0.990566038,0.380503145,31.5,12.1
1999,4,28,28/04/1999,1,8,4.427342235,0.993710692,0.389937107,31.6,12.4
1999,4,30,30/04/1999,1,8,4.665451433,1.050314465,0.396226415,33.4,12.6
1999,5,3,03/05/1999,1,8,5.113851301,1.119496855,0.396226415,35.6,12.6
1999,5,5,05/05/1999,1,8,5.380474488,1.003144654,0.380503145,31.9,12.1
1999,5,7,07/05/1999,1,8,5.674916201,1.025157233,0.380503145,32.6,12.1
1999,5,10,10/05/1999,1,8,6.084630931,NA,0.371069182,NA,11.8
1999,5,12,12/05/1999,1,8,6.346385876,NA,0.380503145,NA,12.1
1999,5,17,17/05/1999,1,8,6.888238606,0.974842767,0.377358491,31,12
1999,5,19,19/05/1999,1,8,7.153992464,NA,0.358490566,NA,11.4
1999,5,21,21/05/1999,1,8,7.39175393,0.987421384,0.377358491,31.4,12
1999,5,25,25/05/1999,1,8,7.91439449,NA,0.377358491,NA,12
1999,5,27,27/05/1999,1,8,8.235437668,NA,0.364779874,NA,11.6
1999,5,31,31/05/1999,1,8,9.119806002,0.990566038,0.380503145,31.5,12.1
1999,6,2,02/06/1999,1,8,9.536214565,NA,0.380503145,NA,12.1
1999,6,4,04/06/1999,1,8,9.846130333,NA,0.36163522,NA,11.5
1998,12,14,14/12/1998,1,9,-5.160647866,0.000203175,NA,0.008,NA
1998,12,17,17/12/1998,1,9,-4.96374486,0.000177778,NA,0.007,NA
1998,12,23,23/12/1998,1,9,-4.737458536,0.000203175,NA,0.008,NA
1998,12,28,28/12/1998,1,9,-4.493872567,0.000203175,NA,0.008,NA
1998,12,31,31/12/1998,1,9,-4.32817847,0.000253968,NA,0.01,NA
1999,1,4,04/01/1999,1,9,-4.099718824,0.000355556,NA,0.014,NA
1999,1,6,06/01/1999,1,9,-3.948368655,0.000380952,NA,0.015,NA
1999,1,8,08/01/1999,1,9,-3.820403435,0.000406349,NA,0.016,NA
1999,1,11,11/01/1999,1,9,-3.722516996,0.000457143,NA,0.018,NA
1999,1,14,14/01/1999,1,9,-3.68270173,0.000584127,NA,0.023,NA
1999,1,18,18/01/1999,1,9,-3.505967156,0.000838095,NA,0.033,NA
1999,1,20,20/01/1999,1,9,-3.408341516,0.000812698,NA,0.032,NA
1999,1,22,22/01/1999,1,9,-3.290460511,0.000990476,NA,0.039,NA
1999,1,25,25/01/1999,1,9,-3.098078016,0.001092063,NA,0.043,NA
1999,1,27,27/01/1999,1,9,-2.973763978,0.001396825,NA,0.055,NA
