t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
670,1,MS,roots,0.30533,1.99619,0.00857,0.04196,0.00000,160.85360,0.53218,0.01524,NA,0.08815,0.07782,NA,NA,0.05685,7.90803,0.02869,NA,0.00000,NA,NA,1091.86778,0.84685,14.26337,0.19602,NA,3.36780,0.00000,1.55180,494.51396,NA,0.00000,0.00000,0.00236,NA,NA,12.63260,31.63213,0.22282
671,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,30.60931,0.00000,NA,NA,NA,4.45710,NA,377.14196,0.00000,NA,NA,NA,NA,2419200.00000,NA,NA,NA,NA,2912.20523,NA,NA,NA,37609.77553,7285.85416,NA,NA,NA
671,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.06714,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.94693,NA,NA
671,1,MS,roots,0.30533,1.93454,0.01063,0.04198,0.00000,159.52798,0.26233,0.01524,NA,0.20982,0.18768,NA,NA,0.13670,7.90803,0.06829,NA,0.00000,NA,NA,1092.67782,0.82865,13.93267,0.47274,NA,4.17784,0.00000,1.55180,494.73320,NA,0.00000,0.00000,0.00236,NA,NA,30.80929,31.63213,0.53420
672,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,30.01655,0.00000,NA,NA,NA,4.37875,NA,369.83847,0.00000,NA,NA,NA,NA,2422800.00000,NA,NA,NA,NA,2916.62286,NA,NA,NA,37653.67452,7285.85416,NA,NA,NA
672,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.53375,NA,NA,NA,NA,NA,NA,NA,NA,NA,982.37605,NA,NA
672,1,MS,roots,0.24265,1.44868,0.00689,0.03161,0.00000,130.71136,0.30461,0.01524,NA,0.09649,0.08545,NA,NA,0.06412,6.28461,0.03139,NA,0.00000,NA,NA,1092.33614,0.75918,12.74145,0.21524,NA,3.59352,0.00000,1.55248,494.78327,NA,0.00000,0.00000,0.00177,NA,NA,17.09018,25.13843,0.24606
673,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,29.41494,0.00000,NA,NA,NA,4.29935,NA,362.42589,0.00000,NA,NA,NA,NA,2426400.00000,NA,NA,NA,NA,2920.96057,NA,NA,NA,37696.69662,7285.85416,NA,NA,NA
673,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.99782,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.73623,NA,NA
673,1,MS,roots,0.24265,1.31144,0.00854,0.03162,0.00000,123.47212,0.17377,0.01524,NA,0.17678,0.15843,NA,NA,0.11941,6.28461,0.05751,NA,0.00000,NA,NA,1093.19903,0.72873,12.20656,0.39906,NA,4.45641,0.00000,1.55248,494.98794,NA,0.00000,0.00000,0.00177,NA,NA,33.63218,25.13843,0.45462
674,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,28.81930,0.00000,NA,NA,NA,4.22102,NA,355.08695,0.00000,NA,NA,NA,NA,2430000.00000,NA,NA,NA,NA,2925.22047,NA,NA,NA,37738.86337,7285.85416,NA,NA,NA
674,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.51194,NA,NA,NA,NA,NA,NA,NA,NA,NA,927.92460,NA,NA
674,1,MS,roots,0.24461,1.27948,0.00977,0.03792,0.00000,123.54702,0.29510,0.01525,NA,0.09824,0.08707,NA,NA,0.06586,6.33553,0.03195,NA,0.00000,NA,NA,1093.23949,0.71245,11.90908,0.21933,NA,4.25225,0.00000,1.55316,495.04441,NA,0.00000,0.00000,0.00213,NA,NA,18.43636,25.34211,0.25118
675,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,28.20145,0.00000,NA,NA,NA,4.13916,NA,347.47429,0.00000,NA,NA,NA,NA,2433600.00000,NA,NA,NA,NA,2929.39899,NA,NA,NA,37780.13717,7285.85416,NA,NA,NA
675,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.98127,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.45577,NA,NA
675,1,MS,roots,0.24461,1.07199,0.01159,0.03793,0.00000,110.18385,0.15996,0.01525,NA,0.15853,0.14207,NA,NA,0.10898,6.33553,0.05155,NA,0.00000,NA,NA,1094.03275,0.67051,11.18468,0.35786,NA,5.04551,0.00000,1.55316,495.22359,NA,0.00000,0.00000,0.00213,NA,NA,33.81219,25.34211,0.40958
676,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,27.61952,0.00000,NA,NA,NA,4.06272,NA,340.30425,0.00000,NA,NA,NA,NA,2437200.00000,NA,NA,NA,NA,2933.49928,NA,NA,NA,37820.55216,7285.85416,NA,NA,NA
676,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.57713,NA,NA,NA,NA,NA,NA,NA,NA,NA,875.09743,NA,NA
676,1,MS,roots,0.23532,1.16474,0.01200,0.04018,0.00000,119.62932,0.30431,0.01525,NA,0.09733,0.08628,NA,NA,0.06560,6.09484,0.03164,NA,0.00000,NA,NA,1094.15446,0.67287,11.19926,0.21734,NA,4.93190,0.00000,1.55382,495.28348,NA,0.00000,0.00000,0.00225,NA,NA,18.87669,24.37936,0.24922
677,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,27.09293,0.00000,NA,NA,NA,3.99402,NA,333.81605,0.00000,NA,NA,NA,NA,2440800.00000,NA,NA,NA,NA,2937.52751,NA,NA,NA,37860.16927,7285.85416,NA,NA,NA
677,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.32601,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.39950,NA,NA
677,1,MS,roots,0.23532,1.32263,0.01374,0.04019,0.00000,133.93483,0.21966,0.01525,NA,0.19371,0.17358,NA,NA,0.12947,6.09484,0.06296,NA,0.00000,NA,NA,1094.86933,0.68372,11.35489,0.43723,NA,5.64677,0.00000,1.55382,495.50781,NA,0.00000,0.00000,0.00225,NA,NA,34.00127,24.37936,0.49676
678,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,26.58305,0.00000,NA,NA,NA,3.92604,NA,327.53379,0.00000,NA,NA,NA,NA,2444400.00000,NA,NA,NA,NA,2941.48723,NA,NA,NA,37899.03292,7285.85416,NA,NA,NA
678,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.11893,NA,NA,NA,NA,NA,NA,NA,NA,NA,830.83023,NA,NA
678,1,MS,roots,0.27257,1.27940,0.01272,0.04679,0.00000,132.95905,0.40389,0.01525,NA,0.08185,0.07230,NA,NA,0.05422,7.05955,0.02659,NA,0.00000,NA,NA,1093.98678,0.66794,11.07262,0.18212,NA,4.49165,0.00000,1.55459,495.52689,NA,0.00000,0.00000,0.00262,NA,NA,14.22835,28.23821,0.20838
679,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,26.11913,0.00000,NA,NA,NA,3.86230,NA,321.81779,0.00000,NA,NA,NA,NA,2448000.00000,NA,NA,NA,NA,2945.38109,NA,NA,NA,37937.19137,7285.85416,NA,NA,NA
679,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.00484,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.35726,NA,NA
679,1,MS,roots,0.27257,1.33582,0.01447,0.04681,0.00000,139.48839,0.23618,0.01525,NA,0.17210,0.15363,NA,NA,0.11402,7.05955,0.05591,NA,0.00000,NA,NA,1094.60215,0.66538,11.01647,0.38697,NA,5.10702,0.00000,1.55459,495.70503,NA,0.00000,0.00000,0.00262,NA,NA,28.88511,28.23821,0.43974
680,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.68828,0.00000,NA,NA,NA,3.80079,NA,316.50919,0.00000,NA,NA,NA,NA,2451600.00000,NA,NA,NA,NA,2949.21229,NA,NA,NA,37974.70153,7285.85416,NA,NA,NA
680,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.95893,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.57995,NA,NA
680,1,MS,roots,0.25657,1.35235,0.01472,0.06010,0.00000,142.98836,0.46663,0.01526,NA,0.07268,0.06407,NA,NA,0.04757,6.64508,0.02360,NA,0.00000,NA,NA,1093.79748,0.65799,10.88786,0.16139,NA,4.04578,0.00000,1.55530,495.69013,NA,0.00000,0.00000,0.00337,NA,NA,11.72527,26.58033,0.18432
681,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.26838,0.00000,NA,NA,NA,3.73847,NA,311.33553,0.00000,NA,NA,NA,NA,2455200.00000,NA,NA,NA,NA,2952.98155,NA,NA,NA,38011.59618,7285.85416,NA,NA,NA
681,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.91533,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.35093,NA,NA
681,1,MS,roots,0.25657,1.24433,0.01677,0.06012,0.00000,136.23835,0.22225,0.01526,NA,0.15054,0.13408,NA,NA,0.09984,6.64508,0.04888,NA,0.00000,NA,NA,1094.36172,0.63525,10.51212,0.33774,NA,4.61002,0.00000,1.55530,495.82132,NA,0.00000,0.00000,0.00337,NA,NA,25.81069,26.58033,0.38446
682,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.89932,0.00000,NA,NA,NA,3.68060,NA,306.78830,0.00000,NA,NA,NA,NA,2458800.00000,NA,NA,NA,NA,2956.69083,NA,NA,NA,38047.91875,7285.85416,NA,NA,NA
682,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.97386,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.44721,NA,NA
682,1,MS,roots,0.23506,1.33170,0.01196,0.05460,0.00000,145.35952,0.43511,0.01526,NA,0.06980,0.06151,NA,NA,0.04555,6.08810,0.02266,NA,0.00000,NA,NA,1093.60565,0.63707,10.55147,0.15493,NA,3.61889,0.00000,1.55596,495.80800,NA,0.00000,0.00000,0.00306,NA,NA,11.07594,24.35240,0.17685
683,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.59024,0.00000,NA,NA,NA,3.62772,NA,302.98005,0.00000,NA,NA,NA,NA,2462400.00000,NA,NA,NA,NA,2960.34486,NA,NA,NA,38083.75206,7285.85416,NA,NA,NA
683,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.13294,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.00273,NA,NA
683,1,MS,roots,0.23506,1.42841,0.01378,0.05462,0.00000,154.88395,0.23860,0.01526,NA,0.16563,0.14743,NA,NA,0.10789,6.08810,0.05376,NA,0.00000,NA,NA,1094.15792,0.63987,10.61897,0.37137,NA,4.17116,0.00000,1.55596,495.96165,NA,0.00000,0.00000,0.00306,NA,NA,24.97161,24.35240,0.42096
684,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.36049,0.00000,NA,NA,NA,3.58069,NA,300.14929,0.00000,NA,NA,NA,NA,2466000.00000,NA,NA,NA,NA,2963.94884,NA,NA,NA,38119.19092,7285.85416,NA,NA,NA
684,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.42239,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.91450,NA,NA
684,1,MS,roots,0.27987,1.60308,0.01566,0.08028,0.00000,170.44807,0.65081,0.01526,NA,0.05881,0.05171,NA,NA,0.03753,7.24864,0.01908,NA,0.00000,NA,NA,1093.49067,0.65075,10.83916,0.13026,NA,3.22403,0.00000,1.55675,495.88082,NA,0.00000,0.00000,0.00450,NA,NA,7.94152,28.99457,0.14806
685,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.19064,0.00000,NA,NA,NA,3.53552,NA,298.05657,0.00000,NA,NA,NA,NA,2469600.00000,NA,NA,NA,NA,2967.50663,NA,NA,NA,38154.34262,7285.85416,NA,NA,NA
685,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.76658,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.15715,NA,NA
685,1,MS,roots,0.27987,1.62374,0.01768,0.08030,0.00000,173.11279,0.27085,0.01526,NA,0.16213,0.14401,NA,NA,0.10396,7.24864,0.05260,NA,0.00000,NA,NA,1093.90698,0.64517,10.80764,0.36275,NA,3.64035,0.00000,1.55675,495.99358,NA,0.00000,0.00000,0.00450,NA,NA,21.82373,28.99457,0.41011
686,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.06780,0.00000,NA,NA,NA,3.49249,NA,296.54303,0.00000,NA,NA,NA,NA,2473200.00000,NA,NA,NA,NA,2971.02033,NA,NA,NA,38189.28309,7285.85416,NA,NA,NA
686,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17125,NA,NA,NA,NA,NA,NA,NA,NA,NA,728.37723,NA,NA
686,1,MS,roots,0.25813,1.66564,0.01460,0.08298,0.00000,177.38597,0.62632,0.01527,NA,0.05959,0.05240,NA,NA,0.03782,6.68561,0.01932,NA,0.00000,NA,NA,1093.43330,0.64182,10.82863,0.13198,NA,2.90854,0.00000,1.55747,495.90724,NA,0.00000,0.00000,0.00465,NA,NA,7.73493,26.74246,0.14981
687,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.96008,0.00000,NA,NA,NA,3.44949,NA,295.21582,0.00000,NA,NA,NA,NA,2476800.00000,NA,NA,NA,NA,2974.49110,NA,NA,NA,38224.05902,7285.85416,NA,NA,NA
687,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.58103,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.11980,NA,NA
687,1,MS,roots,0.25813,1.58900,0.01683,0.08300,0.00000,171.87126,0.24844,0.01527,NA,0.15810,0.14042,NA,NA,0.10140,6.68561,0.05127,NA,0.00000,NA,NA,1093.87720,0.62684,10.65978,0.35371,NA,3.35244,0.00000,1.55747,496.01144,NA,0.00000,0.00000,0.00465,NA,NA,21.44171,26.74246,0.39993
688,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.87408,0.00000,NA,NA,NA,3.40951,NA,294.15622,0.00000,NA,NA,NA,NA,2480400.00000,NA,NA,NA,NA,2977.92024,NA,NA,NA,38258.69578,7285.85416,NA,NA,NA
688,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.04640,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.81488,NA,NA
688,1,MS,roots,0.25123,1.63287,0.01270,0.08011,0.00000,176.11215,0.54823,0.01527,NA,0.05964,0.05245,NA,NA,0.03787,6.50688,0.01933,NA,0.00000,NA,NA,1093.39580,0.62410,10.69917,0.13212,NA,2.61980,0.00000,1.55817,495.93079,NA,0.00000,0.00000,0.00449,NA,NA,7.80294,26.02752,0.14996
689,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.81795,0.00000,NA,NA,NA,3.37533,NA,293.46464,0.00000,NA,NA,NA,NA,2484000.00000,NA,NA,NA,NA,2981.31243,NA,NA,NA,38293.23103,7285.85416,NA,NA,NA
689,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.59515,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.60565,NA,NA
689,1,MS,roots,0.25123,1.75189,0.01495,0.08013,0.00000,185.97737,0.25100,0.01527,NA,0.17168,0.15251,NA,NA,0.10908,6.50688,0.05565,NA,0.00000,NA,NA,1093.86078,0.62906,10.86770,0.38415,NA,3.08478,0.00000,1.55817,496.05412,NA,0.00000,0.00000,0.00449,NA,NA,21.53107,26.02752,0.43326
690,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.70826,0.00000,NA,NA,NA,3.33660,NA,292.11304,0.00000,NA,NA,NA,NA,2487600.00000,NA,NA,NA,NA,2984.66796,NA,NA,NA,38327.64480,7285.85416,NA,NA,NA
690,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.06498,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.37660,NA,NA
690,1,MS,roots,0.23512,1.50506,0.01147,0.07515,0.00000,166.76868,0.45095,0.01527,NA,0.06087,0.05356,NA,NA,0.03890,6.08963,0.01972,NA,0.00000,NA,NA,1093.53358,0.59896,10.41972,0.13492,NA,2.52246,0.00000,1.55883,495.99190,NA,0.00000,0.00000,0.00421,NA,NA,8.41884,24.35853,0.15333
691,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.55999,0.00000,NA,NA,NA,3.29527,NA,290.28621,0.00000,NA,NA,NA,NA,2491200.00000,NA,NA,NA,NA,2987.98371,NA,NA,NA,38361.87346,7285.85416,NA,NA,NA
691,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.47985,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.57160,NA,NA
691,1,MS,roots,0.23512,1.33053,0.01389,0.07517,0.00000,152.82835,0.18779,0.01527,NA,0.14171,0.12592,NA,NA,0.09217,6.08963,0.04591,NA,0.00000,NA,NA,1094.06577,0.57414,10.04984,0.31718,NA,3.05465,0.00000,1.55883,496.08784,NA,0.00000,0.00000,0.00421,NA,NA,21.64261,24.35853,0.35980
692,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.29800,0.00000,NA,NA,NA,3.24303,NA,287.05817,0.00000,NA,NA,NA,NA,2494800.00000,NA,NA,NA,NA,2991.25247,NA,NA,NA,38395.80540,7285.85416,NA,NA,NA
692,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.70883,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.41736,NA,NA
692,1,MS,roots,0.15126,0.94343,0.00668,0.03580,0.00000,119.12407,0.19732,0.01528,NA,0.07568,0.06691,NA,NA,0.05079,3.91771,0.02451,NA,0.00000,NA,NA,1094.24573,0.51997,9.14547,0.16854,NA,3.08335,0.00000,1.55925,496.12677,NA,0.00000,0.00000,0.00200,NA,NA,14.74235,15.67086,0.19338
693,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,22.96333,0.00000,NA,NA,NA,3.18567,NA,282.93468,0.00000,NA,NA,NA,NA,2498400.00000,NA,NA,NA,NA,2994.46616,NA,NA,NA,38429.30194,7285.85416,NA,NA,NA
693,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.84185,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.47969,NA,NA
693,1,MS,roots,0.15126,0.74713,0.00798,0.03581,0.00000,101.07736,0.10355,0.01528,NA,0.11467,0.10225,NA,NA,0.07943,3.91771,0.03714,NA,0.00000,NA,NA,1094.84945,0.48356,8.53389,0.25757,NA,3.68707,0.00000,1.55925,496.24705,NA,0.00000,0.00000,0.00200,NA,NA,26.60165,15.67086,0.29636
694,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,22.59762,0.00000,NA,NA,NA,3.12755,NA,278.42872,0.00000,NA,NA,NA,NA,2502000.00000,NA,NA,NA,NA,2997.62203,NA,NA,NA,38462.28937,7285.85416,NA,NA,NA
694,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96062,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.50914,NA,NA
694,1,MS,roots,0.13503,0.67210,0.00507,0.02084,0.00000,94.61577,0.13069,0.01528,NA,0.08398,0.07456,NA,NA,0.05865,3.49736,0.02720,NA,0.00000,NA,NA,1095.32399,0.46373,8.20321,0.18781,NA,4.02658,0.00000,1.55963,496.33180,NA,0.00000,0.00000,0.00117,NA,NA,20.70748,13.98945,0.21719
695,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,22.36187,0.00000,NA,NA,NA,3.08917,NA,275.52403,0.00000,NA,NA,NA,NA,2505600.00000,NA,NA,NA,NA,3000.72992,NA,NA,NA,38494.84339,7285.85416,NA,NA,NA
695,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38411,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.54305,NA,NA
695,1,MS,roots,0.13503,1.06813,0.00583,0.02085,0.00000,135.54780,0.15151,0.01528,NA,0.18775,0.16809,NA,NA,0.12492,3.49736,0.06080,NA,0.00000,NA,NA,1095.92846,0.51327,9.09646,0.42340,NA,4.63105,0.00000,1.55963,496.58088,NA,0.00000,0.00000,0.00117,NA,NA,32.64762,13.98945,0.48075
696,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,22.12366,0.00000,NA,NA,NA,3.05243,NA,272.58894,0.00000,NA,NA,NA,NA,2509200.00000,NA,NA,NA,NA,3003.80041,NA,NA,NA,38527.05557,7285.85416,NA,NA,NA
696,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83446,NA,NA,NA,NA,NA,NA,NA,NA,NA,653.62045,NA,NA
696,1,MS,roots,0.27079,1.06637,0.00303,0.01470,0.00000,136.74207,0.34542,0.01528,NA,0.06226,0.05485,NA,NA,0.04091,7.01341,0.02015,NA,0.00000,NA,NA,1094.97881,0.50768,9.00871,0.13817,NA,3.41061,0.00000,1.56039,496.61029,NA,0.00000,0.00000,0.00082,NA,NA,10.52921,28.05366,0.15803
697,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,21.86368,0.00000,NA,NA,NA,3.01452,NA,269.38577,0.00000,NA,NA,NA,NA,2512800.00000,NA,NA,NA,NA,3006.83339,NA,NA,NA,38558.90456,7285.85416,NA,NA,NA
697,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.25930,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.85115,NA,NA
697,1,MS,roots,0.27079,0.97618,0.00344,0.01471,0.00000,129.20959,0.16939,0.01528,NA,0.12339,0.10964,NA,NA,0.08216,7.01341,0.03994,NA,0.00000,NA,NA,1095.44005,0.49139,8.72554,0.27616,NA,3.87185,0.00000,1.56039,496.75440,NA,0.00000,0.00000,0.00082,NA,NA,22.31307,28.05366,0.31518
698,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,21.57838,0.00000,NA,NA,NA,2.97450,NA,265.87054,0.00000,NA,NA,NA,NA,2516400.00000,NA,NA,NA,NA,3009.82770,NA,NA,NA,38590.36151,7285.85416,NA,NA,NA
698,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.65411,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.25026,NA,NA
698,1,MS,roots,0.15929,0.88249,0.00295,0.01349,0.00000,121.14040,0.23878,0.01528,NA,0.06983,0.06164,NA,NA,0.04672,4.12557,0.02260,NA,0.00000,NA,NA,1095.34405,0.47389,8.41665,0.15527,NA,3.61656,0.00000,1.56084,496.80877,NA,0.00000,0.00000,0.00075,NA,NA,13.36600,16.50228,0.17820
699,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,21.29688,0.00000,NA,NA,NA,2.93602,NA,262.40215,0.00000,NA,NA,NA,NA,2520000.00000,NA,NA,NA,NA,3012.78228,NA,NA,NA,38621.40242,7285.85416,NA,NA,NA
699,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.07058,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.81633,NA,NA
699,1,MS,roots,0.15929,0.86934,0.00335,0.01349,0.00000,121.10946,0.14522,0.01528,NA,0.12730,0.11328,NA,NA,0.08566,4.12557,0.04119,NA,0.00000,NA,NA,1095.83888,0.46687,8.29117,0.28534,NA,4.11139,0.00000,1.56084,496.96761,NA,0.00000,0.00000,0.00075,NA,NA,24.61295,16.50228,0.32625
700,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,21.04093,0.00000,NA,NA,NA,2.90152,NA,259.24844,0.00000,NA,NA,NA,NA,2523600.00000,NA,NA,NA,NA,3015.70085,NA,NA,NA,38652.05864,7285.85416,NA,NA,NA
