t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
22,1,MS,8,0.00000061,0.00062201,6.63965691,NA,NA,0.00000000,0.00002055,NA,72.85713499,125.99754359,0.00005933,0.00008210,0.00004689,0.00000000,0.00000000,0.00000000,0.00000046,0.00000000,0.00000000,0.00062201,1133077.54575965,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016959,NA,NA,NA,0.00000000,0.00000050,False,True,False,0.00000000,0.02900000,NA,0.00000050,3.00000000,0.00993624,1.00000000,NA,0.00142194,0.00006166
22,1,MS,9,0.00000021,0.00023715,6.70705619,NA,NA,0.00000000,0.00000696,NA,72.85722423,126.00145570,0.00002254,0.00003136,0.00001782,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00023715,585157.54575965,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007413,NA,NA,NA,0.00000000,0.00000019,False,True,False,0.00000000,0.02900000,NA,0.00000019,3.00000000,0.00381567,1.00000000,NA,0.00054056,0.00002089
22,1,MS,10,0.00000012,0.00016593,6.75547833,NA,NA,0.00000000,0.00000411,NA,72.85725059,126.00262387,0.00001570,0.00002193,0.00001242,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00016593,37237.54575965,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005269,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00267783,1.00000000,NA,0.00037665,0.00001232
23,1,MS,3,0.00607057,3.20320961,1.73478958,1.00000000,0.09000000,0.00001039,0.20291889,22.00000000,0.00013167,40.17493239,0.05573113,-0.61501617,0.19081122,0.00000000,0.00000000,0.00000000,0.00017850,1840.51947993,0.00000000,7.52308414,3874518.06523958,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,903078.06523958,False,0.09737163,0.09635797,0.12798527,0.12280000,0.00400000,0.00001038,0.00208690,True,True,False,1609078.06523958,0.02895000,1800.00000000,0.00208822,1.00000000,10.86115522,0.00000000,0.03061364,5.87944908,0.60875668
23,1,MS,4,0.00229684,3.20401888,3.27009371,NA,0.15794247,0.00000277,0.07677572,18.28892770,72.08204646,61.89161125,0.03169725,0.06897861,0.05061005,0.00000005,0.00000000,0.00000000,0.00012271,1840.51947993,-0.00000005,4.16881930,3326598.06523958,0.00001098,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02906815,0.13419816,0.13310000,0.00467028,0.00000277,0.00055381,True,True,False,796078.06523958,0.02893907,1832.84947739,0.00055399,1.50000000,5.43145771,0.26167628,0.03399352,1.55937302,0.23032717
23,1,MS,5,0.00003424,0.01653874,6.10536098,NA,NA,0.00000007,0.00114441,NA,72.08366730,123.21346491,0.00152083,0.00211386,0.00120120,0.00000024,-0.00000005,0.00000000,0.00001137,0.00000000,-0.00000028,0.01653874,2778678.06523958,0.00005491,NA,NA,0.02893907,0.00000000,0.00000007,True,False,False,0.00000000,False,0.10325392,0.00223600,0.14405987,0.14405987,NA,0.00000007,0.00001308,False,True,False,0.00000000,0.02888440,1866.03524836,0.00001314,2.00000000,0.24060353,1.00000000,0.04080595,0.03699983,0.00343323
23,1,MS,6,0.00000511,0.00433785,6.50056103,NA,NA,0.00000002,0.00017093,NA,72.08399959,123.22872103,0.00038670,0.00055490,0.00030648,0.00000000,0.00000000,0.00000000,0.00000247,0.00000000,0.00000000,0.00433785,2230758.06523958,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00077220,NA,NA,NA,0.00000002,0.00000335,False,True,False,0.00000000,0.02900000,NA,0.00000335,2.50000000,0.06535225,1.00000000,NA,0.00943891,0.00051280
23,1,MS,7,0.00000164,0.00148792,6.55657395,NA,NA,0.00000001,0.00005484,NA,72.08418543,123.23660650,0.00013229,0.00019068,0.00010490,0.00000000,0.00000000,0.00000000,0.00000101,0.00000000,0.00000000,0.00148792,1682838.06523958,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00033137,NA,NA,NA,0.00000001,0.00000115,False,True,False,0.00000000,0.02900000,NA,0.00000115,3.00000000,0.02255905,1.00000000,NA,0.00323041,0.00016451
23,1,MS,8,0.00000064,0.00065778,6.60011738,NA,NA,0.00000000,0.00002128,NA,72.08428934,123.24099749,0.00005821,0.00008419,0.00004618,0.00000000,0.00000000,0.00000000,0.00000047,0.00000000,0.00000000,0.00065778,1134918.06523958,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00017006,NA,NA,NA,0.00000000,0.00000051,False,True,False,0.00000000,0.02900000,NA,0.00000051,3.00000000,0.00999550,1.00000000,NA,0.00142190,0.00006385
23,1,MS,9,0.00000022,0.00025074,6.66924456,NA,NA,0.00000000,0.00000721,NA,72.08438037,123.24484528,0.00002211,0.00003215,0.00001755,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00025074,586998.06523958,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007433,NA,NA,NA,0.00000000,0.00000019,False,True,False,0.00000000,0.02900000,NA,0.00000019,3.00000000,0.00383818,1.00000000,NA,0.00054034,0.00002163
23,1,MS,10,0.00000013,0.00017540,6.72033253,NA,NA,0.00000000,0.00000425,NA,72.08440726,123.24599533,0.00001539,0.00002247,0.00001222,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00017540,39078.06523958,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005283,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00269350,1.00000000,NA,0.00037631,0.00001275
24,1,MS,3,0.00624244,3.24634934,1.74767875,1.00000000,0.09000000,0.00001040,0.20866382,22.00000000,0.00053870,39.94767329,0.05473949,-0.38550843,0.18735347,0.00000000,0.00000000,0.00000000,0.00018352,1895.73792539,0.00000000,7.46608742,3876413.80316497,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,904973.80316497,False,0.09738273,0.09654149,0.12799986,0.12280000,0.00400000,0.00001039,0.00208869,True,True,False,1610973.80316497,0.02895000,1800.00000000,0.00209001,1.00000000,10.85981109,0.00000000,0.03061713,5.85413278,0.62599146
24,1,MS,4,0.00236267,3.24692189,3.27831644,NA,0.15794247,0.00000280,0.07897602,18.28892770,72.45215888,61.48004602,0.03178555,0.06626238,0.05015092,0.00000005,-0.00000000,0.00000000,0.00012658,1895.73792539,-0.00000005,4.19920420,3328493.80316497,0.00001103,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09993166,0.02919473,0.13420823,0.13310000,0.00467028,0.00000280,0.00055940,True,True,False,797973.80316497,0.02893902,1832.84947739,0.00055958,1.50000000,5.45415774,0.26093845,0.03427656,1.56710972,0.23692806
24,1,MS,5,0.00006717,0.01748953,6.10926091,NA,NA,0.00000007,0.00224540,NA,72.45370896,122.51579137,0.00153331,0.00206098,0.00119527,0.00000025,-0.00000005,0.00000000,0.00002265,1895.73792539,-0.00000029,0.01748953,2780573.80316497,0.00005516,NA,NA,0.02893902,0.00000000,0.00000007,True,False,False,0.00000000,False,0.10325392,0.00225865,0.14407305,0.14405987,NA,0.00000007,0.00001326,False,True,False,1895.73792539,0.02888411,1868.28945747,0.00001333,2.00000000,0.24216365,1.00000000,0.04080595,0.03733854,0.00673619
24,1,MS,6,0.00000527,0.00457951,6.56579861,NA,NA,0.00000002,0.00017602,NA,72.45403150,122.53137417,0.00038585,0.00053875,0.00030199,0.00000000,0.00000000,0.00000000,0.00000254,0.00000000,0.00000000,0.00457951,2232653.80316497,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00077474,NA,NA,NA,0.00000002,0.00000337,False,True,False,0.00000000,0.02900000,2814.92076882,0.00000337,2.50000000,0.06574487,1.00000000,NA,0.00943223,0.00052806
24,1,MS,7,0.00000169,0.00157058,6.62383359,NA,NA,0.00000001,0.00005645,NA,72.45421302,122.53934748,0.00013196,0.00018513,0.00010334,0.00000000,0.00000000,0.00000000,0.00000104,0.00000000,0.00000000,0.00157058,1684733.80316497,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00033241,NA,NA,NA,0.00000001,0.00000115,False,True,False,0.00000000,0.02900000,NA,0.00000115,3.00000000,0.02269333,1.00000000,NA,0.00322723,0.00016935
24,1,MS,8,0.00000066,0.00069415,6.67078098,NA,NA,0.00000000,0.00002190,NA,72.45431453,122.54378849,0.00005803,0.00008172,0.00004546,0.00000000,0.00000000,0.00000000,0.00000049,0.00000000,0.00000000,0.00069415,1136813.80316497,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00017055,NA,NA,NA,0.00000000,0.00000051,False,True,False,0.00000000,0.02900000,NA,0.00000051,3.00000000,0.01005455,1.00000000,NA,0.00141980,0.00006569
24,1,MS,9,0.00000022,0.00026455,6.74285360,NA,NA,0.00000000,0.00000742,NA,72.45440346,122.54767858,0.00002203,0.00003121,0.00001727,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00026455,588893.80316497,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007454,NA,NA,NA,0.00000000,0.00000019,False,True,False,0.00000000,0.02900000,NA,0.00000019,3.00000000,0.00386060,1.00000000,NA,0.00053933,0.00002225
24,1,MS,10,0.00000013,0.00018501,6.79754701,NA,NA,0.00000000,0.00000437,NA,72.45442972,122.54884241,0.00001533,0.00002181,0.00001202,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00018501,40973.80316497,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005296,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00270910,1.00000000,NA,0.00037542,0.00001311
25,1,MS,3,0.00636958,3.30449220,1.77520671,1.00000000,0.09000000,0.00001041,0.21291384,22.00000000,0.00005179,40.02145580,0.05550908,-0.84677865,0.18376899,0.00000000,0.00000000,0.00000000,0.00018722,1937.79549784,0.00000000,7.40841461,3878351.59866281,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,906911.59866281,False,0.09739391,0.09672871,0.12801456,0.12280000,0.00400000,0.00001040,0.00209052,True,True,False,1612911.59866281,0.02895000,1800.00000000,0.00209184,1.00000000,10.85715809,0.00000000,0.03062065,5.85317342,0.63874151
25,1,MS,4,0.00243062,3.30558746,3.31358766,NA,0.15794247,0.00000283,0.08124745,18.28892770,73.61916188,61.53102473,0.03207906,0.07619259,0.04965051,0.00000005,0.00000000,0.00000000,0.00012958,1937.79549784,-0.00000005,4.22983244,3330431.59866281,0.00001108,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09993924,0.02932431,0.13421839,0.13310000,0.00467028,0.00000283,0.00056512,True,True,False,799911.59866281,0.02893897,1832.84947739,0.00056530,1.50000000,5.47665198,0.26018111,0.03427916,1.58121809,0.24374234
