t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
620,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,53.14348,0.00000,NA,NA,NA,3.91851,NA,676.62633,0.00000,NA,NA,NA,NA,1876347.67820,NA,NA,NA,NA,2361.98986,NA,NA,NA,20169.01832,7050.70997,NA,NA,NA
620,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.56339,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.53441,NA,NA
620,1,MS,roots,0.10816,5.07743,0.23853,0.00000,0.00469,0.00031,0.00718,0.00626,NA,0.00003,0.00001,NA,NA,1.64711,2.80134,0.00004,NA,0.04224,NA,NA,447.81629,0.76458,25.38714,0.00002,NA,0.51332,0.27270,0.47599,0.00003,NA,0.00000,0.00000,0.07171,NA,NA,362.79640,11.20535,1.64715
621,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,45.91199,0.00000,NA,NA,NA,3.46556,NA,584.55462,0.00000,NA,NA,NA,NA,1878557.81811,NA,NA,NA,NA,2365.42242,NA,NA,NA,20235.66636,7050.70997,NA,NA,NA
621,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.11467,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.38127,NA,NA
621,1,MS,roots,0.10816,3.85614,0.26507,0.00000,0.00494,0.00027,0.00595,0.00626,NA,0.00003,0.00001,NA,NA,1.47322,2.80134,0.00003,NA,0.04219,NA,NA,447.87341,0.59444,19.28069,0.00002,NA,0.57044,0.28689,0.47599,0.00003,NA,0.00000,0.00000,0.07171,NA,NA,369.61600,11.20535,1.47325
622,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,44.56019,0.00000,NA,NA,NA,3.45579,NA,567.34330,0.00000,NA,NA,NA,NA,1880699.97789,NA,NA,NA,NA,2368.84286,NA,NA,NA,20300.40754,7050.70997,NA,NA,NA
622,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.54006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1879.61882,NA,NA
622,1,MS,roots,0.08794,3.51480,0.16031,0.00000,0.00281,0.00027,0.00615,0.00625,NA,0.00003,0.00001,NA,NA,1.42829,2.27777,0.00003,NA,0.04424,NA,NA,447.35860,0.55669,17.57401,0.00002,NA,0.63786,0.30235,0.47552,0.00003,NA,0.00000,0.00000,0.03878,NA,NA,364.53065,9.11109,1.42833
623,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,41.19894,0.00000,NA,NA,NA,3.28432,NA,524.54773,0.00000,NA,NA,NA,NA,1882648.13966,NA,NA,NA,NA,2372.09362,NA,NA,NA,20360.27238,7050.70997,NA,NA,NA
623,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.95119,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.19225,NA,NA
623,1,MS,roots,0.08794,2.50989,0.17402,0.00000,0.00298,0.00025,0.00471,0.00625,NA,0.00003,0.00001,NA,NA,1.35314,2.27777,0.00003,NA,0.04556,NA,NA,447.41315,0.40862,12.54946,0.00001,NA,0.69241,0.32026,0.47552,0.00003,NA,0.00000,0.00000,0.03878,NA,NA,368.81053,9.11109,1.35318
624,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,57.47326,0.00000,NA,NA,NA,4.73497,NA,731.75339,0.00000,NA,NA,NA,NA,1885684.29552,NA,NA,NA,NA,2376.78466,NA,NA,NA,20444.09378,7050.70997,NA,NA,NA
624,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.33681,NA,NA,NA,NA,NA,NA,NA,NA,NA,1763.32803,NA,NA
624,1,MS,roots,0.12436,2.30917,0.11184,0.00000,0.00201,0.00036,0.00458,0.00624,NA,0.00004,0.00001,NA,NA,1.79274,3.22084,0.00004,NA,0.06100,NA,NA,446.60419,0.38852,11.54584,0.00002,NA,0.70773,0.34416,0.47486,0.00003,NA,0.00000,0.00000,0.02439,NA,NA,356.85050,12.88337,1.79279
625,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,53.69419,0.00000,NA,NA,NA,4.57000,NA,683.63807,0.00000,NA,NA,NA,NA,1888524.75586,NA,NA,NA,NA,2381.31277,NA,NA,NA,20522.38995,7050.70997,NA,NA,NA
625,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.82743,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692.19727,NA,NA
625,1,MS,roots,0.12436,1.02064,0.11424,0.00000,0.00217,0.00034,0.00206,0.00624,NA,0.00004,0.00001,NA,NA,1.71284,3.22084,0.00004,NA,0.05942,NA,NA,446.61931,0.17741,5.10322,0.00002,NA,0.72286,0.37018,0.47486,0.00003,NA,0.00000,0.00000,0.02439,NA,NA,358.20632,12.88337,1.71289
626,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,50.54457,0.00000,NA,NA,NA,4.44569,NA,643.53688,0.00000,NA,NA,NA,NA,1891203.81880,NA,NA,NA,NA,2385.71794,NA,NA,NA,20596.09463,7050.70997,NA,NA,NA
626,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.37303,NA,NA,NA,NA,NA,NA,NA,NA,NA,1624.83158,NA,NA
626,1,MS,roots,0.10576,0.81916,0.06093,0.00000,0.00132,0.00032,0.00158,0.00623,NA,0.00004,0.00001,NA,NA,1.60073,2.73931,0.00004,NA,0.04861,NA,NA,445.83504,0.14714,4.09582,0.00002,NA,0.66833,0.39061,0.47426,0.00003,NA,0.00000,0.00000,0.01407,NA,NA,345.44262,10.95725,1.60078
627,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,50.96554,0.00000,NA,NA,NA,4.63039,NA,648.89669,0.00000,NA,NA,NA,NA,1893962.81963,NA,NA,NA,NA,2390.31047,NA,NA,NA,20670.45028,7050.70997,NA,NA,NA
627,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.75125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556.25571,NA,NA
627,1,MS,roots,0.10576,-0.08443,0.05812,0.00000,0.00139,0.00033,-0.00016,0.00623,NA,0.00004,0.00001,NA,NA,1.63131,2.73931,0.00004,NA,0.04737,NA,NA,445.80420,-0.01567,-0.42214,0.00002,NA,0.63749,0.41240,0.47426,0.00003,NA,0.00000,0.00000,0.01407,NA,NA,344.45819,10.95725,1.63136
628,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,50.16124,0.00000,NA,NA,NA,4.70828,NA,638.65630,0.00000,NA,NA,NA,NA,1896721.82046,NA,NA,NA,NA,2394.98110,NA,NA,NA,20743.69104,7050.70997,NA,NA,NA
628,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.05055,NA,NA,NA,NA,NA,NA,NA,NA,NA,1488.08084,NA,NA
628,1,MS,roots,0.10358,-0.12660,0.05636,0.00000,0.00178,0.00034,-0.00019,0.00622,NA,0.00004,0.00001,NA,NA,1.58130,2.68274,0.00004,NA,0.03431,NA,NA,444.91145,-0.02427,-0.63300,0.00002,NA,0.50021,0.42687,0.47364,0.00003,NA,0.00000,0.00000,0.01739,NA,NA,330.00434,10.73097,1.58135
629,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,54.41827,0.00000,NA,NA,NA,5.27560,NA,692.85706,0.00000,NA,NA,NA,NA,1899844.09956,NA,NA,NA,NA,2400.22409,NA,NA,NA,20823.26161,7050.70997,NA,NA,NA
629,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.92976,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412.46140,NA,NA
629,1,MS,roots,0.10358,-0.97725,0.04467,0.00000,0.00184,0.00037,-0.00118,0.00622,NA,0.00004,0.00001,NA,NA,1.71985,2.68274,0.00004,NA,0.02994,NA,NA,444.80770,-0.19348,-4.88626,0.00002,NA,0.39645,0.44125,0.47364,0.00003,NA,0.00000,0.00000,0.01739,NA,NA,327.19200,10.73097,1.71990
630,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,60.61530,0.00000,NA,NA,NA,6.04949,NA,771.75814,0.00000,NA,NA,NA,NA,1903474.73788,NA,NA,NA,NA,2406.25870,NA,NA,NA,20912.02564,7050.70997,NA,NA,NA
630,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.27985,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331.56451,NA,NA
630,1,MS,roots,0.12742,-0.89208,0.06606,0.00000,0.01778,0.00043,-0.00019,0.00621,NA,0.00004,0.00001,NA,NA,1.85024,3.30026,0.00004,NA,0.00518,NA,NA,443.47622,-0.18182,-4.46039,0.00002,NA,0.06606,0.42790,0.47279,0.00003,NA,0.00000,0.00000,0.17317,NA,NA,307.94276,13.20104,1.85029
631,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,62.16992,0.00000,NA,NA,NA,6.30983,NA,791.55167,0.00000,NA,NA,NA,NA,1907290.25837,NA,NA,NA,NA,2412.58301,NA,NA,NA,21002.93725,7050.70997,NA,NA,NA
631,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.47808,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265.90413,NA,NA
631,1,MS,roots,0.12742,-1.51001,0.00000,0.00000,0.01708,0.00045,0.00000,0.00621,NA,0.00004,0.00001,NA,NA,1.90866,3.30026,0.00005,NA,0.00000,NA,NA,443.34053,-0.31299,-7.55007,0.00002,NA,-0.06963,0.41105,0.47279,0.00003,NA,0.00000,0.00000,0.17317,NA,NA,303.68003,13.20104,1.90871
632,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,71.33158,0.00000,NA,NA,NA,7.24750,NA,908.19845,0.00000,NA,NA,NA,NA,1911747.49812,NA,NA,NA,NA,2419.90795,NA,NA,NA,21107.19572,7050.70997,NA,NA,NA
632,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.03549,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205.67929,NA,NA
632,1,MS,roots,-0.06963,-0.99182,0.00000,0.00000,0.03577,0.00053,0.00000,0.00619,NA,0.00004,0.00001,NA,NA,2.08809,3.66408,0.00005,NA,0.00000,NA,NA,442.09581,-0.20580,-4.95911,0.00003,NA,-0.07349,0.37222,0.47172,0.00002,NA,0.00000,0.00000,0.40037,NA,NA,281.84633,14.65633,2.08815
633,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,72.15551,0.00000,NA,NA,NA,7.17289,NA,918.68886,0.00000,NA,NA,NA,NA,1916292.57113,NA,NA,NA,NA,2427.19845,NA,NA,NA,21212.17675,7050.70997,NA,NA,NA
633,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.72646,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175.42436,NA,NA
633,1,MS,roots,-0.06963,-1.13117,0.00000,0.00000,0.03250,0.00055,0.00000,0.00619,NA,0.00004,0.00001,NA,NA,2.10826,3.66408,0.00005,NA,0.00000,NA,NA,441.99025,-0.22965,-5.65584,0.00003,NA,-0.17905,0.33817,0.47172,0.00002,NA,0.00000,0.00000,0.40037,NA,NA,277.66982,14.65633,2.10831
634,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,74.35078,0.00000,NA,NA,NA,7.17611,NA,946.63909,0.00000,NA,NA,NA,NA,1920979.92623,NA,NA,NA,NA,2434.50721,NA,NA,NA,21320.23159,7050.70997,NA,NA,NA
634,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.54683,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155.35401,NA,NA
634,1,MS,roots,-0.17905,-0.24637,0.00000,0.00000,0.02755,0.00058,0.00000,0.00617,NA,0.00004,0.00001,NA,NA,2.06551,3.40094,0.00005,NA,0.00000,NA,NA,440.83225,-0.04856,-1.23184,0.00003,NA,-0.01875,0.30825,0.47054,0.00002,NA,0.00000,0.00000,0.37239,NA,NA,258.21629,13.60377,2.06556
635,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,76.54744,0.00000,NA,NA,NA,7.17044,NA,974.60716,0.00000,NA,NA,NA,NA,1925803.20418,NA,NA,NA,NA,2441.80962,NA,NA,NA,21431.48628,7050.70997,NA,NA,NA
635,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.45026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135.63120,NA,NA
635,1,MS,roots,-0.17905,-0.33884,0.00000,0.00000,0.02520,0.00060,0.00000,0.00617,NA,0.00004,0.00001,NA,NA,2.12143,3.40094,0.00005,NA,0.00000,NA,NA,440.80501,-0.06482,-1.69422,0.00003,NA,-0.04599,0.28191,0.47054,0.00002,NA,0.00000,0.00000,0.37239,NA,NA,255.52400,13.60377,2.12149
636,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,79.30358,0.00000,NA,NA,NA,7.23553,NA,1009.69848,0.00000,NA,NA,NA,NA,1930779.13903,NA,NA,NA,NA,2449.17231,NA,NA,NA,21546.83060,7050.70997,NA,NA,NA
636,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.47595,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112.95889,NA,NA
636,1,MS,roots,-0.04599,0.32545,0.02290,0.00000,0.02560,0.00064,0.00003,0.00615,NA,0.00004,0.00001,NA,NA,2.09426,3.20430,0.00005,NA,0.00131,NA,NA,439.46334,0.06064,1.62724,0.00003,NA,0.02290,0.25443,0.46925,0.00002,NA,0.00000,0.00000,0.41916,NA,NA,238.20086,12.81720,2.09431
637,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,71.41093,0.00000,NA,NA,NA,6.35514,NA,909.20882,0.00000,NA,NA,NA,NA,1935381.79646,NA,NA,NA,NA,2455.61516,NA,NA,NA,21650.39578,7050.70997,NA,NA,NA
637,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.18931,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105.63210,NA,NA
637,1,MS,roots,-0.04599,0.29698,0.02495,0.00000,0.02320,0.00058,0.00003,0.00615,NA,0.00004,0.00001,NA,NA,1.89255,3.20430,0.00004,NA,0.00127,NA,NA,439.46538,0.05397,1.48488,0.00002,NA,0.02495,0.23064,0.46925,0.00002,NA,0.00000,0.00000,0.41916,NA,NA,236.87436,12.81720,1.89260
638,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,62.42865,0.00000,NA,NA,NA,5.48677,NA,794.84583,0.00000,NA,NA,NA,NA,1939444.72616,NA,NA,NA,NA,2461.13637,NA,NA,NA,21740.92733,7050.70997,NA,NA,NA
638,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.56714,NA,NA,NA,NA,NA,NA,NA,NA,NA,1102.20392,NA,NA
638,1,MS,roots,0.02495,0.81458,0.04523,0.00000,0.01063,0.00051,0.00016,0.00614,NA,0.00003,0.00001,NA,NA,1.60497,2.33983,0.00004,NA,0.00175,NA,NA,438.32725,0.14621,4.07289,0.00002,NA,0.04523,0.21960,0.46816,0.00002,NA,0.00000,0.00000,0.20172,NA,NA,225.16647,9.35934,1.60502
639,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,65.15209,0.00000,NA,NA,NA,5.72459,NA,829.52085,0.00000,NA,NA,NA,NA,1943722.11222,NA,NA,NA,NA,2466.88679,NA,NA,NA,21835.75977,7050.70997,NA,NA,NA
639,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.70472,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.47066,NA,NA
639,1,MS,roots,0.02495,0.57199,0.05311,0.00000,0.01018,0.00055,0.00014,0.00614,NA,0.00004,0.00001,NA,NA,1.68282,2.33983,0.00004,NA,0.00216,NA,NA,438.33513,0.10264,2.85995,0.00002,NA,0.05311,0.21018,0.46816,0.00002,NA,0.00000,0.00000,0.20172,NA,NA,224.80159,9.35934,1.68287
640,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,61.23008,0.00000,NA,NA,NA,5.41706,NA,779.58547,0.00000,NA,NA,NA,NA,1947785.04192,NA,NA,NA,NA,2472.31382,NA,NA,NA,21924.90677,7050.70997,NA,NA,NA
640,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.07509,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.66547,NA,NA
640,1,MS,roots,0.05311,0.78441,0.04827,0.00000,0.01157,0.00052,0.00018,0.00612,NA,0.00003,0.00001,NA,NA,1.54222,2.16409,0.00004,NA,0.00164,NA,NA,437.16838,0.14173,3.92203,0.00002,NA,0.04827,0.19816,0.46707,0.00002,NA,0.00000,0.00000,0.24318,NA,NA,214.17579,8.65638,1.54226
641,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,60.97715,0.00000,NA,NA,NA,5.43051,NA,776.36514,0.00000,NA,NA,NA,NA,1951878.80047,NA,NA,NA,NA,2477.75839,NA,NA,NA,22013.73731,7050.70997,NA,NA,NA
641,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.35170,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.82701,NA,NA
641,1,MS,roots,0.05311,0.50904,0.05114,0.00000,0.01096,0.00053,0.00012,0.00612,NA,0.00003,0.00001,NA,NA,1.55114,2.16409,0.00004,NA,0.00174,NA,NA,437.17125,0.09258,2.54521,0.00002,NA,0.05114,0.18773,0.46707,0.00002,NA,0.00000,0.00000,0.24318,NA,NA,213.82819,8.65638,1.55118
642,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,55.18732,0.00000,NA,NA,NA,4.96748,NA,702.64872,0.00000,NA,NA,NA,NA,1955601.69224,NA,NA,NA,NA,2482.72388,NA,NA,NA,22094.07960,7050.70997,NA,NA,NA
642,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.94273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.83084,NA,NA
642,1,MS,roots,0.05114,0.66301,0.04140,0.00000,0.00822,0.00049,0.00013,0.00610,NA,0.00003,0.00001,NA,NA,1.37804,1.83835,0.00003,NA,0.00115,NA,NA,436.09429,0.12188,3.31507,0.00002,NA,0.04140,0.17916,0.46605,0.00002,NA,0.00000,0.00000,0.19123,NA,NA,204.71941,7.35340,1.37808
643,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,50.66249,0.00000,NA,NA,NA,4.61823,NA,645.03821,0.00000,NA,NA,NA,NA,1959019.44879,NA,NA,NA,NA,2487.33536,NA,NA,NA,22167.78651,7050.70997,NA,NA,NA
643,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.65694,NA,NA,NA,NA,NA,NA,NA,NA,NA,984.52588,NA,NA
643,1,MS,roots,0.05114,0.45660,0.04451,0.00000,0.00788,0.00046,0.00010,0.00610,NA,0.00003,0.00001,NA,NA,1.28455,1.83835,0.00003,NA,0.00114,NA,NA,436.09740,0.08500,2.28302,0.00002,NA,0.04451,0.17165,0.46605,0.00002,NA,0.00000,0.00000,0.19123,NA,NA,204.45251,7.35340,1.28458
644,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,47.46846,0.00000,NA,NA,NA,4.41470,NA,604.37165,0.00000,NA,NA,NA,NA,1962229.08989,NA,NA,NA,NA,2491.73105,NA,NA,NA,22236.97936,7050.70997,NA,NA,NA
644,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.46173,NA,NA,NA,NA,NA,NA,NA,NA,NA,959.84534,NA,NA
644,1,MS,roots,0.04451,0.51085,0.02382,0.00000,0.00356,0.00044,0.00011,0.00609,NA,0.00003,0.00001,NA,NA,1.18754,1.47975,0.00003,NA,0.00092,NA,NA,435.17276,0.09703,2.55424,0.00001,NA,0.04163,0.16792,0.46516,0.00002,NA,0.00000,0.00000,0.08831,NA,NA,197.05054,5.91899,1.18757
645,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,48.39710,0.00000,NA,NA,NA,4.62744,NA,616.19520,0.00000,NA,NA,NA,NA,1965586.82826,NA,NA,NA,NA,2496.33821,NA,NA,NA,22307.76546,7050.70997,NA,NA,NA
645,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.01451,NA,NA,NA,NA,NA,NA,NA,NA,NA,922.18211,NA,NA
645,1,MS,roots,0.04451,0.19533,0.02677,0.00000,0.00349,0.00046,0.00005,0.00609,NA,0.00003,0.00001,NA,NA,1.22672,1.47975,0.00003,NA,0.00106,NA,NA,435.17791,0.03814,0.97666,0.00002,NA,0.04678,0.16489,0.46516,0.00002,NA,0.00000,0.00000,0.08831,NA,NA,196.48597,5.91899,1.22675
646,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,43.62702,0.00000,NA,NA,NA,4.31046,NA,555.46215,0.00000,NA,NA,NA,NA,1968622.98412,NA,NA,NA,NA,2500.62059,NA,NA,NA,22371.58697,7050.70997,NA,NA,NA
646,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74852,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.82964,NA,NA
646,1,MS,roots,0.04678,0.14680,0.00946,0.00000,0.00273,0.00042,0.00002,0.00608,NA,0.00003,0.00001,NA,NA,1.10271,1.31649,0.00003,NA,0.00039,NA,NA,434.27869,0.02962,0.73402,0.00001,NA,0.02075,0.16190,0.46432,0.00002,NA,0.00000,0.00000,0.07033,NA,NA,189.33912,5.26595,1.10275
647,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,41.40165,0.00000,NA,NA,NA,4.23263,NA,527.12866,0.00000,NA,NA,NA,NA,1971546.37628,NA,NA,NA,NA,2504.82716,NA,NA,NA,22432.19983,7050.70997,NA,NA,NA
647,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.42895,NA,NA,NA,NA,NA,NA,NA,NA,NA,848.45016,NA,NA
647,1,MS,roots,0.04678,-0.11108,0.00619,0.00000,0.00269,0.00041,-0.00001,0.00608,NA,0.00003,0.00001,NA,NA,1.06786,1.31649,0.00003,NA,0.00025,NA,NA,434.27151,-0.02319,-0.55542,0.00001,NA,0.01358,0.15934,0.46432,0.00002,NA,0.00000,0.00000,0.07033,NA,NA,188.29645,5.26595,1.06789
648,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,35.33549,0.00000,NA,NA,NA,3.73869,NA,449.89382,0.00000,NA,NA,NA,NA,1973995.12615,NA,NA,NA,NA,2508.53638,NA,NA,NA,22483.84800,7050.70997,NA,NA,NA
648,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.38182,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.71450,NA,NA
648,1,MS,roots,0.01358,-0.12492,0.00000,0.00000,0.00370,0.00036,0.00000,0.00607,NA,0.00002,0.00000,NA,NA,0.91805,0.99341,0.00002,NA,0.00000,NA,NA,433.54893,-0.02699,-0.62461,0.00001,NA,-0.00361,0.15533,0.46363,0.00002,NA,0.00000,0.00000,0.09925,NA,NA,182.34577,3.97364,0.91808
649,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,26.24127,0.00000,NA,NA,NA,2.86194,NA,334.10567,0.00000,NA,NA,NA,NA,1975670.49158,NA,NA,NA,NA,2511.37035,NA,NA,NA,22522.04505,7050.70997,NA,NA,NA
649,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77240,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.03307,NA,NA
